,subject,list,item,input,output,study,recall,repeat,intrusion,condition
0,118,1,0,1,3.0,True,True,0,False,0
1,118,1,0,2,3.0,True,True,0,False,0
2,118,1,0,3,3.0,True,True,0,False,0
3,118,1,1,4,9.0,True,True,0,False,0
4,118,1,1,5,9.0,True,True,0,False,0
5,118,1,1,6,9.0,True,True,0,False,0
6,118,1,2,7,,True,False,0,False,0
7,118,1,2,8,,True,False,0,False,0
8,118,1,2,9,,True,False,0,False,0
9,118,1,3,10,10.0,True,True,0,False,0
10,118,1,3,11,10.0,True,True,0,False,0
11,118,1,3,12,10.0,True,True,0,False,0
12,118,1,4,13,5.0,True,True,0,False,0
13,118,1,4,14,5.0,True,True,0,False,0
14,118,1,4,15,5.0,True,True,0,False,0
15,118,1,5,16,7.0,True,True,0,False,0
16,118,1,5,17,7.0,True,True,0,False,0
17,118,1,5,18,7.0,True,True,0,False,0
18,118,1,6,19,,True,False,0,False,0
19,118,1,6,20,,True,False,0,False,0
20,118,1,6,21,,True,False,0,False,0
21,118,1,7,22,1.0,True,True,0,False,0
22,118,1,7,23,1.0,True,True,0,False,0
23,118,1,7,24,1.0,True,True,0,False,0
24,118,1,8,25,,True,False,0,False,0
25,118,1,8,26,,True,False,0,False,0
26,118,1,8,27,,True,False,0,False,0
27,118,1,9,28,,True,False,0,False,0
28,118,1,9,29,,True,False,0,False,0
29,118,1,9,30,,True,False,0,False,0
30,118,1,10,31,,True,False,0,False,0
31,118,1,10,32,,True,False,0,False,0
32,118,1,10,33,,True,False,0,False,0
33,118,1,11,34,,True,False,0,False,0
34,118,1,11,35,,True,False,0,False,0
35,118,1,11,36,,True,False,0,False,0
36,118,1,12,37,,True,False,0,False,0
37,118,1,12,38,,True,False,0,False,0
38,118,1,12,39,,True,False,0,False,0
39,118,1,13,40,,True,False,0,False,0
40,118,1,13,41,,True,False,0,False,0
41,118,1,13,42,,True,False,0,False,0
42,118,1,14,43,,True,False,0,False,0
43,118,1,14,44,,True,False,0,False,0
44,118,1,14,45,,True,False,0,False,0
45,118,1,15,46,,True,False,0,False,0
46,118,1,15,47,,True,False,0,False,0
47,118,1,15,48,,True,False,0,False,0
48,118,1,16,49,,True,False,0,False,0
49,118,1,16,50,,True,False,0,False,0
50,118,1,16,51,,True,False,0,False,0
51,118,1,17,52,,True,False,0,False,0
52,118,1,17,53,,True,False,0,False,0
53,118,1,17,54,,True,False,0,False,0
54,118,1,18,55,,True,False,0,False,0
55,118,1,18,56,,True,False,0,False,0
56,118,1,18,57,,True,False,0,False,0
57,118,1,19,58,,True,False,0,False,0
58,118,1,19,59,,True,False,0,False,0
59,118,1,19,60,,True,False,0,False,0
60,118,1,20,61,4.0,True,True,0,False,0
61,118,1,20,62,4.0,True,True,0,False,0
62,118,1,20,63,4.0,True,True,0,False,0
63,118,1,21,64,12.0,True,True,0,False,0
64,118,1,21,65,12.0,True,True,0,False,0
65,118,1,21,66,12.0,True,True,0,False,0
66,118,1,22,67,,True,False,0,False,0
67,118,1,22,68,,True,False,0,False,0
68,118,1,22,69,,True,False,0,False,0
69,118,1,23,70,8.0,True,True,0,False,0
70,118,1,23,71,8.0,True,True,0,False,0
71,118,1,23,72,8.0,True,True,0,False,0
72,118,1,24,73,11.0,True,True,0,False,0
73,118,1,24,74,11.0,True,True,0,False,0
74,118,1,24,75,11.0,True,True,0,False,0
75,118,1,25,76,,True,False,0,False,0
76,118,1,25,77,,True,False,0,False,0
77,118,1,25,78,,True,False,0,False,0
78,118,1,26,79,,True,False,0,False,0
79,118,1,26,80,,True,False,0,False,0
80,118,1,26,81,,True,False,0,False,0
81,118,1,27,82,6.0,True,True,0,False,0
82,118,1,27,83,6.0,True,True,0,False,0
83,118,1,27,84,6.0,True,True,0,False,0
84,118,1,28,85,2.0,True,True,0,False,0
85,118,1,28,86,2.0,True,True,0,False,0
86,118,1,28,87,2.0,True,True,0,False,0
87,118,1,29,88,,True,False,0,False,0
88,118,1,29,89,,True,False,0,False,0
89,118,1,29,90,,True,False,0,False,0
90,118,2,0,1,1.0,True,True,0,False,2
91,118,2,1,2,,True,False,0,False,2
92,118,2,2,3,,True,False,0,False,2
93,118,2,3,4,,True,False,0,False,2
94,118,2,1,5,,True,False,0,False,2
95,118,2,2,6,,True,False,0,False,2
96,118,2,0,7,1.0,True,True,0,False,2
97,118,2,1,8,,True,False,0,False,2
98,118,2,3,9,,True,False,0,False,2
99,118,2,0,10,1.0,True,True,0,False,2
100,118,2,2,11,,True,False,0,False,2
101,118,2,4,12,,True,False,0,False,2
102,118,2,5,13,,True,False,0,False,2
103,118,2,3,14,,True,False,0,False,2
104,118,2,6,15,,True,False,0,False,2
105,118,2,4,16,,True,False,0,False,2
106,118,2,5,17,,True,False,0,False,2
107,118,2,7,18,,True,False,0,False,2
108,118,2,4,19,,True,False,0,False,2
109,118,2,8,20,,True,False,0,False,2
110,118,2,6,21,,True,False,0,False,2
111,118,2,9,22,,True,False,0,False,2
112,118,2,5,23,,True,False,0,False,2
113,118,2,7,24,,True,False,0,False,2
114,118,2,8,25,,True,False,0,False,2
115,118,2,9,26,,True,False,0,False,2
116,118,2,6,27,,True,False,0,False,2
117,118,2,8,28,,True,False,0,False,2
118,118,2,7,29,,True,False,0,False,2
119,118,2,10,30,3.0,True,True,0,False,2
120,118,2,9,31,,True,False,0,False,2
121,118,2,11,32,4.0,True,True,0,False,2
122,118,2,12,33,,True,False,0,False,2
123,118,2,13,34,2.0,True,True,0,False,2
124,118,2,11,35,4.0,True,True,0,False,2
125,118,2,10,36,3.0,True,True,0,False,2
126,118,2,12,37,,True,False,0,False,2
127,118,2,13,38,2.0,True,True,0,False,2
128,118,2,11,39,4.0,True,True,0,False,2
129,118,2,14,40,,True,False,0,False,2
130,118,2,12,41,,True,False,0,False,2
131,118,2,10,42,3.0,True,True,0,False,2
132,118,2,13,43,2.0,True,True,0,False,2
133,118,2,15,44,,True,False,0,False,2
134,118,2,16,45,,True,False,0,False,2
135,118,2,14,46,,True,False,0,False,2
136,118,2,17,47,,True,False,0,False,2
137,118,2,15,48,,True,False,0,False,2
138,118,2,18,49,,True,False,0,False,2
139,118,2,14,50,,True,False,0,False,2
140,118,2,16,51,,True,False,0,False,2
141,118,2,17,52,,True,False,0,False,2
142,118,2,18,53,,True,False,0,False,2
143,118,2,15,54,,True,False,0,False,2
144,118,2,16,55,,True,False,0,False,2
145,118,2,17,56,,True,False,0,False,2
146,118,2,19,57,,True,False,0,False,2
147,118,2,20,58,,True,False,0,False,2
148,118,2,18,59,,True,False,0,False,2
149,118,2,21,60,,True,False,0,False,2
150,118,2,20,61,,True,False,0,False,2
151,118,2,22,62,,True,False,0,False,2
152,118,2,19,63,,True,False,0,False,2
153,118,2,20,64,,True,False,0,False,2
154,118,2,21,65,,True,False,0,False,2
155,118,2,19,66,,True,False,0,False,2
156,118,2,22,67,,True,False,0,False,2
157,118,2,23,68,,True,False,0,False,2
158,118,2,24,69,6.0,True,True,0,False,2
159,118,2,25,70,,True,False,0,False,2
160,118,2,21,71,,True,False,0,False,2
161,118,2,26,72,,True,False,0,False,2
162,118,2,22,73,,True,False,0,False,2
163,118,2,23,74,,True,False,0,False,2
164,118,2,24,75,6.0,True,True,0,False,2
165,118,2,25,76,,True,False,0,False,2
166,118,2,26,77,,True,False,0,False,2
167,118,2,23,78,,True,False,0,False,2
168,118,2,24,79,6.0,True,True,0,False,2
169,118,2,25,80,,True,False,0,False,2
170,118,2,26,81,,True,False,0,False,2
171,118,2,27,82,,True,False,0,False,2
172,118,2,28,83,,True,False,0,False,2
173,118,2,29,84,5.0,True,True,0,False,2
174,118,2,27,85,,True,False,0,False,2
175,118,2,28,86,,True,False,0,False,2
176,118,2,29,87,5.0,True,True,0,False,2
177,118,2,27,88,,True,False,0,False,2
178,118,2,28,89,,True,False,0,False,2
179,118,2,29,90,5.0,True,True,0,False,2
180,118,3,0,1,7.0,True,True,0,False,2
181,118,3,1,2,,True,False,0,False,2
182,118,3,2,3,6.0,True,True,0,False,2
183,118,3,0,4,7.0,True,True,0,False,2
184,118,3,3,5,,True,False,0,False,2
185,118,3,2,6,6.0,True,True,0,False,2
186,118,3,4,7,4.0,True,True,0,False,2
187,118,3,1,8,,True,False,0,False,2
188,118,3,0,9,7.0,True,True,0,False,2
189,118,3,3,10,,True,False,0,False,2
190,118,3,1,11,,True,False,0,False,2
191,118,3,2,12,6.0,True,True,0,False,2
192,118,3,4,13,4.0,True,True,0,False,2
193,118,3,5,14,,True,False,0,False,2
194,118,3,3,15,,True,False,0,False,2
195,118,3,6,16,,True,False,0,False,2
196,118,3,7,17,,True,False,0,False,2
197,118,3,8,18,,True,False,0,False,2
198,118,3,4,19,4.0,True,True,0,False,2
199,118,3,5,20,,True,False,0,False,2
200,118,3,7,21,,True,False,0,False,2
201,118,3,6,22,,True,False,0,False,2
202,118,3,8,23,,True,False,0,False,2
203,118,3,5,24,,True,False,0,False,2
204,118,3,9,25,,True,False,0,False,2
205,118,3,7,26,,True,False,0,False,2
206,118,3,8,27,,True,False,0,False,2
207,118,3,6,28,,True,False,0,False,2
208,118,3,9,29,,True,False,0,False,2
209,118,3,10,30,1.0,True,True,0,False,2
210,118,3,11,31,2.0,True,True,0,False,2
211,118,3,12,32,3.0,True,True,0,False,2
212,118,3,10,33,1.0,True,True,0,False,2
213,118,3,9,34,,True,False,0,False,2
214,118,3,12,35,3.0,True,True,0,False,2
215,118,3,11,36,2.0,True,True,0,False,2
216,118,3,13,37,,True,False,0,False,2
217,118,3,10,38,1.0,True,True,0,False,2
218,118,3,11,39,2.0,True,True,0,False,2
219,118,3,12,40,3.0,True,True,0,False,2
220,118,3,13,41,,True,False,0,False,2
221,118,3,14,42,,True,False,0,False,2
222,118,3,15,43,,True,False,0,False,2
223,118,3,16,44,,True,False,0,False,2
224,118,3,13,45,,True,False,0,False,2
225,118,3,14,46,,True,False,0,False,2
226,118,3,15,47,,True,False,0,False,2
227,118,3,16,48,,True,False,0,False,2
228,118,3,14,49,,True,False,0,False,2
229,118,3,17,50,8.0,True,True,0,False,2
230,118,3,16,51,,True,False,0,False,2
231,118,3,15,52,,True,False,0,False,2
232,118,3,18,53,,True,False,0,False,2
233,118,3,19,54,5.0,True,True,0,False,2
234,118,3,20,55,,True,False,0,False,2
235,118,3,17,56,8.0,True,True,0,False,2
236,118,3,19,57,5.0,True,True,0,False,2
237,118,3,18,58,,True,False,0,False,2
238,118,3,17,59,8.0,True,True,0,False,2
239,118,3,20,60,,True,False,0,False,2
240,118,3,19,61,5.0,True,True,0,False,2
241,118,3,21,62,,True,False,0,False,2
242,118,3,20,63,,True,False,0,False,2
243,118,3,18,64,,True,False,0,False,2
244,118,3,22,65,,True,False,0,False,2
245,118,3,21,66,,True,False,0,False,2
246,118,3,23,67,,True,False,0,False,2
247,118,3,24,68,,True,False,0,False,2
248,118,3,21,69,,True,False,0,False,2
249,118,3,25,70,,True,False,0,False,2
250,118,3,22,71,,True,False,0,False,2
251,118,3,23,72,,True,False,0,False,2
252,118,3,24,73,,True,False,0,False,2
253,118,3,22,74,,True,False,0,False,2
254,118,3,23,75,,True,False,0,False,2
255,118,3,25,76,,True,False,0,False,2
256,118,3,24,77,,True,False,0,False,2
257,118,3,26,78,,True,False,0,False,2
258,118,3,27,79,,True,False,0,False,2
259,118,3,25,80,,True,False,0,False,2
260,118,3,28,81,,True,False,0,False,2
261,118,3,29,82,,True,False,0,False,2
262,118,3,27,83,,True,False,0,False,2
263,118,3,26,84,,True,False,0,False,2
264,118,3,29,85,,True,False,0,False,2
265,118,3,27,86,,True,False,0,False,2
266,118,3,28,87,,True,False,0,False,2
267,118,3,29,88,,True,False,0,False,2
268,118,3,26,89,,True,False,0,False,2
269,118,3,28,90,,True,False,0,False,2
270,118,4,0,1,3.0,True,True,0,False,1
271,118,4,1,2,8.0,True,True,0,False,1
272,118,4,2,3,,True,False,0,False,1
273,118,4,3,4,,True,False,0,False,1
274,118,4,4,5,,True,False,0,False,1
275,118,4,5,6,,True,False,0,False,1
276,118,4,6,7,,True,False,0,False,1
277,118,4,0,8,3.0,True,True,0,False,1
278,118,4,7,9,9.0,True,True,0,False,1
279,118,4,3,10,,True,False,0,False,1
280,118,4,8,11,,True,False,0,False,1
281,118,4,5,12,,True,False,0,False,1
282,118,4,9,13,,True,False,0,False,1
283,118,4,6,14,,True,False,0,False,1
284,118,4,4,15,,True,False,0,False,1
285,118,4,3,16,,True,False,0,False,1
286,118,4,7,17,9.0,True,True,0,False,1
287,118,4,2,18,,True,False,0,False,1
288,118,4,0,19,3.0,True,True,0,False,1
289,118,4,1,20,8.0,True,True,0,False,1
290,118,4,9,21,,True,False,0,False,1
291,118,4,10,22,,True,False,0,False,1
292,118,4,11,23,,True,False,0,False,1
293,118,4,12,24,,True,False,0,False,1
294,118,4,6,25,,True,False,0,False,1
295,118,4,8,26,,True,False,0,False,1
296,118,4,1,27,8.0,True,True,0,False,1
297,118,4,5,28,,True,False,0,False,1
298,118,4,4,29,,True,False,0,False,1
299,118,4,11,30,,True,False,0,False,1
300,118,4,2,31,,True,False,0,False,1
301,118,4,12,32,,True,False,0,False,1
302,118,4,10,33,,True,False,0,False,1
303,118,4,7,34,9.0,True,True,0,False,1
304,118,4,13,35,,True,False,0,False,1
305,118,4,14,36,,True,False,0,False,1
306,118,4,15,37,,True,False,0,False,1
307,118,4,16,38,,True,False,0,False,1
308,118,4,9,39,,True,False,0,False,1
309,118,4,17,40,,True,False,0,False,1
310,118,4,13,41,,True,False,0,False,1
311,118,4,18,42,10.0,True,True,0,False,1
312,118,4,10,43,,True,False,0,False,1
313,118,4,8,44,,True,False,0,False,1
314,118,4,16,45,,True,False,0,False,1
315,118,4,11,46,,True,False,0,False,1
316,118,4,19,47,,True,False,0,False,1
317,118,4,17,48,,True,False,0,False,1
318,118,4,12,49,,True,False,0,False,1
319,118,4,18,50,10.0,True,True,0,False,1
320,118,4,14,51,,True,False,0,False,1
321,118,4,20,52,1.0,True,True,0,False,1
322,118,4,21,53,7.0,True,True,0,False,1
323,118,4,15,54,,True,False,0,False,1
324,118,4,13,55,,True,False,0,False,1
325,118,4,22,56,4.0,True,True,0,False,1
326,118,4,23,57,6.0,True,True,0,False,1
327,118,4,20,58,1.0,True,True,0,False,1
328,118,4,16,59,,True,False,0,False,1
329,118,4,15,60,,True,False,0,False,1
330,118,4,14,61,,True,False,0,False,1
331,118,4,17,62,,True,False,0,False,1
332,118,4,24,63,,True,False,0,False,1
333,118,4,19,64,,True,False,0,False,1
334,118,4,18,65,10.0,True,True,0,False,1
335,118,4,25,66,5.0,True,True,0,False,1
336,118,4,26,67,,True,False,0,False,1
337,118,4,27,68,2.0,True,True,0,False,1
338,118,4,28,69,,True,False,0,False,1
339,118,4,23,70,6.0,True,True,0,False,1
340,118,4,29,71,,True,False,0,False,1
341,118,4,19,72,,True,False,0,False,1
342,118,4,21,73,7.0,True,True,0,False,1
343,118,4,22,74,4.0,True,True,0,False,1
344,118,4,25,75,5.0,True,True,0,False,1
345,118,4,24,76,,True,False,0,False,1
346,118,4,20,77,1.0,True,True,0,False,1
347,118,4,26,78,,True,False,0,False,1
348,118,4,27,79,2.0,True,True,0,False,1
349,118,4,28,80,,True,False,0,False,1
350,118,4,29,81,,True,False,0,False,1
351,118,4,24,82,,True,False,0,False,1
352,118,4,23,83,6.0,True,True,0,False,1
353,118,4,26,84,,True,False,0,False,1
354,118,4,27,85,2.0,True,True,0,False,1
355,118,4,22,86,4.0,True,True,0,False,1
356,118,4,25,87,5.0,True,True,0,False,1
357,118,4,28,88,,True,False,0,False,1
358,118,4,29,89,,True,False,0,False,1
359,118,4,21,90,7.0,True,True,0,False,1
360,118,5,0,1,,True,False,0,False,2
361,118,5,1,2,1.0,True,True,0,False,2
362,118,5,2,3,,True,False,0,False,2
363,118,5,3,4,,True,False,0,False,2
364,118,5,1,5,1.0,True,True,0,False,2
365,118,5,2,6,,True,False,0,False,2
366,118,5,0,7,,True,False,0,False,2
367,118,5,3,8,,True,False,0,False,2
368,118,5,2,9,,True,False,0,False,2
369,118,5,1,10,1.0,True,True,0,False,2
370,118,5,0,11,,True,False,0,False,2
371,118,5,4,12,,True,False,0,False,2
372,118,5,3,13,,True,False,0,False,2
373,118,5,5,14,,True,False,0,False,2
374,118,5,6,15,,True,False,0,False,2
375,118,5,7,16,,True,False,0,False,2
376,118,5,8,17,,True,False,0,False,2
377,118,5,4,18,,True,False,0,False,2
378,118,5,6,19,,True,False,0,False,2
379,118,5,5,20,,True,False,0,False,2
380,118,5,4,21,,True,False,0,False,2
381,118,5,7,22,,True,False,0,False,2
382,118,5,8,23,,True,False,0,False,2
383,118,5,9,24,,True,False,0,False,2
384,118,5,6,25,,True,False,0,False,2
385,118,5,5,26,,True,False,0,False,2
386,118,5,7,27,,True,False,0,False,2
387,118,5,8,28,,True,False,0,False,2
388,118,5,9,29,,True,False,0,False,2
389,118,5,10,30,,True,False,0,False,2
390,118,5,11,31,,True,False,0,False,2
391,118,5,12,32,,True,False,0,False,2
392,118,5,10,33,,True,False,0,False,2
393,118,5,9,34,,True,False,0,False,2
394,118,5,11,35,,True,False,0,False,2
395,118,5,12,36,,True,False,0,False,2
396,118,5,10,37,,True,False,0,False,2
397,118,5,13,38,,True,False,0,False,2
398,118,5,14,39,,True,False,0,False,2
399,118,5,15,40,,True,False,0,False,2
400,118,5,11,41,,True,False,0,False,2
401,118,5,12,42,,True,False,0,False,2
402,118,5,13,43,,True,False,0,False,2
403,118,5,14,44,,True,False,0,False,2
404,118,5,15,45,,True,False,0,False,2
405,118,5,16,46,,True,False,0,False,2
406,118,5,14,47,,True,False,0,False,2
407,118,5,13,48,,True,False,0,False,2
408,118,5,17,49,,True,False,0,False,2
409,118,5,18,50,,True,False,0,False,2
410,118,5,15,51,,True,False,0,False,2
411,118,5,16,52,,True,False,0,False,2
412,118,5,18,53,,True,False,0,False,2
413,118,5,19,54,,True,False,0,False,2
414,118,5,17,55,,True,False,0,False,2
415,118,5,20,56,5.0,True,True,0,False,2
416,118,5,18,57,,True,False,0,False,2
417,118,5,16,58,,True,False,0,False,2
418,118,5,17,59,,True,False,0,False,2
419,118,5,19,60,,True,False,0,False,2
420,118,5,20,61,5.0,True,True,0,False,2
421,118,5,21,62,,True,False,0,False,2
422,118,5,22,63,,True,False,0,False,2
423,118,5,23,64,,True,False,0,False,2
424,118,5,19,65,,True,False,0,False,2
425,118,5,20,66,5.0,True,True,0,False,2
426,118,5,21,67,,True,False,0,False,2
427,118,5,22,68,,True,False,0,False,2
428,118,5,23,69,,True,False,0,False,2
429,118,5,24,70,,True,False,0,False,2
430,118,5,25,71,,True,False,0,False,2
431,118,5,21,72,,True,False,0,False,2
432,118,5,24,73,,True,False,0,False,2
433,118,5,22,74,,True,False,0,False,2
434,118,5,23,75,,True,False,0,False,2
435,118,5,24,76,,True,False,0,False,2
436,118,5,25,77,,True,False,0,False,2
437,118,5,26,78,4.0,True,True,0,False,2
438,118,5,27,79,2.0,True,True,0,False,2
439,118,5,28,80,,True,False,0,False,2
440,118,5,29,81,3.0,True,True,0,False,2
441,118,5,26,82,4.0,True,True,0,False,2
442,118,5,25,83,,True,False,0,False,2
443,118,5,27,84,2.0,True,True,0,False,2
444,118,5,26,85,4.0,True,True,0,False,2
445,118,5,28,86,,True,False,0,False,2
446,118,5,29,87,3.0,True,True,0,False,2
447,118,5,27,88,2.0,True,True,0,False,2
448,118,5,28,89,,True,False,0,False,2
449,118,5,29,90,3.0,True,True,0,False,2
450,118,6,0,1,,True,False,0,False,2
451,118,6,1,2,10.0,True,True,0,False,2
452,118,6,2,3,,True,False,0,False,2
453,118,6,3,4,,True,False,0,False,2
454,118,6,1,5,10.0,True,True,0,False,2
455,118,6,0,6,,True,False,0,False,2
456,118,6,2,7,,True,False,0,False,2
457,118,6,1,8,10.0,True,True,0,False,2
458,118,6,0,9,,True,False,0,False,2
459,118,6,3,10,,True,False,0,False,2
460,118,6,2,11,,True,False,0,False,2
461,118,6,4,12,4.0,True,True,0,False,2
462,118,6,5,13,,True,False,0,False,2
463,118,6,3,14,,True,False,0,False,2
464,118,6,6,15,,True,False,0,False,2
465,118,6,5,16,,True,False,0,False,2
466,118,6,4,17,4.0,True,True,0,False,2
467,118,6,6,18,,True,False,0,False,2
468,118,6,5,19,,True,False,0,False,2
469,118,6,4,20,4.0,True,True,0,False,2
470,118,6,7,21,5.0,True,True,0,False,2
471,118,6,6,22,,True,False,0,False,2
472,118,6,8,23,,True,False,0,False,2
473,118,6,9,24,,True,False,0,False,2
474,118,6,10,25,,True,False,0,False,2
475,118,6,7,26,5.0,True,True,0,False,2
476,118,6,9,27,,True,False,0,False,2
477,118,6,10,28,,True,False,0,False,2
478,118,6,8,29,,True,False,0,False,2
479,118,6,9,30,,True,False,0,False,2
480,118,6,7,31,5.0,True,True,0,False,2
481,118,6,8,32,,True,False,0,False,2
482,118,6,10,33,,True,False,0,False,2
483,118,6,11,34,3.0,True,True,0,False,2
484,118,6,12,35,,True,False,0,False,2
485,118,6,13,36,1.0,True,True,0,False,2
486,118,6,14,37,2.0,True,True,0,False,2
487,118,6,12,38,,True,False,0,False,2
488,118,6,13,39,1.0,True,True,0,False,2
489,118,6,11,40,3.0,True,True,0,False,2
490,118,6,14,41,2.0,True,True,0,False,2
491,118,6,12,42,,True,False,0,False,2
492,118,6,11,43,3.0,True,True,0,False,2
493,118,6,13,44,1.0,True,True,0,False,2
494,118,6,14,45,2.0,True,True,0,False,2
495,118,6,15,46,,True,False,0,False,2
496,118,6,16,47,,True,False,0,False,2
497,118,6,17,48,7.0,True,True,0,False,2
498,118,6,15,49,,True,False,0,False,2
499,118,6,18,50,,True,False,0,False,2
500,118,6,17,51,7.0,True,True,0,False,2
501,118,6,16,52,,True,False,0,False,2
502,118,6,15,53,,True,False,0,False,2
503,118,6,17,54,7.0,True,True,0,False,2
504,118,6,18,55,,True,False,0,False,2
505,118,6,16,56,,True,False,0,False,2
506,118,6,19,57,,True,False,0,False,2
507,118,6,20,58,,True,False,0,False,2
508,118,6,18,59,,True,False,0,False,2
509,118,6,21,60,,True,False,0,False,2
510,118,6,20,61,,True,False,0,False,2
511,118,6,19,62,,True,False,0,False,2
512,118,6,21,63,,True,False,0,False,2
513,118,6,20,64,,True,False,0,False,2
514,118,6,19,65,,True,False,0,False,2
515,118,6,22,66,,True,False,0,False,2
516,118,6,23,67,,True,False,0,False,2
517,118,6,21,68,,True,False,0,False,2
518,118,6,24,69,,True,False,0,False,2
519,118,6,23,70,,True,False,0,False,2
520,118,6,25,71,6.0,True,True,0,False,2
521,118,6,22,72,,True,False,0,False,2
522,118,6,24,73,,True,False,0,False,2
523,118,6,23,74,,True,False,0,False,2
524,118,6,25,75,6.0,True,True,0,False,2
525,118,6,24,76,,True,False,0,False,2
526,118,6,22,77,,True,False,0,False,2
527,118,6,26,78,,True,False,0,False,2
528,118,6,25,79,6.0,True,True,0,False,2
529,118,6,27,80,9.0,True,True,0,False,2
530,118,6,28,81,,True,False,0,False,2
531,118,6,29,82,8.0,True,True,0,False,2
532,118,6,26,83,,True,False,0,False,2
533,118,6,28,84,,True,False,0,False,2
534,118,6,27,85,9.0,True,True,0,False,2
535,118,6,29,86,8.0,True,True,0,False,2
536,118,6,26,87,,True,False,0,False,2
537,118,6,27,88,9.0,True,True,0,False,2
538,118,6,28,89,,True,False,0,False,2
539,118,6,29,90,8.0,True,True,0,False,2
540,118,7,0,1,9.0,True,True,0,False,1
541,118,7,1,2,11.0,True,True,0,False,1
542,118,7,2,3,12.0,True,True,0,False,1
543,118,7,3,4,10.0,True,True,0,False,1
544,118,7,4,5,,True,False,0,False,1
545,118,7,5,6,,True,False,0,False,1
546,118,7,6,7,,True,False,0,False,1
547,118,7,7,8,2.0,True,True,0,False,1
548,118,7,1,9,11.0,True,True,0,False,1
549,118,7,2,10,12.0,True,True,0,False,1
550,118,7,4,11,,True,False,0,False,1
551,118,7,3,12,10.0,True,True,0,False,1
552,118,7,8,13,1.0,True,True,0,False,1
553,118,7,7,14,2.0,True,True,0,False,1
554,118,7,9,15,6.0,True,True,0,False,1
555,118,7,0,16,9.0,True,True,0,False,1
556,118,7,10,17,,True,False,0,False,1
557,118,7,11,18,,True,False,0,False,1
558,118,7,8,19,1.0,True,True,0,False,1
559,118,7,4,20,,True,False,0,False,1
560,118,7,5,21,,True,False,0,False,1
561,118,7,12,22,,True,False,0,False,1
562,118,7,2,23,12.0,True,True,0,False,1
563,118,7,6,24,,True,False,0,False,1
564,118,7,0,25,9.0,True,True,0,False,1
565,118,7,3,26,10.0,True,True,0,False,1
566,118,7,1,27,11.0,True,True,0,False,1
567,118,7,11,28,,True,False,0,False,1
568,118,7,7,29,2.0,True,True,0,False,1
569,118,7,8,30,1.0,True,True,0,False,1
570,118,7,10,31,,True,False,0,False,1
571,118,7,12,32,,True,False,0,False,1
572,118,7,13,33,,True,False,0,False,1
573,118,7,9,34,6.0,True,True,0,False,1
574,118,7,14,35,,True,False,0,False,1
575,118,7,15,36,,True,False,0,False,1
576,118,7,16,37,,True,False,0,False,1
577,118,7,11,38,,True,False,0,False,1
578,118,7,17,39,,True,False,0,False,1
579,118,7,6,40,,True,False,0,False,1
580,118,7,5,41,,True,False,0,False,1
581,118,7,14,42,,True,False,0,False,1
582,118,7,13,43,,True,False,0,False,1
583,118,7,12,44,,True,False,0,False,1
584,118,7,15,45,,True,False,0,False,1
585,118,7,9,46,6.0,True,True,0,False,1
586,118,7,10,47,,True,False,0,False,1
587,118,7,17,48,,True,False,0,False,1
588,118,7,16,49,,True,False,0,False,1
589,118,7,18,50,,True,False,0,False,1
590,118,7,13,51,,True,False,0,False,1
591,118,7,19,52,3.0,True,True,0,False,1
592,118,7,20,53,,True,False,0,False,1
593,118,7,21,54,5.0,True,True,0,False,1
594,118,7,22,55,4.0,True,True,0,False,1
595,118,7,23,56,13.0,True,True,0,False,1
596,118,7,24,57,,True,False,0,False,1
597,118,7,16,58,,True,False,0,False,1
598,118,7,17,59,,True,False,0,False,1
599,118,7,14,60,,True,False,0,False,1
600,118,7,15,61,,True,False,0,False,1
601,118,7,20,62,,True,False,0,False,1
602,118,7,21,63,5.0,True,True,0,False,1
603,118,7,18,64,,True,False,0,False,1
604,118,7,22,65,4.0,True,True,0,False,1
605,118,7,25,66,,True,False,0,False,1
606,118,7,19,67,3.0,True,True,0,False,1
607,118,7,26,68,,True,False,0,False,1
608,118,7,21,69,5.0,True,True,0,False,1
609,118,7,23,70,13.0,True,True,0,False,1
610,118,7,27,71,7.0,True,True,0,False,1
611,118,7,28,72,8.0,True,True,0,False,1
612,118,7,20,73,,True,False,0,False,1
613,118,7,24,74,,True,False,0,False,1
614,118,7,29,75,,True,False,0,False,1
615,118,7,25,76,,True,False,0,False,1
616,118,7,18,77,,True,False,0,False,1
617,118,7,27,78,7.0,True,True,0,False,1
618,118,7,28,79,8.0,True,True,0,False,1
619,118,7,24,80,,True,False,0,False,1
620,118,7,29,81,,True,False,0,False,1
621,118,7,25,82,,True,False,0,False,1
622,118,7,26,83,,True,False,0,False,1
623,118,7,19,84,3.0,True,True,0,False,1
624,118,7,22,85,4.0,True,True,0,False,1
625,118,7,27,86,7.0,True,True,0,False,1
626,118,7,29,87,,True,False,0,False,1
627,118,7,23,88,13.0,True,True,0,False,1
628,118,7,26,89,,True,False,0,False,1
629,118,7,28,90,8.0,True,True,0,False,1
630,118,8,0,1,1.0,True,True,0,False,1
631,118,8,1,2,,True,False,0,False,1
632,118,8,2,3,6.0,True,True,0,False,1
633,118,8,3,4,2.0,True,True,0,False,1
634,118,8,4,5,7.0,True,True,0,False,1
635,118,8,5,6,,True,False,0,False,1
636,118,8,6,7,,True,False,0,False,1
