,condition,subject,likelihood,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,familiarity_scale1,familiarity_scale2
104,spaced,34,220.19171653556432,0.8255145357186119,0.6527027071007491,0.9999999999999998,0.11011307722925448,0.4762556750006252,0.6009707433866717,3.5380578751283793,19.133346414682155,0.030119786139341437,0.2716088065298833,2.0377038133513543,0.7254847345319674,0.014668166694998066
105,mixed,0,559.890716336105,0.6740599025128979,0.5676869234382307,0.9699313165990793,0.4599162304586984,0.5815366876014451,0.5925451605894263,1.8340643744991434,36.303099807165935,9.594465969292067e-05,0.4022490429708419,9.3592386093847,0.726498921637005,0.03903846906945519
106,mixed,1,361.5427687589911,0.7950791336377546,0.20300293058964847,0.9176945930767667,0.6034367000642422,0.01041598108625187,0.6773529143660714,2.791967756415812,48.79429554422611,0.03927414884737737,0.09887121297446211,10.0,0.7789621968912559,0.5718535340069157
107,mixed,2,611.5669562977612,0.7223532223859387,0.3270258974503426,0.9999999999999998,0.3622482210893242,0.6800636767191222,0.49590428250544644,0.865172968690653,43.07197913848707,0.0028552510444408642,0.21640554153024388,5.055179692857147,0.5497426943102319,0.2739978299985598
108,mixed,3,265.7465209802532,0.9045225708161215,2.220446049250313e-16,0.9971928691929374,0.00407018328133277,0.5281661927814149,0.28950894115408127,100.0,36.932078766607056,0.06278650107400215,0.11788774295259262,0.6781263833818579,0.9532152778558108,0.5098294644750079
109,mixed,4,606.5277051347756,0.6272378011692498,0.9999999999999998,0.910309777409403,0.007706748667221202,0.9999999999999998,0.21057329959190926,1.4703567800555981,39.40801977094694,0.0018575528757576803,0.2650572539984188,0.913000774695428,0.28368782047057145,0.21523051203387206
110,mixed,5,625.2717135312253,0.8467231979537672,0.04885381935343371,0.9676537064303934,0.24035610839806248,0.02150446322096178,0.38611549337104933,0.6866931310181255,71.56482322747728,0.00031545450654363885,0.3664311163461021,6.189874109723902,0.40052519027437733,0.3086990371113699
111,mixed,6,301.61160795266983,0.98188017117226,0.5068627479168406,0.9673909251262313,0.00015985192326437505,0.2922801193006219,0.15448561852151657,30.948188104021494,0.08666498009184724,0.017284699493466966,0.328468907783533,0.2844329153273063,0.5816859323924355,0.9371601771544652
112,mixed,7,636.6882641446946,0.9014649030904152,0.12577409823211783,0.9999999999999998,0.7475337504340125,0.33600707864914636,0.7570267081095966,1.491715924393227,35.08892672699565,0.004289022922527698,0.1961617757703595,6.991415651316542,0.5858116280905666,0.6119626008103144
113,mixed,8,457.0152798322415,0.7422813707566461,2.220446049250313e-16,0.9999999999999998,0.0812059391653616,0.570544137925937,0.37893969773174924,5.285742039714376,42.67441960884921,0.01997942975927913,0.12063816813135485,2.404525789148943,0.4860696906722926,0.1974353655335805
114,mixed,9,660.901787240883,0.7933242410331333,2.220446049250313e-16,0.9549906211661525,0.22388378845866524,2.220446049250313e-16,0.25929298907254295,9.619058872662949,83.02021703005093,0.00018025939962337874,0.3804016701200261,2.424024665977174,0.9500826267964282,0.9594748780111835
115,mixed,10,612.866489311538,0.7611882397517891,0.8027642042603931,0.8870131880708247,0.339676438724654,0.584304664763451,0.5130976704459745,0.6811482122652873,13.191052020871297,3.978940699266389e-05,0.3124078751253874,7.812535690944965,0.9961118396501512,0.0890308243334099
116,mixed,11,573.3344630309147,0.9451086961535059,0.9861415198099797,0.9979651103846103,0.007037509592252423,2.220446049250313e-16,0.37496600047030215,2.5780840320728653,27.965360804787586,0.00875801250073229,0.15942681868049136,0.619653818515723,0.9967963286286723,0.20285086362835675
117,mixed,12,844.1251498770009,0.9959244757831067,0.9999947546154938,0.9787750634216673,4.2770859624174685e-07,0.565096860280805,0.02604190902798645,19.69715026703227,15.656577199295569,0.0008268621879861109,0.21088357457373785,0.16644016227533182,0.7789578317309385,0.16087973304825876
118,mixed,13,438.56078990499475,0.7391206748185404,0.4992177195946764,0.9267598265607839,0.54560896528812,0.02421999342963496,0.6132525293314195,1.427903431905044,0.4220518617565519,0.0024141047630895506,0.2796945668031698,8.402829678939593,0.9987627544628508,0.46235388197968924
119,mixed,14,562.908169676103,0.7125664906882865,0.12421524372308909,0.9443499276904913,0.04052673723815226,0.17365181067049845,0.8211534838669489,48.10981583171591,1.9005163591704644,0.004479182447894213,0.22524770357976723,1.0502146516873196,0.36928309818173205,0.6309443508472634
120,mixed,15,472.5285402731758,0.8908118965116065,0.8902205617830159,0.919863122751177,0.9679005879342608,0.40466951703653187,0.4331206982078251,57.57562320136914,0.024486526227727488,0.004411688757456449,0.2048635630564827,1.6485496868619367,0.9498895043781426,0.29171754528724236
121,mixed,16,499.63006351999996,0.6930905550524662,0.6467672836245982,0.9741904481189262,0.04173062561228652,0.8531553001547253,0.15619423881794742,24.404100721988694,1.1918165884088285,0.0007145647940830905,0.32926476358552204,1.551838021831626,0.7242871661884882,0.7829486934521014
122,mixed,17,466.8436679428489,0.8115498283374144,0.9999999999999998,0.9484284071711727,0.03993909569719774,0.39428755005206506,0.4702236492076513,2.220446049250313e-16,59.81699695031789,0.0012677988571157739,0.32088433669161065,2.3593247757781057,0.4051804004106633,0.16338180661773585
123,mixed,18,306.76008519289445,0.6649044513906581,0.34444184665499367,0.9751816803374483,0.24266307343771654,0.49471164889150454,0.3532306863293617,22.503338189331387,1.9559150287196756,0.0018691640497760851,0.6282239255385215,2.0362640205890967,0.8248033158813424,0.861022779339319
124,mixed,19,602.6164055037023,0.9813896499889958,0.9999999999999998,0.99667775670727,3.13568409849237e-05,0.8051157802335517,0.16761865659412678,1.976299734838028,87.44662023437938,0.0027827982975029467,0.23044988152624737,0.27476205939983434,0.8499767114543153,0.7237827324668101
125,mixed,20,219.70770167451155,0.78548240964111,0.006546503304752835,0.8049136496720563,0.5707792443546083,2.220446049250313e-16,0.013050442789178253,100.0,2.606883357040369,0.12577128957661074,0.05285064457555243,10.0,0.4280359416896587,0.7241065400743835
126,mixed,21,363.96858026122936,0.8085110141355468,0.3819740631638721,0.8640329624356381,0.38992160827840955,2.220446049250313e-16,0.4477430652387621,1.7124845201111811,0.74654266952125,0.012962724929543305,0.27652826296793137,9.425270840053384,0.4008231132175717,0.5044197533924761
127,mixed,22,440.4843235203725,0.46011801322694595,0.9518893713370092,0.402756615920001,0.7610804382992341,0.5007209063071373,0.5764551933891514,0.45526619285832387,34.06767846400609,0.004430604116055795,0.36128002358982503,4.5460580130762915,0.5744522691237662,0.8888667107024628
128,mixed,23,495.8848729293451,0.8275386846070535,2.220446049250313e-16,0.9999999999999998,0.6372173600603116,0.3464908929981288,0.43219965728382076,4.915803906377733,11.368698407958595,0.006989107333549017,0.23340489718161198,4.92493352162959,0.9179887295149216,0.5753408578615762
129,mixed,24,245.28265220311536,0.59628680298474,0.9999916875567245,0.919429697139365,1.4983964111578695e-05,0.969560545735655,0.0007206153077742045,0.9463388173654739,52.59744675103892,0.0027019414838539636,0.601039229048386,1.6695338487281546,0.000522206970690732,0.0013832890373304515
130,mixed,25,295.98667803533067,0.6793318315219946,0.6258269889974937,0.9999999999999998,0.033861719594786115,0.42734397222727044,0.4813119226089507,2.242695704869888,68.20040963264009,0.06894489649522402,0.0868465686574156,1.4905626443479865,0.3534936644375078,0.3529427528827966
131,mixed,26,447.64134664319073,0.8141770206312959,2.220446049250313e-16,0.9802370722614306,0.999998892465594,2.220446049250313e-16,0.4080375020552035,99.99211370054032,0.060407060502846936,0.008511826304007167,0.16927325351533856,2.3781150338653108,0.3123922766740195,0.11862921121554697
132,mixed,27,335.6238322321632,0.5101044493457025,0.5748009389363689,0.3923750821596513,0.4828265258482593,2.220446049250313e-16,0.19278693050293802,2.220446049250313e-16,17.884643630583447,0.019889804347186055,0.27508659733791646,8.363767169107108,0.8082903276162624,0.7821078261242558
133,mixed,28,365.9406042215547,0.6408482594794166,0.17870291888533485,0.9781763875763732,0.43730914727511444,0.9003226221166204,0.32100729587159527,0.4509839788833604,88.45488540295133,0.006960571102803996,0.3548195528086145,8.366341885519965,0.48141279659366254,0.17815226571561096
134,mixed,29,602.5157262177324,0.8077917228177512,2.220446049250313e-16,0.9751665251744008,0.06255984870376761,2.220446049250313e-16,0.6513981337734414,2.3431920346072115,15.349742082358588,0.002262049370267981,0.19132917769008373,2.6198236893770845,0.6470807443005973,0.15947742943462415
135,mixed,30,448.56426172902115,0.7146697339238611,0.388488288167892,0.8284031485621746,0.015006195496567143,0.023234363029924116,0.7531663246564442,22.756465263351114,0.4394271004706084,0.017050393751152096,0.1652591233378437,0.8896378328590426,0.26279297444601846,0.6951168423340732
136,mixed,31,519.3017771977891,0.8271724270246641,0.19351798882971774,0.97773995670729,0.010864148397366023,2.220446049250313e-16,0.42835713580549295,5.607104457738685,0.134873106806772,0.008535201791519226,0.13422397663009472,1.4536975967051307,0.2307950459449193,0.14805084384081083
137,mixed,32,510.015931578994,0.8211125417590146,0.6737617095916265,0.9885066719265939,0.0543681762976391,0.5144691207654796,0.5388957349085938,0.6964163761146632,77.55204759823417,0.005011881408435605,0.21495409042095376,1.7310696319066083,0.7573076761515255,0.3235487297595332
138,mixed,33,484.0525409308708,0.8028756883052139,0.9418618549773625,0.9999999999999998,0.08033126788476462,0.33097439967723885,0.8136648767655056,2.2674308045153726,48.7461036804357,0.0198743316760117,0.12803704858788376,1.2657418910524492,0.6755181432375995,0.2820824536669397
139,mixed,34,193.71848601301167,0.7924445334143205,0.058838099402300524,0.9999016521184402,0.32212745713081153,2.220446049250313e-16,0.4785377693183883,22.712662909639953,64.34007157899806,0.0670844264967525,0.21872721082645427,4.410284804842663,0.790854217184071,0.4749090642153731
