subject,list,item,input,output,study,recall,repeat,intrusion,first_input,condition,prior_list,prior_input
118,1,4,12,9.0,True,True,0,False,12,2.0,,
118,1,5,13,10.0,True,True,0,False,13,2.0,,
118,1,6,15,8.0,True,True,0,False,15,2.0,,
118,1,4,16,,True,False,0,False,16,2.0,,
118,1,4,19,,True,False,0,False,19,2.0,,
118,1,5,17,,True,False,0,False,17,2.0,,
118,1,5,23,,True,False,0,False,23,2.0,,
118,1,7,18,7.0,True,True,0,False,18,2.0,,
118,1,8,20,,True,False,0,False,20,2.0,,
118,1,8,25,,True,False,0,False,25,2.0,,
118,1,8,28,,True,False,0,False,28,2.0,,
118,1,6,21,,True,False,0,False,21,2.0,,
118,1,6,27,,True,False,0,False,27,2.0,,
118,1,9,22,4.0,True,True,0,False,22,2.0,,
118,1,7,24,,True,False,0,False,24,2.0,,
118,1,7,29,,True,False,0,False,29,2.0,,
118,1,9,26,,True,False,0,False,26,2.0,,
118,1,9,31,,True,False,0,False,31,2.0,,
118,1,10,30,11.0,True,True,0,False,30,2.0,,
118,1,11,32,,True,False,0,False,32,2.0,,
118,1,11,35,,True,False,0,False,35,2.0,,
118,1,11,39,,True,False,0,False,39,2.0,,
118,1,12,33,,True,False,0,False,33,2.0,,
118,1,12,37,,True,False,0,False,37,2.0,,
118,1,12,41,,True,False,0,False,41,2.0,,
118,1,13,34,,True,False,0,False,34,2.0,,
118,1,13,38,,True,False,0,False,38,2.0,,
118,1,13,43,,True,False,0,False,43,2.0,,
118,1,10,36,,True,False,0,False,36,2.0,,
118,1,10,42,,True,False,0,False,42,2.0,,
118,1,14,40,3.0,True,True,0,False,40,2.0,,
118,1,15,44,,True,False,0,False,44,2.0,,
118,1,15,48,,True,False,0,False,48,2.0,,
118,1,15,54,,True,False,0,False,54,2.0,,
118,1,16,45,5.0,True,True,0,False,45,2.0,,
118,1,14,46,,True,False,0,False,46,2.0,,
118,1,14,50,,True,False,0,False,50,2.0,,
118,1,17,47,1.0,True,True,0,False,47,2.0,,
118,1,18,49,2.0,True,True,0,False,49,2.0,,
118,1,16,51,,True,False,0,False,51,2.0,,
118,1,16,55,,True,False,0,False,55,2.0,,
118,1,17,52,,True,False,0,False,52,2.0,,
118,1,17,56,,True,False,0,False,56,2.0,,
118,1,18,53,,True,False,0,False,53,2.0,,
118,1,18,59,,True,False,0,False,59,2.0,,
118,1,19,57,,True,False,0,False,57,2.0,,
118,1,19,63,,True,False,0,False,63,2.0,,
118,1,19,66,,True,False,0,False,66,2.0,,
118,1,20,58,,True,False,0,False,58,2.0,,
118,1,20,61,,True,False,0,False,61,2.0,,
118,1,20,64,,True,False,0,False,64,2.0,,
118,1,21,60,,True,False,0,False,60,2.0,,
118,1,21,65,,True,False,0,False,65,2.0,,
118,1,21,71,,True,False,0,False,71,2.0,,
118,1,22,62,,True,False,0,False,62,2.0,,
118,1,22,67,,True,False,0,False,67,2.0,,
118,1,22,73,,True,False,0,False,73,2.0,,
118,1,23,68,,True,False,0,False,68,2.0,,
118,1,23,74,,True,False,0,False,74,2.0,,
118,1,23,78,,True,False,0,False,78,2.0,,
118,1,24,69,,True,False,0,False,69,2.0,,
118,1,24,75,,True,False,0,False,75,2.0,,
118,1,24,79,,True,False,0,False,79,2.0,,
118,1,25,70,,True,False,0,False,70,2.0,,
118,1,25,76,,True,False,0,False,76,2.0,,
118,1,25,80,,True,False,0,False,80,2.0,,
118,1,26,72,,True,False,0,False,72,2.0,,
118,1,26,77,,True,False,0,False,77,2.0,,
118,1,26,81,,True,False,0,False,81,2.0,,
118,1,27,82,,True,False,0,False,82,2.0,,
118,1,27,85,,True,False,0,False,85,2.0,,
118,1,27,88,,True,False,0,False,88,2.0,,
118,1,28,83,,True,False,0,False,83,2.0,,
118,1,28,86,,True,False,0,False,86,2.0,,
118,1,28,89,,True,False,0,False,89,2.0,,
118,1,29,84,,True,False,0,False,84,2.0,,
118,1,29,87,,True,False,0,False,87,2.0,,
118,1,29,90,,True,False,0,False,90,2.0,,
118,2,0,1,8.0,True,True,0,False,1,2.0,,
118,2,1,2,7.0,True,True,0,False,2,2.0,,
118,2,2,3,12.0,True,True,0,False,3,2.0,,
118,2,0,4,,True,False,0,False,4,2.0,,
118,2,0,9,,True,False,0,False,9,2.0,,
118,2,3,5,,True,False,0,False,5,2.0,,
118,2,3,10,,True,False,0,False,10,2.0,,
118,2,3,15,,True,False,0,False,15,2.0,,
118,2,2,6,,True,False,0,False,6,2.0,,
118,2,2,12,,True,False,0,False,12,2.0,,
118,2,4,7,10.0,True,True,0,False,7,2.0,,
118,2,1,8,,True,False,0,False,8,2.0,,
118,2,1,11,,True,False,0,False,11,2.0,,
118,2,4,13,,True,False,0,False,13,2.0,,
118,2,4,19,,True,False,0,False,19,2.0,,
118,2,5,14,,True,False,0,False,14,2.0,,
118,2,5,20,,True,False,0,False,20,2.0,,
118,2,5,24,,True,False,0,False,24,2.0,,
118,2,6,16,,True,False,0,False,16,2.0,,
118,2,6,22,,True,False,0,False,22,2.0,,
118,2,6,28,,True,False,0,False,28,2.0,,
118,2,7,17,9.0,True,True,0,False,17,2.0,,
118,2,8,18,4.0,True,True,0,False,18,2.0,,
118,2,7,21,,True,False,0,False,21,2.0,,
118,2,7,26,,True,False,0,False,26,2.0,,
118,2,8,23,,True,False,0,False,23,2.0,,
118,2,8,27,,True,False,0,False,27,2.0,,
118,2,9,25,,True,False,0,False,25,2.0,,
118,2,9,29,,True,False,0,False,29,2.0,,
118,2,9,34,,True,False,0,False,34,2.0,,
118,2,10,30,,True,False,0,False,30,2.0,,
118,2,10,33,,True,False,0,False,33,2.0,,
118,2,10,38,,True,False,0,False,38,2.0,,
118,2,11,31,5.0,True,True,0,False,31,2.0,,
118,2,12,32,6.0,True,True,0,False,32,2.0,,
118,2,12,35,,True,False,0,False,35,2.0,,
118,2,12,40,,True,False,0,False,40,2.0,,
118,2,11,36,,True,False,0,False,36,2.0,,
118,2,11,39,,True,False,0,False,39,2.0,,
118,2,13,37,,True,False,0,False,37,2.0,,
118,2,13,41,,True,False,0,False,41,2.0,,
118,2,13,45,,True,False,0,False,45,2.0,,
118,2,14,42,,True,False,0,False,42,2.0,,
118,2,14,46,,True,False,0,False,46,2.0,,
118,2,14,49,,True,False,0,False,49,2.0,,
118,2,15,43,,True,False,0,False,43,2.0,,
118,2,15,47,,True,False,0,False,47,2.0,,
118,2,15,52,,True,False,0,False,52,2.0,,
118,2,16,44,,True,False,0,False,44,2.0,,
118,2,16,48,,True,False,0,False,48,2.0,,
118,2,16,51,,True,False,0,False,51,2.0,,
118,2,17,50,,True,False,0,False,50,2.0,,
118,2,17,56,,True,False,0,False,56,2.0,,
118,2,17,59,,True,False,0,False,59,2.0,,
118,2,18,53,,True,False,0,False,53,2.0,,
118,2,18,58,,True,False,0,False,58,2.0,,
118,2,18,64,,True,False,0,False,64,2.0,,
118,2,19,54,,True,False,0,False,54,2.0,,
118,2,19,57,,True,False,0,False,57,2.0,,
118,2,19,61,,True,False,0,False,61,2.0,,
118,2,20,55,,True,False,0,False,55,2.0,,
118,2,20,60,,True,False,0,False,60,2.0,,
118,2,20,63,,True,False,0,False,63,2.0,,
118,2,21,62,11.0,True,True,0,False,62,2.0,,
118,2,22,65,,True,False,0,False,65,2.0,,
118,2,22,71,,True,False,0,False,71,2.0,,
118,2,22,74,,True,False,0,False,74,2.0,,
118,2,21,66,,True,False,0,False,66,2.0,,
118,2,21,69,,True,False,0,False,69,2.0,,
118,2,23,67,,True,False,0,False,67,2.0,,
118,2,23,72,,True,False,0,False,72,2.0,,
118,2,23,75,,True,False,0,False,75,2.0,,
118,2,24,68,,True,False,0,False,68,2.0,,
118,2,24,73,,True,False,0,False,73,2.0,,
118,2,24,77,,True,False,0,False,77,2.0,,
118,2,25,70,3.0,True,True,0,False,70,2.0,,
118,2,25,76,,True,False,0,False,76,2.0,,
118,2,25,80,,True,False,0,False,80,2.0,,
118,2,26,78,2.0,True,True,0,False,78,2.0,,
118,2,27,79,,True,False,0,False,79,2.0,,
118,2,27,83,,True,False,0,False,83,2.0,,
118,2,27,86,,True,False,0,False,86,2.0,,
118,2,28,81,1.0,True,True,0,False,81,2.0,,
118,2,29,82,,True,False,0,False,82,2.0,,
118,2,29,85,,True,False,0,False,85,2.0,,
118,2,29,88,,True,False,0,False,88,2.0,,
118,2,26,84,,True,False,0,False,84,2.0,,
118,2,26,89,,True,False,0,False,89,2.0,,
118,2,28,87,,True,False,0,False,87,2.0,,
118,2,28,90,,True,False,0,False,90,2.0,,
118,3,0,1,,True,False,0,False,1,1.0,,
118,3,0,8,,True,False,0,False,8,1.0,,
118,3,0,19,,True,False,0,False,19,1.0,,
118,3,1,2,,True,False,0,False,2,1.0,,
118,3,1,20,,True,False,0,False,20,1.0,,
118,3,1,27,,True,False,0,False,27,1.0,,
118,3,2,3,,True,False,0,False,3,1.0,,
118,3,2,18,,True,False,0,False,18,1.0,,
118,3,2,31,,True,False,0,False,31,1.0,,
118,3,3,4,,True,False,0,False,4,1.0,,
118,3,3,10,,True,False,0,False,10,1.0,,
118,3,3,16,,True,False,0,False,16,1.0,,
118,3,4,5,,True,False,0,False,5,1.0,,
118,3,4,15,,True,False,0,False,15,1.0,,
118,3,4,29,,True,False,0,False,29,1.0,,
118,3,5,6,,True,False,0,False,6,1.0,,
118,3,5,12,,True,False,0,False,12,1.0,,
118,3,5,28,,True,False,0,False,28,1.0,,
118,3,6,7,,True,False,0,False,7,1.0,,
118,3,6,14,,True,False,0,False,14,1.0,,
118,3,6,25,,True,False,0,False,25,1.0,,
118,3,7,9,,True,False,0,False,9,1.0,,
118,3,7,17,,True,False,0,False,17,1.0,,
118,3,7,34,,True,False,0,False,34,1.0,,
118,3,8,11,,True,False,0,False,11,1.0,,
118,3,8,26,,True,False,0,False,26,1.0,,
118,3,8,44,,True,False,0,False,44,1.0,,
118,3,9,13,,True,False,0,False,13,1.0,,
118,3,9,21,,True,False,0,False,21,1.0,,
118,3,9,39,,True,False,0,False,39,1.0,,
118,3,10,22,,True,False,0,False,22,1.0,,
118,3,10,33,,True,False,0,False,33,1.0,,
118,3,10,43,,True,False,0,False,43,1.0,,
118,3,11,23,,True,False,0,False,23,1.0,,
118,3,11,30,,True,False,0,False,30,1.0,,
118,3,11,46,,True,False,0,False,46,1.0,,
118,3,12,24,,True,False,0,False,24,1.0,,
118,3,12,32,,True,False,0,False,32,1.0,,
118,3,12,49,,True,False,0,False,49,1.0,,
118,3,13,35,,True,False,0,False,35,1.0,,
118,3,13,41,,True,False,0,False,41,1.0,,
118,3,13,55,,True,False,0,False,55,1.0,,
118,3,14,36,,True,False,0,False,36,1.0,,
118,3,14,51,,True,False,0,False,51,1.0,,
118,3,14,61,,True,False,0,False,61,1.0,,
118,3,15,37,,True,False,0,False,37,1.0,,
118,3,15,54,,True,False,0,False,54,1.0,,
118,3,15,60,,True,False,0,False,60,1.0,,
118,3,16,38,,True,False,0,False,38,1.0,,
118,3,16,45,,True,False,0,False,45,1.0,,
118,3,16,59,,True,False,0,False,59,1.0,,
118,3,17,40,,True,False,0,False,40,1.0,,
118,3,17,48,,True,False,0,False,48,1.0,,
118,3,17,62,,True,False,0,False,62,1.0,,
118,3,18,42,,True,False,0,False,42,1.0,,
118,3,18,50,,True,False,0,False,50,1.0,,
118,3,18,65,,True,False,0,False,65,1.0,,
118,3,19,47,,True,False,0,False,47,1.0,,
118,3,19,64,,True,False,0,False,64,1.0,,
118,3,19,72,,True,False,0,False,72,1.0,,
118,3,20,52,,True,False,0,False,52,1.0,,
118,3,20,58,,True,False,0,False,58,1.0,,
118,3,20,77,,True,False,0,False,77,1.0,,
118,3,21,53,2.0,True,True,0,False,53,1.0,,
118,3,22,56,,True,False,0,False,56,1.0,,
118,3,22,74,,True,False,0,False,74,1.0,,
118,3,22,86,,True,False,0,False,86,1.0,,
118,3,23,57,,True,False,0,False,57,1.0,,
118,3,23,70,,True,False,0,False,70,1.0,,
118,3,23,83,,True,False,0,False,83,1.0,,
118,3,24,63,,True,False,0,False,63,1.0,,
118,3,24,76,,True,False,0,False,76,1.0,,
118,3,24,82,,True,False,0,False,82,1.0,,
118,3,25,66,,True,False,0,False,66,1.0,,
118,3,25,75,,True,False,0,False,75,1.0,,
118,3,25,87,,True,False,0,False,87,1.0,,
118,3,26,67,,True,False,0,False,67,1.0,,
118,3,26,78,,True,False,0,False,78,1.0,,
118,3,26,84,,True,False,0,False,84,1.0,,
118,3,27,68,3.0,True,True,0,False,68,1.0,,
118,3,28,69,,True,False,0,False,69,1.0,,
118,3,28,80,,True,False,0,False,80,1.0,,
118,3,28,88,,True,False,0,False,88,1.0,,
118,3,29,71,1.0,True,True,0,False,71,1.0,,
118,3,21,73,,True,False,0,False,73,1.0,,
118,3,21,90,,True,False,0,False,90,1.0,,
118,3,27,79,,True,False,0,False,79,1.0,,
118,3,27,85,,True,False,0,False,85,1.0,,
118,3,29,81,,True,False,0,False,81,1.0,,
118,3,29,89,,True,False,0,False,89,1.0,,
118,4,0,1,11.0,True,True,0,False,1,2.0,,
118,4,1,2,,True,False,0,False,2,2.0,,
118,4,1,5,,True,False,0,False,5,2.0,,
118,4,1,10,,True,False,0,False,10,2.0,,
118,4,2,3,10.0,True,True,0,False,3,2.0,,
118,4,3,4,,True,False,0,False,4,2.0,,
118,4,3,8,,True,False,0,False,8,2.0,,
118,4,3,13,,True,False,0,False,13,2.0,,
118,4,2,6,,True,False,0,False,6,2.0,,
118,4,2,9,,True,False,0,False,9,2.0,,
118,4,0,7,,True,False,0,False,7,2.0,,
118,4,0,11,,True,False,0,False,11,2.0,,
118,4,4,12,8.0,True,True,0,False,12,2.0,,
118,4,5,14,4.0,True,True,0,False,14,2.0,,
118,4,6,15,6.0,True,True,0,False,15,2.0,,
118,4,7,16,5.0,True,True,0,False,16,2.0,,
118,4,8,17,,True,False,0,False,17,2.0,,
118,4,8,23,,True,False,0,False,23,2.0,,
118,4,8,28,,True,False,0,False,28,2.0,,
118,4,4,18,,True,False,0,False,18,2.0,,
118,4,4,21,,True,False,0,False,21,2.0,,
118,4,6,19,,True,False,0,False,19,2.0,,
118,4,6,25,,True,False,0,False,25,2.0,,
118,4,5,20,,True,False,0,False,20,2.0,,
118,4,5,26,,True,False,0,False,26,2.0,,
118,4,7,22,,True,False,0,False,22,2.0,,
118,4,7,27,,True,False,0,False,27,2.0,,
118,4,9,24,,True,False,0,False,24,2.0,,
118,4,9,29,,True,False,0,False,29,2.0,,
118,4,9,34,,True,False,0,False,34,2.0,,
118,4,10,30,,True,False,0,False,30,2.0,,
118,4,10,33,,True,False,0,False,33,2.0,,
118,4,10,37,,True,False,0,False,37,2.0,,
118,4,11,31,,True,False,0,False,31,2.0,,
118,4,11,35,,True,False,0,False,35,2.0,,
118,4,11,41,,True,False,0,False,41,2.0,,
118,4,12,32,9.0,True,True,0,False,32,2.0,,
118,4,12,36,,True,False,0,False,36,2.0,,
118,4,12,42,,True,False,0,False,42,2.0,,
118,4,13,38,2.0,True,True,0,False,38,2.0,,
118,4,14,39,,True,False,0,False,39,2.0,,
118,4,14,44,,True,False,0,False,44,2.0,,
118,4,14,47,,True,False,0,False,47,2.0,,
118,4,15,40,,True,False,0,False,40,2.0,,
118,4,15,45,,True,False,0,False,45,2.0,,
118,4,15,51,,True,False,0,False,51,2.0,,
118,4,13,43,,True,False,0,False,43,2.0,,
118,4,13,48,,True,False,0,False,48,2.0,,
118,4,16,46,,True,False,0,False,46,2.0,,
118,4,16,52,,True,False,0,False,52,2.0,,
118,4,16,58,,True,False,0,False,58,2.0,,
118,4,17,49,,True,False,0,False,49,2.0,,
118,4,17,55,,True,False,0,False,55,2.0,,
118,4,17,59,,True,False,0,False,59,2.0,,
118,4,18,50,,True,False,0,False,50,2.0,,
118,4,18,53,,True,False,0,False,53,2.0,,
118,4,18,57,,True,False,0,False,57,2.0,,
118,4,19,54,,True,False,0,False,54,2.0,,
118,4,19,60,,True,False,0,False,60,2.0,,
118,4,19,65,,True,False,0,False,65,2.0,,
118,4,20,56,,True,False,0,False,56,2.0,,
118,4,20,61,,True,False,0,False,61,2.0,,
118,4,20,66,,True,False,0,False,66,2.0,,
118,4,21,62,1.0,True,True,0,False,62,2.0,,
118,4,22,63,,True,False,0,False,63,2.0,,
118,4,22,68,,True,False,0,False,68,2.0,,
118,4,22,74,,True,False,0,False,74,2.0,,
118,4,23,64,3.0,True,True,0,False,64,2.0,,
118,4,21,67,,True,False,0,False,67,2.0,,
118,4,21,72,,True,False,0,False,72,2.0,,
118,4,23,69,,True,False,0,False,69,2.0,,
118,4,23,75,,True,False,0,False,75,2.0,,
118,4,24,70,,True,False,0,False,70,2.0,,
118,4,24,73,,True,False,0,False,73,2.0,,
118,4,24,76,,True,False,0,False,76,2.0,,
118,4,25,71,,True,False,0,False,71,2.0,,
118,4,25,77,,True,False,0,False,77,2.0,,
118,4,25,83,,True,False,0,False,83,2.0,,
118,4,26,78,,True,False,0,False,78,2.0,,
118,4,26,82,,True,False,0,False,82,2.0,,
118,4,26,85,,True,False,0,False,85,2.0,,
118,4,27,79,12.0,True,True,0,False,79,2.0,,
118,4,28,80,7.0,True,True,0,False,80,2.0,,
118,4,29,81,,True,False,0,False,81,2.0,,
118,4,29,87,,True,False,0,False,87,2.0,,
118,4,29,90,,True,False,0,False,90,2.0,,
118,4,27,84,,True,False,0,False,84,2.0,,
118,4,27,88,,True,False,0,False,88,2.0,,
118,4,28,86,,True,False,0,False,86,2.0,,
118,4,28,89,,True,False,0,False,89,2.0,,
118,5,0,1,1.0,True,True,0,False,1,2.0,,
118,5,1,2,,True,False,0,False,2,2.0,,
118,5,1,5,,True,False,0,False,5,2.0,,
118,5,1,8,,True,False,0,False,8,2.0,,
118,5,2,3,,True,False,0,False,3,2.0,,
118,5,2,7,,True,False,0,False,7,2.0,,
118,5,2,11,,True,False,0,False,11,2.0,,
118,5,3,4,,True,False,0,False,4,2.0,,
118,5,3,10,,True,False,0,False,10,2.0,,
118,5,3,14,,True,False,0,False,14,2.0,,
118,5,0,6,,True,False,0,False,6,2.0,,
118,5,0,9,,True,False,0,False,9,2.0,,
118,5,4,12,5.0,True,True,0,False,12,2.0,,
118,5,5,13,6.0,True,True,0,False,13,2.0,,
118,5,6,15,,True,False,0,False,15,2.0,,
118,5,6,18,,True,False,0,False,18,2.0,,
118,5,6,22,,True,False,0,False,22,2.0,,
118,5,5,16,,True,False,0,False,16,2.0,,
118,5,5,19,,True,False,0,False,19,2.0,,
118,5,4,17,,True,False,0,False,17,2.0,,
118,5,4,20,,True,False,0,False,20,2.0,,
118,5,7,21,3.0,True,True,0,False,21,2.0,,
118,5,8,23,,True,False,0,False,23,2.0,,
118,5,8,29,,True,False,0,False,29,2.0,,
118,5,8,32,,True,False,0,False,32,2.0,,
118,5,9,24,,True,False,0,False,24,2.0,,
118,5,9,27,,True,False,0,False,27,2.0,,
118,5,9,30,,True,False,0,False,30,2.0,,
118,5,10,25,,True,False,0,False,25,2.0,,
118,5,10,28,,True,False,0,False,28,2.0,,
118,5,10,33,,True,False,0,False,33,2.0,,
118,5,7,26,,True,False,0,False,26,2.0,,
118,5,7,31,,True,False,0,False,31,2.0,,
118,5,11,34,,True,False,0,False,34,2.0,,
118,5,11,40,,True,False,0,False,40,2.0,,
118,5,11,43,,True,False,0,False,43,2.0,,
118,5,12,35,,True,False,0,False,35,2.0,,
118,5,12,38,,True,False,0,False,38,2.0,,
118,5,12,42,,True,False,0,False,42,2.0,,
118,5,13,36,,True,False,0,False,36,2.0,,
118,5,13,39,,True,False,0,False,39,2.0,,
118,5,13,44,,True,False,0,False,44,2.0,,
118,5,14,37,,True,False,0,False,37,2.0,,
118,5,14,41,,True,False,0,False,41,2.0,,
118,5,14,45,,True,False,0,False,45,2.0,,
118,5,15,46,2.0,True,True,0,False,46,2.0,,
118,5,16,47,4.0,True,True,0,False,47,2.0,,
118,5,17,48,,True,False,0,False,48,2.0,,
118,5,17,51,,True,False,0,False,51,2.0,,
118,5,17,54,,True,False,0,False,54,2.0,,
118,5,15,49,,True,False,0,False,49,2.0,,
118,5,15,53,,True,False,0,False,53,2.0,,
118,5,18,50,,True,False,0,False,50,2.0,,
118,5,18,55,,True,False,0,False,55,2.0,,
118,5,18,59,,True,False,0,False,59,2.0,,
118,5,16,52,,True,False,0,False,52,2.0,,
118,5,16,56,,True,False,0,False,56,2.0,,
118,5,19,57,,True,False,0,False,57,2.0,,
118,5,19,62,,True,False,0,False,62,2.0,,
118,5,19,65,,True,False,0,False,65,2.0,,
118,5,20,58,,True,False,0,False,58,2.0,,
118,5,20,61,,True,False,0,False,61,2.0,,
118,5,20,64,,True,False,0,False,64,2.0,,
118,5,21,60,,True,False,0,False,60,2.0,,
118,5,21,63,,True,False,0,False,63,2.0,,
118,5,21,68,,True,False,0,False,68,2.0,,
118,5,22,66,,True,False,0,False,66,2.0,,
118,5,22,72,,True,False,0,False,72,2.0,,
118,5,22,77,,True,False,0,False,77,2.0,,
118,5,23,67,,True,False,0,False,67,2.0,,
118,5,23,70,,True,False,0,False,70,2.0,,
118,5,23,74,,True,False,0,False,74,2.0,,
118,5,24,69,,True,False,0,False,69,2.0,,
118,5,24,73,,True,False,0,False,73,2.0,,
118,5,24,76,,True,False,0,False,76,2.0,,
118,5,25,71,,True,False,0,False,71,2.0,,
118,5,25,75,,True,False,0,False,75,2.0,,
118,5,25,79,,True,False,0,False,79,2.0,,
118,5,26,78,,True,False,0,False,78,2.0,,
118,5,26,83,,True,False,0,False,83,2.0,,
118,5,26,87,,True,False,0,False,87,2.0,,
118,5,27,80,,True,False,0,False,80,2.0,,
118,5,27,85,,True,False,0,False,85,2.0,,
118,5,27,88,,True,False,0,False,88,2.0,,
118,5,28,81,,True,False,0,False,81,2.0,,
118,5,28,84,,True,False,0,False,84,2.0,,
118,5,28,89,,True,False,0,False,89,2.0,,
118,5,29,82,,True,False,0,False,82,2.0,,
118,5,29,86,,True,False,0,False,86,2.0,,
118,5,29,90,,True,False,0,False,90,2.0,,
118,6,0,1,4.0,True,True,0,False,1,1.0,,
118,6,1,2,,True,False,0,False,2,1.0,,
118,6,1,9,,True,False,0,False,9,1.0,,
118,6,1,27,,True,False,0,False,27,1.0,,
118,6,2,3,,True,False,0,False,3,1.0,,
118,6,2,10,,True,False,0,False,10,1.0,,
118,6,2,23,,True,False,0,False,23,1.0,,
118,6,3,4,,True,False,0,False,4,1.0,,
118,6,3,12,,True,False,0,False,12,1.0,,
118,6,3,26,,True,False,0,False,26,1.0,,
