subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate,feature_sensitivity,context_sensitivity,learn_first
148,28,582.5617990079721,ICMR_1_0_1,0.9117064530354603,2.220446049250313e-16,0.9029773801916691,0.011939783187014209,0.9999999999999998,0.5332699709297294,2.2886573117584645,98.26836602001231,0.00778225891399292,0.2875071901185927,1.7804855713351366,2.220446049250313e-16,1,1,True
149,28,710.3387050769215,ICMR_1_0_1,0.8856323653853003,0.15420870831121414,0.8410306291683481,0.0286285391578567,0.878465453150019,0.3685281244408235,2.0289598153400066,64.81508352285408,9.063858919512957e-05,0.59333580693783,3.1614480933444638,0.6006242105446782,1,1,True
150,28,435.8040964223169,ICMR_1_0_1,0.8937909141723128,0.1448884155893715,0.9702418987100364,0.003146796416140026,0.1915629810226355,0.2806418409912,3.2793118368832594,34.6939440076856,4.73003624768932e-06,0.7734807774610197,3.1113489707368784,0.7315552300362848,1,1,True
151,28,507.20326780255454,ICMR_1_0_1,0.9829493166358023,0.5670562678364722,0.9899955611057557,0.00081044651689834,0.3780607473327042,0.6059255266545399,0.9918866060579226,51.13802805921718,5.666184446671504e-05,0.618626989685412,1.2190659797614902,0.9883865287970649,1,1,True
153,28,686.9146074350612,ICMR_1_0_1,0.9995924158481606,0.006058952282108901,0.9982028363441249,9.553282404765216e-07,0.01811999632453189,0.012533528881025489,89.12368405824283,29.64792632381347,0.002709241840815684,0.3607166019358527,0.348130091387746,0.57726458263566,1,1,True
155,28,620.2203436790226,ICMR_1_0_1,0.9999999427048881,0.4310221804610577,0.7790187640142068,6.167900511609757e-07,0.5719384882152545,0.4947630974424194,20.463011434944285,50.01684003869293,0.014393951756286431,0.27798328095584546,0.32303971377637886,0.14719839065711057,1,1,True
159,28,452.3649511983351,ICMR_1_0_1,0.9488903576447512,0.18639489191173347,0.9534169274928055,0.01334285266773038,0.5983872148483156,0.9999999999999998,0.8219452860029467,63.635040596614445,0.0057136811537425785,0.25623409756261784,2.9964065101536517,0.09435039860855415,1,1,True
166,28,582.8179593893551,ICMR_1_0_1,0.7970713433029534,0.0023806311061493053,0.8096073518201996,0.008947182256185121,0.7097381122327664,0.19480426992712013,7.576702671011607,1.1632390046298002,0.0008421635940035693,0.4185233727008217,2.36208089228021,0.7133494807426886,1,1,True
168,28,504.60446053474135,ICMR_1_0_1,0.7256559655574588,0.0898414553255812,0.8525729669427715,0.017926351791945763,0.5531903112536943,0.1535133787695164,3.8500221441583573,71.78096136387563,0.007831464989363147,0.4408727857080265,3.125139076305758,0.8065536954507092,1,1,True
174,28,551.5036088140039,ICMR_1_0_1,0.9153789522947704,0.012929719675492179,0.7459267382442909,5.446995342257505e-06,0.00023214280723157356,0.00014806883899849422,1.373577794372007,19.022099421778925,0.00014095673718997453,0.5263436015970047,3.2010393458899076,0.9999284073373009,1,1,True
184,28,641.4692926109421,ICMR_1_0_1,0.9257561212839851,2.220446049250313e-16,0.8751558537698211,0.00044696073302240026,0.04806665960810064,0.01922824988543035,2.950539968963119,54.578279200992206,0.0052847409825388875,0.3846505209989755,0.9681332680466795,0.9066998900202735,1,1,True
185,28,541.1636605864339,ICMR_1_0_1,0.8943710177100966,2.220446049250313e-16,0.9935633648515183,7.74441192757669e-06,0.0022060527503106934,0.0027972970527829003,2.09539910667225,47.317060794616474,0.008212969872543113,0.2015978218667908,1.303016957330462,0.591172775958692,1,1,True
186,28,626.7843238724106,ICMR_1_0_1,0.8787798980893442,2.220446049250313e-16,0.5948954724440554,0.006475404680238381,0.9999999999999998,0.07884809982994388,2.741585175524883,81.00067065008574,0.0029504082740057984,0.43644338554857476,1.2380641550412312,0.9779228681071116,1,1,True
187,28,451.232619849176,ICMR_1_0_1,0.7314746355578581,0.005338401818677476,0.9025254543546947,0.00014194292827804004,0.008688792497929577,0.0024100470213271365,6.802917709464383,1.123202949341909,0.022015931241183805,0.31528279598195863,1.8490037797347396,0.9832262058932116,1,1,True
188,28,319.7775835350292,ICMR_1_0_1,0.9272904433214344,0.05693535214588017,0.9181868949240101,0.025989542544179504,0.8493146896762341,0.4654385443343183,1.6874297174005464,97.21218790205947,0.04725562888484217,0.3391307200039266,2.670567451027038,0.30291007550790633,1,1,True
189,28,538.4604399603418,ICMR_1_0_1,0.9141448829595468,2.220446049250313e-16,0.8826374085881559,0.02112276334401399,0.9999999999999998,0.3939544319681073,1.0964095474289088,18.06549681392344,0.038315614520175116,0.12616999874786072,2.0189783828921968,2.220446049250313e-16,1,1,True
190,28,350.5624086158406,ICMR_1_0_1,0.9628634391310393,0.03792893570281069,0.9998749258321324,3.350740759575234e-05,0.24287893191312543,0.003912451698431728,4.023690460370556,67.13217356437714,0.05621859740414558,0.2770706980273714,0.44143274732070603,0.4508962536106779,1,1,True
191,28,692.6822670078144,ICMR_1_0_1,0.9375984018044791,0.12958452539602744,0.8441454585308298,0.049253311499943365,0.8165792516094041,0.6470488129792586,0.6157662769814808,21.533323277178596,0.0031662164460114755,0.3635752347460652,4.35850395932376,0.3412331767299601,1,1,True
192,28,604.1586231086922,ICMR_1_0_1,0.8494327356728965,2.220446049250313e-16,0.6001367125379685,0.010220304978737651,0.9999999999999998,0.15488687864651451,6.205018932095808,1.4624020064952759,0.0036985618504425913,0.41881207341538057,1.5617590771630034,1.1860021881416881e-06,1,1,True
193,28,808.9384078374673,ICMR_1_0_1,0.9999999772927303,0.37944287942253035,0.9936422027604979,1.547963530486651e-07,0.7585338271169391,0.6202032474426645,30.539959671470474,80.10936290138528,0.0013678920864545504,0.3826905172204485,0.21741946051933594,0.1217886515392515,1,1,True
194,28,570.6073112601727,ICMR_1_0_1,0.5386911453282014,0.1898693507148845,0.00904832470050019,0.3877628807286145,0.8055513984869783,0.5969649109426679,36.307138950922045,1.7193826807254553,0.0028056011952688523,0.6317630095674566,0.38657784010542406,0.09212003288169648,1,1,True
195,28,785.7072593477366,ICMR_1_0_1,0.9994999507428878,0.08707376154996692,0.9966855883781726,9.735903455164521e-05,0.5573139051993774,0.2890426528328946,9.22445159675824,38.69521960697073,0.00033804408104519634,0.5328222084587892,0.34683740625251513,0.7262766338064357,1,1,True
