subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate
1,12,690.8787319807698,PrototypeCMR,0.6431587769133761,0.6155489927420623,0.9496569227070559,0.5164295027441882,0.4653396308602772,0.5812027310097494,0.43439681823727216,9.725498349020029,9.706953037810725e-05,0.3632304609586596,7.72026823796794,0.5981709450081624
2,12,412.62496598758173,PrototypeCMR,0.6741607655194946,0.5712810580341828,0.9738055838349025,0.9999999999999998,0.8179991402178689,0.9999999999999998,0.41315440964002353,99.56511973958166,0.011051625613225044,0.2664741888167786,9.248449338361215,3.967385996521058e-07
3,12,689.357087529486,PrototypeCMR,0.8282182508755243,0.0235947030246418,0.9262960534344026,0.021926912835127974,2.220446049250313e-16,0.6110467468223667,19.82940349666236,41.90533916591394,0.007402159398030421,0.1277033361481942,1.1491338133672973,6.957214965331511e-06
4,12,280.51500395776424,PrototypeCMR,0.9226058137130875,0.0034225736138036754,0.9977296240709257,0.0020845001605072975,2.220446049250313e-16,0.5013593561185891,100.0,20.281385969416554,0.08006716986265305,0.08517920230937871,0.5067121249377156,2.220446049250313e-16
5,12,666.457217290926,PrototypeCMR,0.52552782823505,0.9999995439254245,0.8818129017294812,0.25080909536398904,0.9528330542174012,0.3165575438069517,0.11224357060330271,16.715852719974357,0.0015192231876473461,0.23806845141400912,4.289362886069903,0.9999706597982451
6,12,636.9199196298517,PrototypeCMR,0.7115762633767099,2.220446049250313e-16,0.9557792747128544,0.6582409498929848,0.33355662727761115,0.9999999999999998,0.7093832786353785,76.21430078899948,0.0021992822907362865,0.23837914782911349,8.69429538194748,0.06896348936807219
7,12,321.8185889193497,PrototypeCMR,0.9851739976924495,0.4718740262615816,0.9998763235069924,3.809981997438819e-05,0.004360355491222921,0.5603287157395764,47.16642059854223,59.688193946382626,0.05495018798254582,0.11074531273184997,0.3168770174305947,0.2988816744297314
8,12,598.8392349057679,PrototypeCMR,0.8180164943101705,0.2342785544628029,0.9156690624734429,0.6011678060170439,2.220446049250313e-16,0.9999999999999998,0.7322799629920912,48.98803926214254,0.019153041230492537,0.10278255084530893,6.910839484231677,0.8989569458829955
10,12,467.9340745502439,PrototypeCMR,0.7447622293771373,0.12499168424597651,0.9540095889884589,0.0860477186363751,2.220446049250313e-16,0.6432759041455136,2.9837934160807453,57.97563059924772,0.04121246723817021,0.03515370852164935,2.571818878540585,2.220446049250313e-16
11,12,845.1285038071046,PrototypeCMR,0.7540249564020514,0.8278175879561063,0.9198635335551013,0.19437805865225513,0.08791813902592022,0.4773324228328315,0.35516504313397657,94.61682740501598,3.5820816840471967e-06,0.5327151030078536,1.8270306539279155,0.5175271326018944
12,12,683.5437606770168,PrototypeCMR,0.7150587577852907,0.42458580619464703,0.9425219847182099,0.4664268438826906,0.21129103797972126,0.9987230279797421,0.5653531360350361,39.07668188909269,0.0001890090107846589,0.22471245239160592,9.870066577799797,0.8597408027626664
13,12,757.4599133958772,PrototypeCMR,0.9493324760206634,0.999673273033849,0.9945415522134348,0.001320302389001251,0.006916716235986437,0.3033648320884764,8.888722776553884,48.74897899407915,0.0022966718140723327,0.20625252764835605,0.3572907199762147,0.5899295619379163
14,12,894.4047510215858,PrototypeCMR,0.7331469097679438,0.07102762771299306,0.9537964943122177,0.4295293503060892,0.5350859531215335,0.5561787812711648,1.58678799739381,36.55258698519065,0.0005798432672100902,0.2356622824223891,3.6016483507359633,0.2835775793474932
15,12,477.3438869009364,PrototypeCMR,0.7043903702273043,0.0013542160266087763,0.9802029174284858,0.4601892355891159,2.220446049250313e-16,0.6107475709517101,5.06473427927728,85.35983002637911,0.0038399255619004295,0.23704842741013013,6.9684338093324865,0.9999667523917886
16,12,577.4909618332089,PrototypeCMR,0.7440608404627994,0.31555374147609583,0.9674410699341226,0.08495210537249621,0.028256158362350216,0.8709899681307951,17.805688742867588,0.6868880447467589,0.005552282438781359,0.22829926862538086,0.8436749732359646,2.220446049250313e-16
17,12,542.4155182826794,PrototypeCMR,0.7665176018910336,0.6072624571708775,0.9558719379535843,0.42043820535880994,0.08405567085577453,0.9999999999999998,0.5691067067190175,59.00508508100013,0.0012335767062611306,0.29509060783719426,6.828833514202859,0.5514438226003725
18,12,554.2272395919864,PrototypeCMR,0.7146042749694055,0.01889718807300213,0.9411453420833141,0.415596041986171,2.220446049250313e-16,0.9999999999999998,0.21046176163652328,72.22069808243042,0.0020689848616402278,0.26029317968876436,6.218847398943572,0.9999581359475612
19,12,529.6942812232676,PrototypeCMR,0.7363678990835216,0.036930991400514986,0.9794992942232709,0.3335818281407592,0.2858671991480775,0.9999999999999998,2.220446049250313e-16,46.0300029243157,0.007736056544645534,0.15940988057942776,5.43760684446853,0.9998957123576413
20,12,366.9062695939102,PrototypeCMR,0.7874630190362765,0.6387083714148233,0.9999999999999998,0.3372878534341787,0.23920657677366772,0.1255155237966234,23.344427984826776,1.1402660075774507,0.02551576132986684,0.21128316864149216,1.428803406539602,0.5305851012674789
21,12,559.3437435374639,PrototypeCMR,0.8764992702040671,0.12080262246337967,0.9704268750373743,0.018592564725612843,2.220446049250313e-16,0.5487712929491086,100.0,41.07980810732947,0.012368163658426978,0.16336158533437498,0.6375982339963576,0.0001881077077031208
22,12,385.1744535394482,PrototypeCMR,0.925950502397604,0.278666920610565,0.9846580403407278,0.006521451236438547,0.05759786565138636,0.907856041987533,6.410808257698733,86.33030812502675,0.03302518108499641,0.15641829922300765,0.5844011085156868,0.7536303587221792
23,12,354.4363448227199,PrototypeCMR,0.9311214681435787,0.8198048663853802,0.9999999999999998,0.10228970540080293,0.35472288079217373,0.7525767114300841,0.08754654666036507,31.94597691486496,0.014530454181318445,0.29941966418183696,1.5376321196605813,0.9058584167745554
24,12,414.01006516450394,PrototypeCMR,0.6342481849393721,0.0004213357416330376,0.011682723942668463,0.7749720161667146,2.220446049250313e-16,0.004843082321974273,18.074023840136235,19.98021353462533,0.025820081203885917,0.1794897305444704,9.739008009383896,0.9999559413978231
25,12,596.9092169715718,PrototypeCMR,0.9923602371218933,0.9832307829977397,0.9954886339767367,9.786546026619324e-05,2.220446049250313e-16,0.42879606690971556,0.7862311711731926,64.52169945878894,0.0026536735789097713,0.24143581939641662,0.40545039411438843,0.7255988527735266
27,12,351.6183918729212,PrototypeCMR,0.7934163189163524,0.0006440305478169338,0.9420830280947208,2.220446049250313e-16,0.42009491524302134,0.40302608459983374,0.04242647733458913,42.15441784711054,0.009699242977212126,0.35993385646896126,0.39640603131884433,0.9993006235926
28,12,296.33110633632197,PrototypeCMR,0.917039600299755,0.8119303007440352,0.931491267804721,0.024349408856984427,0.9999999999999998,0.9999999999999998,1.1689442766516898,6.681018990514156,0.022904467243329944,0.30495694296496617,0.8736219029795722,0.36273541236707496
29,12,467.1724436248218,PrototypeCMR,0.6402545634256502,0.12692008422813794,0.8834515475337292,0.5248540956549759,2.220446049250313e-16,0.9999999999999998,1.5300013353034665,17.631281081050442,0.0055720713485340745,0.23066343120431743,10.0,0.9315685781809399
30,12,371.39216122239856,PrototypeCMR,0.7054259461778889,0.4272184077587927,0.9966535625533118,0.5109382825928551,0.6402265563835033,0.4012089058257567,0.06641710056071898,63.648416733051114,0.002813954142854882,0.5339214161615378,3.603118932850101,0.05027764595200143
31,12,425.5862083411712,PrototypeCMR,0.9853346047974971,2.220446049250313e-16,0.9936405596509916,0.0003096425354755709,0.8151799253988113,0.26558184667869816,2.8193988009930138,52.69035221512872,0.03191672926800352,0.1239584199697404,0.3944273448083416,0.12534907023551473
32,12,634.2094633178658,PrototypeCMR,0.7092896768110735,0.5825718994493325,0.8650050780981576,0.6174897642067025,0.4575409983098089,0.9999999999999998,0.042652872594709394,14.283823202773833,0.0030820256436509736,0.21360006558005007,9.257250056576384,0.6462702941336411
33,12,448.4913005058441,PrototypeCMR,0.7952774955164488,0.0006196997701662887,0.9840840191704031,0.004667131575475542,2.220446049250313e-16,0.18834279831058492,41.81035967380012,0.6634811000966039,0.019784019157055178,0.18467561617697337,0.4401040746625841,0.9999845686966087
34,12,501.7056432008417,PrototypeCMR,0.6614951401796965,0.5673717417298826,0.9371024697002404,0.46988981765539345,0.161194799391863,0.9999999999999998,0.6799840985509037,65.34167549842459,0.004865129244254308,0.16900263168822574,9.528442829409697,0.21253375749943357
35,12,624.420864892788,PrototypeCMR,0.7747254194795691,0.3117309985174121,0.9623854377495189,0.49735918935884416,0.3228052899002075,0.9803364476589181,0.24387540930149557,34.92345047245203,0.0021846982178516904,0.22241036009542436,7.146314039068094,0.9595965146492135
36,12,476.18969212605,PrototypeCMR,0.7011088098918892,0.8306330758904341,0.7182165057260338,0.16902314504453045,2.220446049250313e-16,0.9091003377134211,2.220446049250313e-16,93.69203751634174,0.014839360291628568,0.1792448112209399,3.146681474454612,0.24708010765280747
37,12,253.91366069960935,PrototypeCMR,0.7447906570174209,0.3284234097153077,0.9338589384237653,0.6290696163856228,2.220446049250313e-16,0.9999999999999998,1.3428822164650205,51.543925919654974,0.015507140861946923,0.4178512713599927,9.271727369114505,2.220446049250313e-16
