subject,trial_count,likelihood,model,0_encoding_drift_rate,0_start_drift_rate,0_recall_drift_rate,1_recall_drift_rate,0_shared_support,0_item_support,0_learning_rate,0_primacy_scale,0_primacy_decay,1_primacy_decay,0_stop_probability_scale,0_stop_probability_growth,1_stop_probability_growth,0_choice_sensitivity,0_delay_drift_rate,0_semantic_scale,1_encoding_drift_rate,1_start_drift_rate,1_shared_support,1_item_support,1_learning_rate,1_primacy_scale,1_stop_probability_scale,1_choice_sensitivity,1_delay_drift_rate,1_semantic_scale
66,8,238.31208431360264,free_2_primacy_decay_Semantic_CMR,0.5852539080408364,0.13858721377037064,0.3364619110622592,0.763882944363292,0.13897383021924742,0.452433534680873,0.30961216121843615,0.765244639746193,94.31064913249048,63.072639387129016,0.01845173301135611,0.33890646443813743,0.15627037942555333,3.5915667845987755,0.0469431134298679,0.8745361264623162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,8,256.163303301838,free_2_primacy_decay_Semantic_CMR,0.3963216700276937,0.07158946272950166,0.3257420174478734,0.44823507379235594,0.06313043087225828,0.7067765243159212,0.8039090835247172,1.0593829942754107,12.01193120793215,51.00832886194356,0.00271620268658116,0.5853793752077958,0.45233451315100476,2.8127897438153218,0.6037228155505517,1.7885480144925097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,8,191.68702449097708,free_2_primacy_decay_Semantic_CMR,0.7892079095267351,0.009874796789408502,0.21633737265374609,0.8176389985853232,0.6701942094361089,0.3185222453914309,0.26904201718496923,4.611110559357833,42.9910487159422,23.48661169579309,0.007455375320012392,0.536981305320964,0.3981101562911995,8.739891450979599,0.37222775330137353,0.24969988787128017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,8,192.0512411280603,free_2_primacy_decay_Semantic_CMR,0.6149597342796294,0.018160606957838776,0.18593608024526803,0.5653372924552306,0.0394709309812703,0.845687306897414,0.3444076076136177,3.504252166710117,67.81425501334674,55.172515211457636,0.012418781197988615,0.560006074340242,0.39273132566377456,1.6288892511715325,0.14189267858628446,3.4613293993524348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,8,351.106902682708,free_2_primacy_decay_Semantic_CMR,0.9382257554676765,0.06381470797182803,0.9388337208280515,0.9738111083748021,0.3551727929718516,0.7716940174781636,0.8414957460688666,2.553313228067831,85.41862460809705,1.517675777207992,0.007918827661891285,0.1901584978106684,0.24629083792617823,4.428176815424801,0.2639700872801295,0.44895207112211455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,8,250.90006512272862,free_2_primacy_decay_Semantic_CMR,0.8827596375818034,0.060444146124152054,0.3274061556741964,0.4904288946663467,0.6971807070757382,0.9167860912068395,0.9103275630222736,21.6784865524847,54.024007558427755,96.4855468348454,0.011341098530912141,0.26600309928385,0.2156400200594124,2.9788400524198533,0.0679846481701259,8.227606707828933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,8,279.19732041134614,free_2_primacy_decay_Semantic_CMR,0.5105936942078964,0.06855333986531659,0.39339898023952263,0.6664576236286456,0.6792545721584388,0.37923655489716873,0.5133166404906875,6.938816935119917,34.204015918812786,56.3581784828705,0.0019793254215029754,0.4126914756112976,0.3587411432228631,7.778135682697221,0.27390357917847497,1.7614691905346147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,8,208.10710285541896,free_2_primacy_decay_Semantic_CMR,0.9625076277749636,0.16230136760226438,0.9174256496808388,0.7428126497022516,0.5400612302755297,0.5316166888165326,0.6958257143350538,6.314107847880145,59.14425251689429,45.30576510997654,0.0397281753647471,0.14624169587275837,0.15323399054370324,4.066801335265157,0.06027344216058006,0.42447248962853124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,8,219.95502116484425,free_2_primacy_decay_Semantic_CMR,0.5559631966767509,0.12120608751091683,0.24733945728376727,0.9514028634397191,0.03499686174189487,0.29445675310254393,0.10552564550418386,0.6483741755409298,80.42881361180164,65.64254407206866,0.007491907121615127,0.4089014466608596,0.3749081962266265,1.2811540688614782,0.21702931214929244,0.21329622172357698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,8,249.64643546308227,free_2_primacy_decay_Semantic_CMR,0.7625188330297014,0.0450545436895779,0.5937531097702535,0.3107712392243619,0.08387686687144108,0.7092775734199017,0.5140564596594385,7.469977665058501,68.1773583789542,29.556297787597526,0.012799627864111318,0.2681374178062619,0.3291512006975097,1.757204778670014,0.0303335888826598,0.9560553180089606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,8,271.4303846221832,free_2_primacy_decay_Semantic_CMR,0.5755592239438353,0.7774476054861017,0.38198278038649786,0.6009984030088849,0.32019118476059527,0.18237248080204838,0.6830621899985513,0.061175105513903816,97.37988448586202,76.42945858345348,0.019956368049199258,0.1716084369614741,0.12835240615965837,8.653521207165866,0.36461739901805923,0.4727041232937186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,8,334.23747735586727,free_2_primacy_decay_Semantic_CMR,0.6593391074503884,0.800205644962458,0.09276716888137976,0.9805753891073228,0.47032059590005415,0.3444459963597175,0.5360336125619013,0.005852589988556645,47.12314958651479,92.35955216675035,0.0035263067129049364,0.2620078941012425,0.14823042064871217,8.254766090072227,0.3096302938955965,0.6318245126398159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8,329.356350269713,free_2_primacy_decay_Semantic_CMR,0.7423063092929297,0.6440622013768246,0.9912264282805485,0.8327588418820804,0.21631485062394185,0.8898791065382815,0.41890779572492376,1.501702248231474,34.83906572360205,74.05440024710394,0.018612389619448718,0.1325636540793146,0.1759926388663195,1.8601912237175997,0.10962241872235247,0.0797733152076111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8,251.12740604693715,free_2_primacy_decay_Semantic_CMR,0.3793849770887266,0.09748841053824486,0.009423980267502241,0.24040345128355867,0.2558594341942753,0.5509911494652362,0.4853838251100765,3.013218553607686,69.67032319875385,14.603836836757601,0.011202623870630146,0.23603633335100227,0.27163779080677575,4.478305487208264,0.42340830044716304,1.100049976601901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,8,336.985559759814,free_2_primacy_decay_Semantic_CMR,0.6962790649573039,0.18946242776640954,0.5461132000035572,0.17860843601656298,0.6399791852057712,0.4340241327474298,0.9034882093753216,2.6027335983036353,47.859112831967664,98.90332177957616,0.0021219714654139026,0.32460900841714413,0.30552959647105943,9.191177546954446,0.45131633342725286,1.1948584836435556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8,280.4060718900365,free_2_primacy_decay_Semantic_CMR,0.608906520327451,0.38170631681696404,0.8711256602357764,0.40466716332870384,0.2228305140563714,0.5873068358962293,0.25227770904708385,4.154941895513133,97.85206635589529,57.1763831808874,0.0026048566209803115,0.420293284552514,0.3675841591023774,2.548558527259929,0.2507781304561067,2.2635343045523193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,8,294.30720491848217,free_2_primacy_decay_Semantic_CMR,0.6902050397607257,0.8038407067844683,0.47012355227969377,0.7816191749275718,0.5133883544983129,0.5411091648023845,0.6532704172862207,0.10244009024561507,78.10059760275311,0.3773042092215064,0.000986740612878012,0.4171787298422833,0.3956809568551165,9.727128837667912,0.010833503497362562,0.3765041231806574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,8,246.58464443694857,free_2_primacy_decay_Semantic_CMR,0.7084185656349969,0.2898541193296266,0.24706935017393894,0.7490006463427246,0.6372120382239876,0.8531093979600162,0.9205757111751867,0.02936722294199077,44.774576089934214,47.133370377739695,0.007247590214905761,0.42677774102862914,0.2751065077980653,7.034870048419647,0.011779235469557624,0.555330297968067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8,195.0981059024615,free_2_primacy_decay_Semantic_CMR,0.38831515071221323,0.0391133670440128,0.7686726079104886,0.5082684899659478,0.04476057749404849,0.7074072429958091,0.4488015710846088,2.5989031097276367,23.09865224675059,60.27186122630255,0.0325809340448473,0.30779036883568,0.226431010310173,3.505157894563413,0.29091851683917525,0.16327648521776084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8,247.31216411129458,free_2_primacy_decay_Semantic_CMR,0.3400449490376256,0.1791160842836367,0.019291671971381544,0.2283616302221113,0.1124761885477482,0.20142566040472923,0.5612017029660741,1.6469440405705449,67.55776646068149,99.81429890736753,0.007381315354942331,0.2909152230992035,0.3783731762684309,4.663141289860667,0.6285528225767901,1.0711334071841416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,8,302.3828662296748,free_2_primacy_decay_Semantic_CMR,0.5392918737082621,0.1605264600399494,0.7297799377715123,0.7367974519552428,0.664996570225484,0.5716217304647915,0.8504142323098639,15.330473813391027,0.33418071896788965,65.43989291440161,0.002234097070476879,0.3765586614371853,0.2681221293839294,2.445749632089413,0.9550741311714461,7.509097005788377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,8,364.4004883729481,free_2_primacy_decay_Semantic_CMR,0.8657961338892644,0.036546181163236435,0.5550229116329104,0.882904079858819,0.39980010312316894,0.9978606614427404,0.35131832419461434,57.068747451032124,59.81087552040671,96.1448712297061,0.007434158683506609,0.22084681867461953,0.17648226164062475,2.672164764193521,0.009103263621177027,1.4177369357135214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,8,326.83236456651673,free_2_primacy_decay_Semantic_CMR,0.6532466641722454,0.2722354042804281,0.16081863568484986,0.46773719029743166,0.824819974433466,0.13553170906174317,0.8436324366434896,4.123138206171517,1.5925965875690133,84.98242857823,0.006238492291640437,0.24258954319797318,0.2694028968440899,8.272235817220285,0.5335285478613913,1.4278289869373932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,8,249.57396808093216,free_2_primacy_decay_Semantic_CMR,0.7836436894823324,0.22883455112228357,0.5267031438324283,0.5085239598485066,0.1131770158409659,0.9888852586271111,0.7367015047918392,0.3362626022192359,41.52898019703156,11.00653838122134,0.032078962659833454,0.19826959832660407,0.10192054169565701,2.384000701189449,0.3126735893899153,1.8738343793366163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,8,205.3588406888812,free_2_primacy_decay_Semantic_CMR,0.7652423132571083,0.06042149802389488,0.6696824270517168,0.24952855658840933,0.25054879232433286,0.5763097384723416,0.20972038235816534,6.041000815222427,40.20804014904991,6.1342287608258514,0.024649123146845406,0.25071426803098695,0.29024943945417336,3.489448586365611,0.0016812414522883142,0.428864495451781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,8,256.44124838667807,free_2_primacy_decay_Semantic_CMR,0.7308258934775408,0.09728281852616817,0.35100110222403746,0.5028717890447261,0.19969595635958337,0.642145590594616,0.24139643256301346,18.33172148709715,15.071758744181187,44.35514440310985,0.0018819240956999951,0.556859705149478,0.355152374570127,1.8620878451945972,0.042798697403444816,0.7876932292172151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,8,151.7855340631096,free_2_primacy_decay_Semantic_CMR,0.641167516313694,0.005148383321900149,0.20366609822629245,0.9685817355603747,0.5889685575942029,0.4610823979816271,0.7839464801454928,4.0634924626328965,20.16812497978122,11.913317316371963,0.027390056309845496,0.4453907451954822,0.4227648384362675,2.37161506880252,0.19406508365540281,1.3492268195121269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8,301.785012311117,free_2_primacy_decay_Semantic_CMR,0.8801636724834918,0.11388107632490613,0.2997424823726934,0.8752762044927098,0.6073146818227328,0.007360522266325331,0.9292890003761758,6.554432020824045,68.19015151705753,15.17348485905449,0.0022003773455608333,0.33891565385869793,0.3237404144342495,6.322490655224332,0.04402024121606063,0.5840161513862183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,8,261.2730152397863,free_2_primacy_decay_Semantic_CMR,0.5513911602408469,0.8618484506320112,0.7775680053802608,0.3185094942417044,0.8771759234774879,0.7479490534563735,0.8240510544365824,0.2245354192687543,14.189688891566753,69.96342151156416,0.016370598737618258,0.18755149068624544,0.23158648328044773,8.867211774106293,0.07808645243853052,1.2754532823499911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
