subject,trial_count,likelihood,model,0_encoding_drift_rate,0_start_drift_rate,0_recall_drift_rate,1_recall_drift_rate,0_shared_support,0_item_support,0_learning_rate,0_primacy_scale,0_primacy_decay,1_primacy_decay,0_stop_probability_scale,0_stop_probability_growth,1_stop_probability_growth,0_choice_sensitivity,1_choice_sensitivity,0_delay_drift_rate,0_semantic_scale,1_encoding_drift_rate,1_start_drift_rate,1_shared_support,1_item_support,1_learning_rate,1_primacy_scale,1_stop_probability_scale,1_delay_drift_rate,1_semantic_scale
40,8,356.74646451914106,free_3_primacy_decay_Semantic_CMR,0.5674343439117763,0.5514884601156814,0.9842327050116897,0.8857097457104143,0.8694077502342851,0.08889081829376827,0.6543935920144187,2.702398597353454,23.539026577083067,18.51458075025999,0.0010071237629926545,0.3551710812893762,0.3010666039664152,5.182450874066977,8.85315210442101,0.3256331778127336,0.7460080963935656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,8,278.47532608765647,free_3_primacy_decay_Semantic_CMR,0.6895540988792405,0.7181525092891188,0.7825084496896907,0.8388095366821087,0.39258287576899575,0.19030691522184828,0.6813584006979037,0.05032168738404863,23.269812080354257,44.77489605401648,0.0069682342333744485,0.21037561023764795,0.2493569717088686,8.44874968391239,7.84886906446924,0.382682130752814,0.3294729485107286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,8,215.83763089964987,free_3_primacy_decay_Semantic_CMR,0.8115339269376644,0.40290983747997916,0.001330688714298589,0.9380890594526589,0.868292645658564,0.22652341193111647,0.10020654174221894,4.83474447693925,34.07836056960011,0.2762074439796578,0.022433235588873834,0.14983616849857917,0.11026845027968246,8.460235465373636,6.9918731321634535,0.7014076480620125,1.203399201626278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,8,213.07824500698013,free_3_primacy_decay_Semantic_CMR,0.5291840097568943,0.14500002201840007,0.5184978895917307,0.3114998311814541,0.0054547839510222795,0.8105643804578707,0.8007635328541336,4.6296321851979485,72.94997303529159,63.16673786314466,0.018232375989444327,0.43537511499658166,0.21687753658589326,2.106106338175194,3.6686006144254124,0.05288647937119961,1.1042892695506197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,8,115.06699027206955,free_3_primacy_decay_Semantic_CMR,0.46891302929210976,0.07375790472182217,0.9992306484116802,0.03016168698812639,0.41047770223277075,0.8702816228524622,0.9918546065930297,1.8118603691810695,72.2996006593542,70.40266709485094,0.02157696752876298,0.5444240340099771,0.5018664710179052,9.098513007362591,6.84391829143239,0.020181133863551897,0.2306132274706578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,8,215.68087988936202,free_3_primacy_decay_Semantic_CMR,0.9665845286783467,0.06720893800795169,0.5256070051764646,0.6612550559355819,0.693704954854398,0.5983311078512579,0.809127727024228,27.808287385319343,97.41129234592542,56.11120746806139,0.009251160114472023,0.417536017067647,0.3568530915767161,1.3932692306934973,2.9663782075646634,0.21868015582454425,6.958239999632854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,8,301.99461955344043,free_3_primacy_decay_Semantic_CMR,0.898968992597468,0.14765382614130212,0.4677615383256444,0.7812122675241548,0.6762351494035671,0.6036701456460685,0.9803372326097894,7.357529925896685,39.94368419635885,55.073327973413924,0.0015351249405182732,0.37906106842921794,0.3343215422733632,7.236994518239156,7.233447917119337,0.0024441632994544604,0.3494510131222972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,8,306.62083348206687,free_3_primacy_decay_Semantic_CMR,0.6589540798931567,0.1482243729526574,0.2788027050581303,0.6672850487658047,0.14263589168939567,0.7295194217103526,0.5290685038078674,3.8179477785383327,79.416967279209,56.450991380362915,0.01662244564455584,0.26244651287982457,0.07677348864029288,4.762959044313518,4.068998272838636,0.16513568880218654,0.3058539584607365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,8,226.51450274153135,free_3_primacy_decay_Semantic_CMR,0.532545200558168,0.3088839471043091,0.005356473610183821,0.8021744579478253,0.065003230434858,0.6226367609006627,0.8211876961674083,1.671096533984887,34.96016840783971,31.374892751346863,0.01471903998661006,0.3230486577101468,0.21511354834648344,3.1948931756192165,2.9128390076980004,0.048516823891552485,0.42734392311586333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,8,180.88620878361996,free_3_primacy_decay_Semantic_CMR,0.9976628766753426,0.23607552715999763,0.3332096857039607,0.7965779907449898,0.11646250354725601,0.5567627867288604,0.5175729952934958,7.491368374147989,65.55732531813572,73.59107007506665,0.015188928270456536,0.5547564550324191,0.26855280608666376,3.206480307375946,2.363919983143268,0.17079594213804933,0.1612401613110661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,8,302.52765026894053,free_3_primacy_decay_Semantic_CMR,0.5919395527944455,0.4735114858782813,0.5589562066459379,0.9441435639286245,0.6016378070128465,0.5808196751169747,0.2867894517456462,0.3277351419068353,58.72977531898916,54.18472940363011,0.004548253403815483,0.3293021346999385,0.2663930936930834,8.322526435188795,4.802270814746914,0.35018905776575915,0.5380096371104557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,8,273.20073383948363,free_3_primacy_decay_Semantic_CMR,0.500282038140161,0.13883099998487347,0.8255174405510011,0.8691304758739415,0.43662116209120283,0.6483329113245075,0.4065154405208459,0.7556072102161622,38.013465673077604,25.445372268996646,0.035949813711827705,0.18127476261846276,0.10814517780776445,4.508613947822524,5.442262463379343,0.2657618117471829,0.7499364338116212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,8,264.8019897287808,free_3_primacy_decay_Semantic_CMR,0.6807604079928634,0.060252407622319704,0.15381563632135903,0.9885457802390649,0.5406181443646888,0.7002785279822309,0.6999590766057177,13.984415940722968,59.90123707937849,28.403270141707416,0.004733080018982039,0.42525709184554206,0.2908327878255532,1.5457933126475254,1.7635625829143642,0.09769078459001407,1.8754630491810644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,8,260.74181796553523,free_3_primacy_decay_Semantic_CMR,0.8743236570845303,0.8047984470691049,0.9554638964564979,0.5280179931837898,0.37805158286512175,0.06996725029601386,0.19912071920075486,0.5344533140833718,80.83733485590531,91.68995221713314,0.00445923719437491,0.2625359560176479,0.3594350076156063,5.817000472068737,7.680574192380045,0.36435692397348074,0.28592430210126096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,8,220.48898751762283,free_3_primacy_decay_Semantic_CMR,0.791535278594204,0.3111199943845361,0.9947451087015542,0.6464479055489389,0.401463507121433,0.5820765200533891,0.751539103244387,7.731716517359921,35.62890182249129,21.15617904275976,0.04535318581911868,0.17233084015587874,0.14562877785656436,2.269867995459747,0.8638064481036984,0.6951759560908992,0.05778894604371132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,8,304.84990726900946,free_3_primacy_decay_Semantic_CMR,0.7714026937112122,0.7150353045886465,0.9931448061555126,0.971803697196459,0.5281233619856146,0.820255036552263,0.8673672393614209,32.32922787668983,6.237404315291165,0.616132311274356,0.004570009913154094,0.38934486980655336,0.24827546939125256,1.5128890559299668,3.1506570329527572,0.6322543542891834,1.8560122321676498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,8,275.51354053379237,free_3_primacy_decay_Semantic_CMR,0.4533063690878356,0.03134433169902062,0.29462525630009007,0.9940120786824383,0.4221632151035747,0.3256726930164755,0.8031255109324954,8.370932646225924,12.969423652615454,55.811700925127774,0.003564123640548922,0.44769162116157446,0.3440134669821253,2.615765984419809,2.665715916582647,0.675124467723336,1.9642341476486145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,8,252.33795318653432,free_3_primacy_decay_Semantic_CMR,0.975511714407676,0.7625916868340842,0.4700902095651681,0.6194528623049698,0.19437595264640717,0.1847374492782602,0.4616534924948529,1.3548750185940293,34.43763875623428,49.381660157880624,0.00930644675620046,0.25757402728340395,0.35378213496172517,0.9875684103043305,1.6822320178661232,0.038241170311644146,2.569771657437545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,8,256.4657955697568,free_3_primacy_decay_Semantic_CMR,0.5157301555175869,0.9336150587273748,0.8709375977414433,0.9850341405621958,0.43938023753804756,0.9641123223493355,0.38921333974226185,0.9530428824144863,60.42065972032966,35.29484484635088,0.005325686116709805,0.38046587224082096,0.27154123250814166,1.4736217520836545,4.516341524041058,0.265859743558185,0.48116012928201446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,8,276.6112381713977,free_3_primacy_decay_Semantic_CMR,0.6310827800914236,0.7895970324076015,0.9122996898977294,0.8548371320722832,0.754425482052202,0.347747370339591,0.7958509375247215,3.407446604118526,73.93519819550848,0.26559969845578735,0.0027383878074238033,0.5008194186186241,0.28026254055798194,6.282373218528205,5.208138833783741,0.4977655087979029,0.8468440618412583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,8,237.9000381670957,free_3_primacy_decay_Semantic_CMR,0.4740456736053286,0.49101331542123583,0.9644612885638713,0.6613046597064159,0.16242105042666605,0.3313540212060565,0.6026148948234746,1.5614693391710475,90.35965215139314,38.80456729279686,0.004672825117057022,0.5177699471369746,0.28519313909212585,5.29064615976167,7.349296764124189,0.6632023430224603,0.30369575426457107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,8,289.83236966248364,free_3_primacy_decay_Semantic_CMR,0.34874030454538646,0.2784462787415346,0.4447534011625702,0.4172544192935565,0.12539482821910075,0.8559763840654555,0.7410376211677371,0.7572795168315736,55.07628359504477,51.80204081525911,0.00025228768642510113,0.7208297847692844,0.4766369373250594,0.5257726108489456,1.263441583274441,0.20757478423261794,2.023402469079575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,8,217.7863607834309,free_3_primacy_decay_Semantic_CMR,0.42582783600391905,0.6163594220301458,0.9172103663410314,0.9133028656337674,0.8439409880327127,0.5739829534321352,0.08971123348125093,12.305111226955503,2.7698541335871454,35.30855365884585,0.005068831477719471,0.47632731683424545,0.5305184374773724,0.9199501762280002,2.6822673398479644,0.13704109281979987,1.5233680059788686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,8,229.5911555892515,free_3_primacy_decay_Semantic_CMR,0.47731944745725075,0.010916346330347881,0.5319819268954333,0.7701634188313146,0.10186117902466668,0.8522416063580669,0.7589262761215863,3.8434295767921896,52.43066816519533,26.34528046204955,0.017416252332247972,0.2502141748280211,0.3397084135340842,3.2386169438303636,3.564943373145481,0.009207994170458034,0.690287565655245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,8,316.6822928775785,free_3_primacy_decay_Semantic_CMR,0.35480535490122317,0.5841688219692744,0.6356148016227192,0.8581602749764734,0.6657729019994979,0.9412316918825023,0.7878628413504113,7.035074439344982,83.96447140274576,0.2013789750726005,0.019460134301732324,0.20698689240566814,0.13235372585477023,2.8935289520970384,4.822933958920965,0.5095792038129773,2.5706430663087367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,8,238.12484222267108,free_3_primacy_decay_Semantic_CMR,0.40331612050331644,0.030894010011069395,0.12224584474697858,0.6923540000105971,0.3788468637399755,0.796682420925862,0.655426392989868,1.3443867422685614,30.83244466558348,17.56951792881739,0.03173396499616832,0.24081823966477156,0.13016171654188646,6.859547849699085,7.53465639492508,0.4451575299075068,0.7990440954692151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,8,254.5988241032133,free_3_primacy_decay_Semantic_CMR,0.5837150951147504,0.083862189696623,0.4523654671231934,0.40649165636531703,0.25474515252824637,0.06389128836311857,0.6036003112522432,29.763139534079745,0.0037367657819790913,50.04776438899051,0.002877963859464226,0.5410867695403392,0.4207901041826549,1.9494597225110797,0.7447436361649615,0.4360115702479046,7.334030191212047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
