subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate,semantic_scale
1,4,110.01144372480829,Semantic_CMR,0.5831586288450935,0.027418203201793,0.9127442101875685,0.060375144803856196,0.5549654880356867,0.1731810711029244,4.6276809994961425,99.39152561146577,0.0021029397538993577,0.6195068752070299,1.7661756613800916,0.04938331258975598,0.2062832670628998
2,4,123.20878925088195,Semantic_CMR,0.4879073726285559,0.04356415735008101,0.9998744259721217,0.5359937813684533,0.618951170900452,0.10957042900254604,27.955193662586098,93.90100826215411,0.030196307398767552,0.17671616885654995,2.8161036837452667,0.9815304779842015,0.6208544896005321
3,4,182.06127553620564,Semantic_CMR,0.2974841357487039,0.12970982952720006,0.2238242027743353,0.8500821657498665,0.2112389205270193,0.35503385028800477,6.3743532291418745,73.17761597384711,0.0014954032795837513,0.44832000344711886,2.37056514143414,0.8539949407880865,2.1593420449987857
5,4,212.38218778753452,Semantic_CMR,0.7881707651224115,0.28400516817022037,0.6730193059875533,0.047169608056337575,0.5523417887844855,0.8670225470517008,0.41448219699392297,41.58018979801629,0.0022922451652403475,0.2084067734634969,2.2689728918934113,0.5131639269076141,0.33108123790475474
6,4,120.36115240832713,Semantic_CMR,0.7563690579416301,0.6821122950458403,0.995007459383476,0.5727271417979085,0.03435346642667736,0.6724968317728203,23.54359574337577,65.42151405733402,0.01678512665302445,0.2926744713484952,1.139082199335903,0.7128574853583847,0.0849629416907085
7,4,133.62710343170372,Semantic_CMR,0.8552076382953298,0.042250077224781135,0.9397877047374344,0.6005619593331745,0.031005845678096278,0.891592332959841,4.438563929902543,95.38051527140186,0.0013371006608587366,0.4923697655419641,6.615138672473543,0.8552260499355588,0.11307060043355044
8,4,51.94879640198329,Semantic_CMR,0.6630905251204949,0.07395342185028536,0.695921752021566,0.7338017041330314,0.6060892078317445,0.4934890481864633,55.22918946718672,1.2897129119589437,0.036317542769344624,0.605143467565413,2.551591093529952,0.5955639392880122,9.507854233773935
9,4,125.2980862163238,Semantic_CMR,0.7046849633239437,0.21746909477965204,0.7155021015989194,0.2933658345985144,0.008360010070946222,0.7498038418035878,0.5185734008931746,46.859695861222754,0.0032409561081671034,0.3010994310738173,8.270503023573315,0.40989906532968773,0.7120882335195926
10,4,99.98973815342484,Semantic_CMR,0.6690126310595267,0.19227630708547683,0.7618520232946199,0.007227958931685319,0.46843322556333467,0.001742650487499775,0.04243700623761981,25.34593467591258,0.010611033625695432,0.3689649975443663,3.1078169110070997,0.15087150322727133,0.3957910155209552
11,4,119.27439646942989,Semantic_CMR,0.9936719580061976,0.01337269003399627,0.013263289605109807,0.03330588298924675,0.924280106976574,0.5132550062352786,8.38371981832217,71.49232899385785,0.016602551868749815,0.2461060821411989,1.404453717090115,0.23583054056980562,7.0979149401925685
12,4,45.806852402722264,Semantic_CMR,0.4955581779726602,0.04418564185718421,0.48583175463991707,0.007072048293969901,0.780370005147804,0.5633361878151592,0.7499901412437993,5.742358916713378,0.015067811388385477,0.4487162133068967,9.739788474022696,0.9436472276602481,1.8793182052322366
13,4,84.41830651136894,Semantic_CMR,0.5216478153082448,0.03457499348253651,0.34437579472254104,0.051427490975798795,0.9558071539519436,0.5377090250300973,0.15792729930966942,62.53269269273778,0.004115208247792546,0.6270306975336641,3.057332175419014,0.09366991768479205,3.1712523078789
14,4,148.53322325125862,Semantic_CMR,0.7428102713065184,0.10767885062047594,0.956874701076945,0.7458666069168246,0.5126587227434274,0.2118513176589622,40.65415988049167,0.8482617666109391,0.005443080748062212,0.25870488646317025,3.2871352198198,0.853868943274054,1.2627508276051285
15,4,145.6431108549284,Semantic_CMR,0.5267271140063947,0.12995024501231012,0.3765696258042102,0.5261127713306418,0.5250351315025621,0.11708747770638656,7.428956290783425,21.127341304055914,0.000613399198954534,0.5271204925600692,5.411524350293355,0.03960261522602698,1.1135339128917692
16,4,95.95621403281396,Semantic_CMR,0.5639228521433224,0.22825153156175648,0.3135832174640033,0.010042673709842576,0.8296826088710407,0.4148686868678439,6.141333184712927,57.46968970357153,0.031077290673737934,0.23719996468630544,2.228452404096341,0.08710664439819371,4.69885858517319
17,4,126.52316621019347,Semantic_CMR,0.5396115448884509,0.053143759784762434,0.6683617810408952,0.08536409080367374,0.7742542753117921,0.06556487231618341,13.223106729751166,92.67681123083418,0.008214182392351721,0.31419986356673313,2.903118035745215,0.07153023053178953,0.1853991891559934
18,4,118.09649185186214,Semantic_CMR,0.618871739124615,0.004379734116205902,0.3268181669437039,0.2426859445477434,0.2760046331177232,0.5939453666384968,8.708074697717358,51.4004421163208,0.029477286011576398,0.19117871293177213,4.318068544530288,0.0341380124676921,0.31811233543562434
19,4,103.01692419517259,Semantic_CMR,0.41010955664482235,0.01916312821248023,0.4818408672494998,0.5591120369106001,0.2488594734650874,0.3420155680617287,1.7893865597236243,28.05070370260976,0.02494793404335388,0.23984353307811368,6.309166365774134,0.8739812478008084,0.7565996196744447
20,4,123.24452919884247,Semantic_CMR,0.6069346336366295,0.0008180887528360743,0.35589263822056577,0.24124804498363014,0.6066651488281902,0.6706379855185494,1.393301671558067,46.92392050426217,0.03712138908921384,0.16787446124054123,2.233746658975191,0.3615261632233068,1.2149682393246979
