subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate
1,12,575.1807644260019,PrototypeCMR,0.8186418005103221,0.42601319687303973,0.9826730858189822,0.059771552759561655,0.14816790200827323,0.4087277885789793,7.75865091209153,37.557938200521704,0.00017890765297494092,0.3718742484545618,1.7374354777735337,0.17702515029761365
2,12,361.3297979369973,PrototypeCMR,0.7508256872038244,0.0038010782469769903,0.9608598444167878,0.34296752934402286,2.220446049250313e-16,0.42239802498925133,4.381937502648507,11.547075065793694,0.040318021387581386,0.09745535438776613,4.09030846262485,0.9998451497500435
3,12,611.2770437545179,PrototypeCMR,0.7850764258485577,0.27722932147700197,0.9467781504296635,0.047790401369338834,0.7115568796577083,0.3280601266531064,6.842523293787511,1.0382592943513775,0.016292282327516273,0.1292845067426138,1.0814530014110773,0.23978320490264726
4,12,265.78596307025293,PrototypeCMR,0.9050419682499043,2.220446049250313e-16,0.997206373571721,0.0042582268304681824,0.4323631714326452,0.29420655753071445,100.0,47.97694776445846,0.06285336251739325,0.11776583853988978,0.674444445607324,2.3295263395704807e-07
5,12,608.1421773978021,PrototypeCMR,0.7130536716755768,0.9999999999999998,0.9101002558001107,0.020554144195502423,0.5119269026121176,0.5941869612720206,2.2778698269858664,73.93819356845698,0.0016646558993571277,0.2709703267343838,0.821025624621085,0.9071095743345041
6,12,624.5304767262355,PrototypeCMR,0.8549860578395078,2.220446049250313e-16,0.9377278309521554,0.959244443358694,0.17957227361386113,0.29272617183285826,1.5485164275875767,1.0592846120498298,0.00025821662556779366,0.37553171986919626,9.627818446160855,0.5779814028314864
7,12,299.8436039152275,PrototypeCMR,0.9428625067716174,0.12058996121061025,0.9129436739460824,0.0008002368963842615,2.220446049250313e-16,0.24528622080357743,8.194633809321546,0.4457353563398803,0.020350190541623906,0.3097220514537386,0.4069202282106754,0.9572404886214415
8,12,634.0715151913483,PrototypeCMR,0.9510241189789339,2.220446049250313e-16,0.9987172598985559,0.9999999999999998,2.220446049250313e-16,0.940780341883242,2.220446049250313e-16,23.83670125608719,0.004345224153067145,0.1954103476149597,8.124848200383983,2.220446049250313e-16
10,12,459.5041094652695,PrototypeCMR,0.7896079066828657,0.0016400794461065426,0.9999999999999998,0.16356193860347287,0.716993758831911,0.44987953975284867,5.814315671124077,89.02698751302204,0.01911188366863462,0.12341488440315365,2.232128667789213,0.28876177121519847
11,12,660.6014863604427,PrototypeCMR,0.7783903053294573,2.220446049250313e-16,0.9603533048825457,0.21198578881173621,0.5856221328958782,0.31375118642669036,1.319262438780197,78.2746007744601,0.00018802444692817645,0.3783632175303403,2.223471761551689,0.9999999999999998
12,12,616.0528477599463,PrototypeCMR,0.8383826331791329,0.2609505406353405,0.9081665331039952,0.0735542521480755,0.8829120280284517,0.3022708307390353,8.644856513256006,0.2195901724210763,2.791285443086717e-05,0.32507969753027005,2.125169488517865,0.7968981820686938
13,12,574.2575701009598,PrototypeCMR,0.9614415758196675,0.990610765269546,0.9994924909006395,0.0026267469035472636,2.220446049250313e-16,0.2791590225232145,6.372176505593191,11.516317028966984,0.00873883921835478,0.159557898655748,0.4735044488516528,0.4487125342226676
14,12,845.8944123355838,PrototypeCMR,0.9734753204395061,0.23868906011489727,0.9651545976191686,0.00013453528103939127,0.16871895695952963,0.09236032209495905,13.327803448605222,63.16136987884301,0.0008448356090738846,0.2098748582752324,0.2415050267824341,0.42743400757105354
15,12,440.6491273917666,PrototypeCMR,0.7591221970376455,0.4404375689347422,0.9385148670987836,0.3290672163624288,2.220446049250313e-16,0.38167109316400116,2.873645292146901,0.3922877443927383,0.0024439517803581633,0.27898698295765567,4.582060584371255,2.922079106395384e-10
16,12,569.7113978954601,PrototypeCMR,0.6428303485059625,0.9859139155377701,0.8632137769023717,0.004778539330990486,0.9999999999999998,0.44662518441485427,15.803531818140256,83.7416511104682,0.004491894536720431,0.22504023405655252,0.6805095217710738,2.220446049250313e-16
17,12,470.90029900046443,PrototypeCMR,0.8807009705394707,0.49846325904972977,0.9408975836461919,0.02138083518490577,2.220446049250313e-16,0.35809180433256144,8.229633289217452,0.5465001995674765,0.0044250361446582535,0.20468875712056125,1.3083561953106697,2.220446049250313e-16
18,12,499.975623291099,PrototypeCMR,0.6811807641108644,0.6801028547924666,0.9637447312431361,0.08115855163002175,0.6803970001239906,0.16108262310665752,21.040755724460418,1.0865594847655529,0.0007217720566266446,0.32880857985489453,1.7888541855085829,0.2809616274736949
19,12,457.70867436803417,PrototypeCMR,0.8923485889729809,0.532931902260072,0.9957363397981815,0.021064713820311796,2.220446049250313e-16,0.6124319483575998,16.124961958642533,0.46554009351031933,0.0012632034675114365,0.32111481868072045,1.022004393701068,0.9999999999999998
20,12,304.89849063922406,PrototypeCMR,0.527777803220326,0.8259365018046598,0.9761305531404451,0.54111559848459,0.6856984154060255,0.434609874039521,6.995188985276812,1.1194990021962063,0.002476563339645294,0.6000858886456027,2.950560317685414,0.3563919294075818
21,12,603.1012202825082,PrototypeCMR,0.8780091347567077,0.9988928173409369,0.9603057479099585,0.010010811306769916,0.9999999999999998,0.31382057906337085,2.220446049250313e-16,83.71612044709197,0.00319108760462864,0.22260120795071886,0.6665037654115223,0.8521696472986099
22,12,219.5097183719241,PrototypeCMR,0.7540609716561417,4.591061320581411e-05,0.9821597573040732,0.036345544018341024,2.220446049250313e-16,0.15997022969054772,46.96878451289687,0.6977271230726553,0.1361164194800081,0.04433063268887823,0.7742329215097001,0.9999993230838067
23,12,365.5789510412364,PrototypeCMR,0.8321377426614632,0.642641553155506,0.8723242823305719,0.8986478169277419,2.220446049250313e-16,0.6358057534057131,0.1868280664560462,61.15869139308565,0.013026672963819704,0.2759870056029721,10.0,0.002551479560106871
24,12,438.4304515644096,PrototypeCMR,0.4557829074407184,0.9742219385454718,0.2831488526167052,0.20268846392932977,0.5220642733776376,0.6271657726555442,0.012779313929531107,43.319462317251464,0.004717729150172895,0.3570939120936141,2.124762128020143,0.4858429301122192
25,12,496.1582084365312,PrototypeCMR,0.8663230721031139,2.220446049250313e-16,0.9999999999999998,0.32506384664411125,2.220446049250313e-16,0.5180095124957378,5.448468872755039,59.89905904855771,0.006783034579662927,0.23607307408269365,2.8083654816793886,0.7653374171726377
27,12,249.49537951939345,PrototypeCMR,0.6522074554934549,0.16358165322646306,0.8880833081517855,0.0042853701962719155,0.9999999999999998,0.3817309056983322,2.107869816442161,15.712110527389221,0.003140546951497458,0.5833702110791923,1.6170401190466448,0.7037811955061176
28,12,296.11476251254186,PrototypeCMR,0.780509713982948,0.45527465514954113,0.9999999999999998,0.06985155771323902,0.3525032554622876,0.837701610571792,1.49512375421863,14.9570895373531,0.07477878163325216,0.07996005960725773,1.2831149995451137,0.6527682570290254
29,12,460.19183614722533,PrototypeCMR,0.7705431500614955,2.220446049250313e-16,0.8936448278467721,0.7852005939661355,0.010672582733473754,0.29504770170179206,3.096284899909999,0.3217728320466132,0.008437055147347152,0.1698328458954937,8.5272391217087,0.9999999999999998
30,12,334.6865808612224,PrototypeCMR,0.47205812443595596,0.004256266935540191,0.006926997016998626,0.8407335453989653,0.6784463488644223,0.10272098252019515,0.789593072078285,0.05668245912754391,0.019529163537816658,0.2768890231032814,9.099463772735623,0.9999629688290844
31,12,366.0502740828172,PrototypeCMR,0.7565260250811436,0.03309975748904911,0.975914149856785,0.1439578540590924,0.8297261609807975,0.3397783591710348,0.28176199563074017,91.86062986453305,0.006738032901280979,0.35714052145607034,2.0746122362315162,0.19615617626042567
32,12,607.6155421420532,PrototypeCMR,0.9018485259048966,2.220446049250313e-16,0.9824055315830843,0.008072676154907013,0.23448460535640867,0.37045731711129115,9.831405947714728,34.36030980913489,0.002453996741760554,0.1892026232838475,0.9388381626382303,0.9999999999999998
33,12,450.0268620181923,PrototypeCMR,0.7691419411854935,0.2702598558815647,0.8529410106878768,0.04662327433173753,2.220446049250313e-16,0.6971153402047672,24.108195184066197,0.48370954335344485,0.01704384484029584,0.1652756282188387,0.8509158707974279,2.220446049250313e-16
34,12,519.1390985769635,PrototypeCMR,0.8200289968722273,0.0007232603097471159,0.9715681292576173,0.03987306333681771,0.3569122110673892,0.31217409301377297,5.633144885060511,0.1708717311936561,0.008120129699640398,0.13608150728927282,1.336166431791516,0.9999964628595785
35,12,510.90074471740076,PrototypeCMR,0.8577100564644752,0.5816749495238376,0.9949203118065917,0.026599907817887094,0.9999999999999998,0.43442301236141356,1.561108353925865,25.98991071213721,0.0050007366128558455,0.21509370419622206,1.094161925957533,4.256839404447542e-09
36,12,481.609090187008,PrototypeCMR,0.9689910007818726,0.9999979134228948,0.9995924248982805,0.0001179033047590619,0.5700145689283388,0.8479712185218543,38.91389967504696,66.7401565627647,0.019810554526164297,0.12836727753509491,0.240216154281168,0.6371747289580882
37,12,194.0215244511807,PrototypeCMR,0.7410947796143985,0.0007666951149192415,0.9833245102851783,0.681790258439163,0.10266929396054757,0.4056466846186795,16.584783929486278,3.9083220167418684,0.06707137410011824,0.21888532825862206,6.05368811137621,0.9999575928397091
