subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,context_sensitivity,delay_drift_rate,feature_sensitivity,choice_sensitivity,learn_first
118,15,416.159279199981,ICMR_1_1_1,0.39915665640220616,0.47585454685515666,0.9087327630239338,0.8450859792475399,0.3330913407462834,0.938523058190751,48.88118531420026,66.94474480275638,0.014262835288944812,0.32696971384242046,2.799863648998139,0.7334516630625753,1,1,True
119,15,418.0016734992613,ICMR_1_1_1,0.7094289989662146,0.03524992682601651,0.9944891471392163,0.0035331199026942353,0.13917181319661018,0.025506231868622328,34.18370025328466,35.019327319413094,0.01903424094271186,0.275876490055766,1.4826936087534155,0.23990082747325925,1,1,True
123,15,528.2223638272897,ICMR_1_1_1,0.48240344365001375,0.49757367656995033,0.7061661109060755,0.044829407943461554,0.8072685169795442,0.36033050341331413,90.31857031615736,70.62157750509927,0.005847242500767285,0.28565414371237563,7.909287697695186,0.600714846657894,1,1,True
124,15,564.2179759906343,ICMR_1_1_1,0.6268296567910204,0.5172783241898921,0.8943018578493233,0.01631073456585737,0.2227246727745712,0.061828079747492146,69.575023957976,9.263478032889857,0.006492199585687079,0.2253606732942161,9.338552712654051,0.22700688599317892,1,1,True
125,15,646.6180846061226,ICMR_1_1_1,0.5144594741185622,0.8729953336488175,0.7153773325509293,0.03229942102208736,0.933934968299948,0.2745823735257206,1.5464193070106829,38.67017802497952,0.00010773573744959782,0.29896664968497966,9.36209733788993,0.09387421194490866,1,1,True
126,15,794.559414303526,ICMR_1_1_1,0.8469617966140197,0.33961219472119014,0.9513362112742941,0.060554854638904455,0.8270854102758626,0.6130289489740937,91.63009380658185,45.384932745330715,0.0010844398570045786,0.27306746534309867,8.196407789672865,0.43586690702751507,1,1,True
128,15,457.301968674889,ICMR_1_1_1,0.8687442762220791,2.220446049250313e-16,0.6247369597590176,0.029223059173890332,0.7403992087296167,0.8150685934435007,37.58226658115583,97.24431475562247,0.002749621756713865,0.4958234555715226,3.4540247794156187,2.220446049250313e-16,1,1,True
129,15,429.92225963594245,ICMR_1_1_1,0.4483133900847159,2.220446049250313e-16,0.968645652972056,0.007193197100886928,0.9999983536698035,0.10533655563427449,40.114254924079745,0.5910245282277847,0.036678265395863226,0.14834430158950349,1.1313938769126226,0.9999999999999998,1,1,True
130,15,555.4800981211224,ICMR_1_1_1,0.8866569537563785,0.3360967467932869,0.7521224436095517,0.026638595131739575,0.5454079132612559,0.9999999999999998,68.2212979001178,56.94471222957116,0.004254947852903472,0.31951464822523234,6.024787089610043,0.30050455286900735,1,1,True
131,15,306.14463567549194,ICMR_1_1_1,0.6656682965719001,0.1593875485428463,0.840617291064757,0.00022294815002333704,0.006856653877735453,0.003023620903695592,34.59006048912743,20.121398792707062,0.035314217672646864,0.29880332912510316,3.0174897987218117,0.8676795578906062,1,1,True
132,15,421.7836360164606,ICMR_1_1_1,0.4271058121812795,0.1758030881847348,0.6962827858309973,0.009665241753978638,0.8658832870089657,0.18811966967017663,26.310544284261145,0.5790059065767462,0.0029012395717238223,0.48688326275447386,1.9214770840662463,0.1462668408654483,1,1,True
