subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate
118,15,408.4939209155296,PrototypeCMR,0.7734253916475411,0.08106379929856665,0.8057084140900989,0.5663659100018883,0.39493271419613346,0.04866032522792717,75.4523670255057,76.36052651228798,0.01488223687720226,0.323659224247116,1.5430294693875248,0.8714132014061269
119,15,420.3978334548183,PrototypeCMR,0.7980943878806391,0.23443772197689725,0.9554215537880508,0.15331435509411806,0.3856579279593604,0.06422928909789909,39.26318451254823,65.39265426844753,0.01735425335995707,0.2855198034724049,0.8272219362703945,2.220446049250313e-16
123,15,527.1993109382119,PrototypeCMR,0.705324207015882,0.9613933648845996,0.8163504655299715,0.9999999999999998,0.681998261827338,0.2061785159501754,0.7378292889655231,23.919263520529952,0.005889052084635018,0.28464959521390465,4.3879431789995085,0.18928641811060654
124,15,552.9511412266321,PrototypeCMR,0.7668986826731826,0.6080747817033777,0.94263166881216,0.9999999999999998,0.007085362345232542,0.04257154981843998,3.1223816471806582,0.21432290659098077,0.006488478550025059,0.22540056744328474,4.121579517727722,2.220446049250313e-16
125,15,637.6874386673464,PrototypeCMR,0.6925968027220266,0.9757264682550849,0.8258986864646486,0.23657805054256706,0.26828556376028795,0.10616595955210817,0.19634526288002702,43.469069758116596,0.00010856189336967033,0.298662626255877,3.393420367870666,0.997521942452205
126,15,788.3742287296626,PrototypeCMR,0.8917450464909624,0.6582916260528354,0.9800131286370124,0.7769847712766419,0.5206488258265901,0.568654307777362,0.4148272981069119,82.90058683316292,0.0011431344816713097,0.2709592753135539,3.2115367408272286,0.2188953748607059
128,15,458.7836506775409,PrototypeCMR,0.8991950092408872,2.220446049250313e-16,0.8235228886075975,0.5857528296379009,0.7219482410142255,0.4011080232212596,7.783117865166905,35.5411961472844,0.0027675678703375207,0.49513548907131427,2.073789654066815,0.17470320037154022
129,15,431.9786972588716,PrototypeCMR,0.70556884362968,0.001488273948507234,0.983692672403604,0.9999999999999998,0.9093612909730352,0.39246230787279796,6.013925462236566,83.80795328819252,0.03251760505250184,0.15794069538195796,3.5778046075523964,0.9999947920523362
130,15,554.1645403489644,PrototypeCMR,0.9486180854197334,0.07452337660315073,0.8352926022137431,0.05174334478928301,2.220446049250313e-16,0.4518229607731462,10.012002738799543,43.443110990212226,0.004254436118810836,0.31952753019767083,0.8928604884694372,0.11649383108309469
131,15,303.6437108450038,PrototypeCMR,0.5348705294034545,0.01699614481719708,0.873770579951616,0.9478610423537268,0.9980041782850153,0.03762991421970015,38.832751235033186,90.41754423123227,0.03635440568001764,0.29463582891217655,2.674260762779367,0.9898925134926306
132,15,429.84058653610714,PrototypeCMR,0.8336837998047951,0.13444166661752677,0.7814021173101319,0.01838231945829713,0.30003903087078077,0.31648607592799144,13.45778755991602,97.36271320879446,0.0026904212067805373,0.4931699567091016,0.7087018156191742,0.18103639280766123
133,15,553.4696564127937,PrototypeCMR,0.9197085962777237,0.13282246151449403,0.9967602189259422,0.05823397860015425,0.9999999999999998,0.28335226321628515,18.082272453780732,14.319007880128977,0.023991486317610406,0.1265109647672341,0.7505358838728915,2.220446049250313e-16
134,15,456.6491963828938,PrototypeCMR,0.7641385992005307,0.2320599214328113,0.9851199823157393,0.1886398811220716,0.7323152906771194,0.10668645584135648,17.286728415899635,38.697403015100676,0.00932462110707864,0.3339343546184351,0.8834836992765311,0.5172395847868652
135,15,281.90030462599964,PrototypeCMR,0.7072608712043787,0.021426080953845884,0.7368863270025982,0.015340259679384308,0.9999999999999998,2.220446049250313e-16,100.0,87.12702306955671,0.08053876942843041,0.13339370327614944,0.6372191557036883,0.95946102746518
136,15,809.4422921907169,PrototypeCMR,0.9488673685205348,0.9164700012822945,0.9576540868233794,0.7305448361634583,2.220446049250313e-16,0.9999872694245691,2.220446049250313e-16,70.55957762649255,0.0030447171004045416,0.19322308249207223,3.7821983208444023,0.7451899716457548
137,15,514.4014868826533,PrototypeCMR,0.7562312258974307,0.5728684166177,0.9712701886723416,0.6663917460855138,2.220446049250313e-16,0.3502148214636906,2.220446049250313e-16,38.945094960469156,0.01271167893782108,0.18530041374003217,3.968354743908705,2.220446049250313e-16
138,15,233.7341619671766,PrototypeCMR,0.7308999498122266,0.5041350964891455,0.8753674775370108,0.02248775985597468,0.1870810048477631,0.0033835027277043473,88.59797939107646,90.32720341613808,0.07933164748715706,0.23575052728345147,0.3168847237866167,0.9997964660550608
139,15,463.61423130659585,PrototypeCMR,0.7023467095988504,2.220446049250313e-16,0.8399782381826869,0.8270577983409891,0.9999999999999998,0.020658508304418628,98.65190051161146,52.83576040902265,0.02378955786172142,0.19073485831096,2.737975558287422,0.9390310770089789
140,15,426.3759084472783,PrototypeCMR,0.6902159925033152,0.7744253152131144,0.9774477010045923,0.9999999999999998,2.220446049250313e-16,0.3750639230322153,7.084046487248746,51.40647668788496,0.020498980255767792,0.24430471409627905,2.9622222717802464,8.724973246516159e-08
141,15,237.01513071786863,PrototypeCMR,0.4128727539893055,0.42512299834870865,0.20885940833199534,0.6054524536665797,0.16873025842299558,0.8061243705948091,42.660067762653625,88.44501337004498,0.06186349398787253,0.34785038828965004,1.1313827694791636,0.23135775465853234
142,15,339.97315516661786,PrototypeCMR,0.33582769328527223,0.1870719304710647,0.9209556727324045,0.9999999999999998,0.29225534877378456,2.220446049250313e-16,17.174771892813126,0.28450055066281565,0.011110524550034815,0.3524251855072247,2.565695839810086,0.996279851969489
144,15,283.6824732284294,PrototypeCMR,0.37846662483397936,0.027483658273604602,0.022666505665213253,0.6383214633804083,0.9545025999657124,0.024705607901458378,2.220446049250313e-16,64.36080814290888,0.08730317907752844,0.1162377229859505,4.083240863685402,0.9999530043564169
145,15,288.06184714772513,PrototypeCMR,0.859391535599844,0.6356920413898779,0.9929963476332602,0.7247501177177165,0.36950806398925834,0.4048664651496852,0.8543884801469072,46.83200870360549,0.030492747882923582,0.34902463177089915,2.0674499020520813,0.9956817092857233
146,15,406.8877243447426,PrototypeCMR,0.5898238448812235,0.11040526330400682,0.7754003133699597,0.3437366963145186,0.9999999999999998,2.220446049250313e-16,30.701890815485967,68.72732636999154,0.015236063677259326,0.32055997785865575,1.1361037922510422,0.9541230168396463
147,15,550.8131357272006,PrototypeCMR,0.857059587621321,2.220446049250313e-16,0.9159972257844576,0.1269513663860501,2.220446049250313e-16,0.19226131097173954,2.220446049250313e-16,39.04445379541804,0.012809237989989432,0.19767478882816092,1.1459450850019648,0.8050725340466609
148,15,373.45720990730115,PrototypeCMR,0.4541955776393268,0.8408080205691745,0.8050692922678137,0.9999999999999998,2.220446049250313e-16,2.220446049250313e-16,2.881574727398174,68.3851638382728,0.029375417561957776,0.2476798920557213,2.366067997058182,3.7578482437034694e-06
149,15,566.8909098639134,PrototypeCMR,0.4796963835204212,0.999690872490938,0.9999999999999998,2.220446049250313e-16,0.9999999999999998,0.3898862351671378,1.8692311110293713,82.2249993553985,0.011166005786352311,0.22307859256466966,1.6308248043338003,2.220446049250313e-16
150,15,462.83583325986984,PrototypeCMR,0.7260800176007847,2.220446049250313e-16,0.6881838946479187,0.9999999999999998,0.9999999999999998,0.4521573328621366,9.741867334871657,36.30833970093321,0.009024595988188165,0.3121274642448032,4.916732641775608,1.2561112019283817e-08
151,15,346.95340142161433,PrototypeCMR,0.9592442290107529,0.0357534483522808,0.9310433584306088,0.9773335094233826,0.6434338144591262,0.5674111684486003,8.551227791268397,0.12823608570683093,0.05691947219937314,0.12690884526440044,2.9530574343461207,0.9982146227045849
152,15,413.62051110700025,PrototypeCMR,0.7897857112709805,0.9663748145788975,0.9918157816823484,0.0001248257723540936,0.7561340476224117,2.220446049250313e-16,10.640612231321953,65.97018910524451,0.008140840128217836,0.3986207938699252,0.1673238508380523,0.9999996778032382
153,15,409.40956357904275,PrototypeCMR,0.6844006652111864,0.00020234353228773045,0.9124635484118622,0.6440752030905219,0.11102430206947674,0.17538328175658602,5.76022293463309,39.689883379161,0.014823998669216621,0.3204909294901406,2.000033464213062,0.9999996787113231
154,15,605.9354919374828,PrototypeCMR,0.7264983281157894,0.9999659581412734,0.9995857418501871,0.0035373361010749413,0.9205033778494721,0.008390749630134716,1.023190997034335e-05,49.75165910735288,0.005998663734793289,0.23327279101670495,0.36919883635878736,0.6220840454349216
155,15,340.6582850167127,PrototypeCMR,0.6656421490172417,0.4770520819062331,0.685283187542565,0.21091655546590451,0.9535457751890628,0.09142447154306693,18.761988119867077,0.7549620621375087,0.023327103956022957,0.3416473020217574,0.9254665408029649,0.33609530491080103
156,15,626.6557011654206,PrototypeCMR,0.7814476151822428,0.9950290778239594,0.9661487457847237,0.20096471135374513,0.9999999999999998,0.15595520759951306,2.220446049250313e-16,49.13575600829101,0.003173094922430666,0.2843409440721405,1.325770502287259,0.1781187623375072
157,15,462.5914956985459,PrototypeCMR,0.8773993012088137,0.23318577938898327,0.9999999999999998,0.8421927276612782,0.403779816805678,0.25855794930199344,4.418065006102529,31.768298370052335,0.020951390245688116,0.23216257499656254,1.6974639827739397,0.011454355384613804
158,15,527.4654797159487,PrototypeCMR,0.9222724859831977,0.26006809962595134,0.9999999999999998,0.7359513737885436,0.09948287020264227,0.9999999999999998,5.966168469211312,64.2590981583366,0.008707370449978607,0.21677318374113613,3.8563361213816174,0.925992551023156
