subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate,feature_sensitivity,context_sensitivity,learn_first
1,48,1896.7719720557868,ICMR_1_0_1,0.8488991941005004,0.2071210015849288,0.9569046839806598,0.0005690989183719567,0.5212174599927245,0.10183059321745427,6.6943202125918795,67.35117797146962,0.0024602380656828077,0.23438067683011668,0.926381471516637,0.9989492394606115,1,1,True
2,48,1405.634751691331,ICMR_1_0_1,0.8342657445026148,0.00043790223949649934,0.9671722053852728,0.0011515984473632567,0.31803936327402654,0.1395486012284058,17.664206029158457,0.7587273813815605,0.019721484933764192,0.17575056473786782,0.8536792466568659,0.9999936464553604,1,1,True
3,48,2132.2244305357044,ICMR_1_0_1,0.7987473196766447,0.046624655061319256,0.9264630513316434,0.005288835304413205,0.9999999999999998,0.3585778685126185,6.841531580517758,0.7107956545331632,0.00950114511259297,0.13670316605022503,1.1804706553915798,0.8993920910761524,1,1,True
4,48,1083.785176636576,ICMR_1_0_1,0.8493988736366554,0.06997423737351337,0.9774332879832736,1.0273665955135731e-05,0.0022995987515821476,0.003482239621092368,9.043587211965368,44.57425414913692,0.05722043340401683,0.12158445389026906,0.8903507039449415,2.220446049250313e-16,1,1,True
5,48,2045.0479395238256,ICMR_1_0_1,0.592503818631506,0.9990404336138943,0.8739663861667274,0.0029898471222168563,0.6756170063348461,0.3245054463543322,1.13997721926392,93.23050100526825,0.006272053467075661,0.19212168606737204,1.3685189808519294,0.3707853987657278,1,1,True
6,48,2078.0815181051867,ICMR_1_0_1,0.9114930559315052,0.004070694990531326,0.9996494379079383,0.0004269686383048257,0.9402513924649964,0.18364853838186837,29.09901326371205,84.28133206342258,0.0031078919390319436,0.23541359178737864,0.5375304208247481,0.3671466542083905,1,1,True
7,48,997.4908827637714,ICMR_1_0_1,0.9700307855564992,0.2585988549678276,0.9883365077397812,6.607485803218902e-05,0.7231884717601853,0.2358976542892982,20.224873361049195,40.92402734123765,0.07632865340790758,0.11708974701607057,0.3514975598473237,0.9672818296283249,1,1,True
8,48,1977.8903439640474,ICMR_1_0_1,0.9337340605444853,0.8531842474915283,0.9645647695542318,8.719782867702473e-05,0.010190192409508143,0.005394376222465518,2.284284611874494,81.72026763211245,0.021484837562948327,0.10978183941541175,0.821638324318222,0.44658246927312384,1,1,True
10,48,1528.0320670989117,ICMR_1_0_1,0.8163098573570009,0.026008623187169504,0.991470115731853,0.0019191267014730042,0.5035944756305462,0.2593895663014381,4.911917456112879,36.629269680915115,0.03684477475433487,0.0614723467117292,1.1965263283302277,0.9708989236436893,1,1,True
11,48,2548.8190516464383,ICMR_1_0_1,0.7078886512379992,0.6108601601890578,0.701865489455179,2.775319273707598e-09,0.42497227336997784,0.5616972907586916,42.31201223708469,44.17780515222613,0.000399986878265737,0.337247692763733,0.3971362490382229,0.5103642017796818,1,1,True
12,48,1906.2109405089934,ICMR_1_0_1,0.8824754447736836,0.9877473935743897,0.9237532634990098,0.004214257328186444,0.9999999999999998,0.3341811145209858,0.7132894859332429,99.98153926801328,0.0015516234833361116,0.16764693027709376,1.7492687653822252,0.19011853670060322,1,1,True
13,48,2146.181043832727,ICMR_1_0_1,0.8701636601045498,0.41329866662303816,0.9900351048592937,4.62941207923228e-05,0.011679543255658597,0.009761952623036668,4.769516495545704,38.95978798993875,0.007397129736733501,0.17510037451296065,0.6753006412628341,0.9949995926695447,1,1,True
14,48,2726.2683971581946,ICMR_1_0_1,0.8730414643070125,0.005535879412768291,0.9735325145395661,0.0004977115891358782,0.8273246444537095,0.13646839723625298,61.27956368928647,0.8766368406848416,0.0027024360851920374,0.17805626015707413,0.3503286363491688,0.012626401669622724,1,1,True
15,48,1606.9871766183835,ICMR_1_0_1,0.7376696576437506,0.2115285672932238,0.9776028536370793,0.005201242246292216,0.6642882886863065,0.2100272177472036,8.856927631833711,0.6932434326426813,0.002548902040209004,0.2739544220005271,1.7381448660435086,0.694987080583016,1,1,True
16,48,1955.4746407683347,ICMR_1_0_1,0.7238244785195386,0.9203215646486397,0.9261124871613681,0.0031435595058287927,0.8690457699551358,0.28593695617160936,8.185091752382922,90.78613905146226,0.004295758703638843,0.24875797964422963,0.7536650370103535,0.7158037559262904,1,1,True
17,48,1728.1848119772917,ICMR_1_0_1,0.9115331272492041,0.9462407764915101,0.9684110770817794,2.7402467158353396e-05,0.008747523038865302,0.008046652684497902,0.8610989011734701,44.750665816906654,0.004231633739090104,0.2287215155477574,1.092554995038107,0.4499088295100597,1,1,True
18,48,1719.318408091732,ICMR_1_0_1,0.7475177551524713,0.9915600580366639,0.8982651112508536,0.010004396376764292,0.9999999999999998,0.24238096484222968,1.0376937922322422,22.93998635345655,0.0016230724804323332,0.2857440911214488,2.12217975954834,0.5857329624668195,1,1,True
19,48,1716.2188241472152,ICMR_1_0_1,0.8594525543895424,0.9994931273822926,0.9164573980351439,0.004258177647966822,0.7542515511925693,0.5441905413109237,2.220446049250313e-16,94.15390426488533,0.0047505458689632496,0.19827353529212724,1.6061571359327467,0.8773750760302498,1,1,True
20,48,1300.970766851416,ICMR_1_0_1,0.7588068229601503,0.9893830987441199,0.8228429515573427,0.01277239060689308,0.6756292838283459,0.24499880033337917,1.1781858647594627,60.98590015136347,0.01586923401213775,0.25639400005054974,1.6714541256488542,0.022186472306746412,1,1,True
21,48,2050.5777980180433,ICMR_1_0_1,0.9041590051329492,0.7812950049264132,0.9819143110933709,0.0010099055023760851,0.5124666113089662,0.36948856072577235,9.396232306347033,53.216625093842374,0.004859569732439617,0.22073614034241495,0.562243501778635,0.794452633905073,1,1,True
22,48,1207.9487477040448,ICMR_1_0_1,0.9999831259450642,0.5424486453856845,0.2541088817479312,8.629589147689837e-12,0.8697745063451178,0.9223631582283052,52.144334966863944,72.79949010184245,0.054421255055519084,0.11698502965379323,0.08515498648310132,0.9999999999987198,1,1,True
23,48,1370.3515163046902,ICMR_1_0_1,0.8914254279816638,0.6651528789368074,0.9933471110592204,9.365943226141719e-06,0.0014010521190817356,0.0009372050297434687,5.265263104771075,39.732585045598185,0.014510931287261665,0.2645252888932835,0.7331003988072071,0.9080836727188506,1,1,True
24,48,1434.1561222708642,ICMR_1_0_1,0.6346710347642304,0.24276950722796506,0.9999999999999998,0.002523251735549971,0.060364506069680184,0.08717089210414192,3.883294459834605,63.61685218986555,0.025767623068608764,0.2032563533463713,1.6746784410014717,0.7834468258435392,1,1,True
25,48,1824.5482446863657,ICMR_1_0_1,0.9279687371111452,0.42144416318400924,0.9917099840220687,1.381567753247934e-05,0.0033425724392595058,0.0036368279605997547,8.284758483601038,59.961006933402594,0.007004219642948217,0.21524453941630234,0.8520874897518597,0.16592393422959564,1,1,True
27,48,1084.1861210390844,ICMR_1_0_1,0.5977516522112555,0.05697399525586403,0.8622238443743693,0.0015406404882210994,0.9999999999999998,0.3799950358620732,1.7245259949984928,87.88424077325523,0.012991924215170923,0.3562611975585896,1.3926675059705105,0.9738024369707234,1,1,True
28,48,1084.554043629781,ICMR_1_0_1,0.8372962087527667,0.004574146315564931,0.9785057830778682,0.00219435642492241,0.45326913302061445,0.5749547171533628,3.057588646494239,41.66822804493859,0.05893325441369946,0.12727592889909395,0.8760469095649188,0.9999878765670135,1,1,True
29,48,1615.492882041103,ICMR_1_0_1,0.7594277138705369,0.0003004418723605449,0.9506474595284207,0.004612356610209331,0.6558539695675609,0.22553476031674388,6.816365987965735,1.3944593859780057,0.0062146000879432055,0.20179395812431156,1.7416554767188412,0.9999991916530261,1,1,True
30,48,1242.1423494783212,ICMR_1_0_1,0.7827105795630941,2.220446049250313e-16,0.9366991286601285,0.0006939864094146776,0.05599405511305828,0.029730226801854706,3.887536161825106,73.79176955856022,0.020139200482889315,0.29197267764703233,0.9857915782125767,0.6943405337676025,1,1,True
31,48,1373.1793091004738,ICMR_1_0_1,0.9064607331231909,0.014421425819927515,0.9538112628910892,0.0030561500792486446,0.5867971472036212,0.9999999999999998,1.044829333643918,77.2596842308134,0.03715067573389175,0.1416151768964249,0.8577765578227631,0.004663350581149534,1,1,True
