subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate
1,160,3013.1224080150896,PrototypeCMR,0.7367130791417815,0.05033853491068667,0.7100736370989309,0.07471087808827953,0.9999999999999998,0.18334796121435767,7.6694912795356345,41.20284745357203,0.015268747287383736,0.3659050729990141,2.165686975318211,3.825146559576805e-06
2,160,3318.9617014105834,PrototypeCMR,0.5446795133082448,0.01874330747130913,0.6752704963444198,0.6735038500275915,0.9999999999999998,0.051727995036110565,11.638512309682456,48.29761412364479,0.018705693903550685,0.32599081067356345,10.0,0.9363633516230079
3,160,3075.2978267467643,PrototypeCMR,0.6427084242542233,0.03177896313501023,0.6859461206716332,0.15267705606382911,0.9999999999999998,0.11460242502221352,6.953878529247744,82.5092129295294,0.02509442879939333,0.2986911888192654,3.3129150209115386,0.8705846021587991
4,160,3578.5203216351456,PrototypeCMR,0.5215106726060897,0.03756548920268057,0.8942329579847814,0.2778384861370696,0.9999999999999998,0.09676014449076646,5.740584881601432,40.35462084538641,0.022543696847470176,0.2650388463560811,4.719188589615894,0.9439743152858759
5,160,3470.0132477445622,PrototypeCMR,0.7269688547407821,0.013090093299752683,0.6921320655517555,0.06409669494696277,0.9999999999999998,0.12623931578775663,14.646225152199928,71.23407415584671,0.017353806307282366,0.30089859941070335,1.947423436640502,0.8430136754283285
6,160,3988.842039230228,PrototypeCMR,0.6363021381061931,0.03931102591118246,0.7513829886780079,0.1280438390536461,0.9999999999999998,0.19170727855089414,7.518171017654514,24.765107948745396,0.009660668356827036,0.32099759678241624,2.9968854656418813,0.7281848136069382
7,160,2515.546788688323,PrototypeCMR,0.5869548261433958,0.0018829908426553773,0.543759843474374,0.15867909918486153,0.9999999999999998,0.008789498361404026,55.370856062001,15.606815767541024,0.0455732246493521,0.2779904790254896,3.509537477125768,0.9111637709040524
8,160,2257.9021212848265,PrototypeCMR,0.5518875029192372,2.220446049250313e-16,0.5194642699755667,0.5084340558808923,0.2568575706588606,0.18229641887545245,4.037541514139925,54.45974764556758,0.02330718901783943,0.41198332454689973,9.706211440533487,0.9999999999999998
9,160,3098.7401852844605,PrototypeCMR,0.6873930724864805,0.0011524205794815733,0.8431445862313366,0.18915331308296554,0.9999999999999998,0.19275061235009253,4.93183498076955,32.85916449482826,0.029299871498003314,0.24657155664299793,3.4295486753341122,0.976605018328793
10,160,3395.8040309977728,PrototypeCMR,0.639306084937231,0.03894464315033599,0.6316681935815915,0.23231739514450928,0.9999665124666803,0.08158220113289613,11.766066312996637,55.45672453087916,0.021245329554940042,0.2935551981086667,3.85910221345281,0.9384217330498906
11,160,2879.0257449385044,PrototypeCMR,0.6084419471518397,2.220446049250313e-16,0.8389378844572032,0.23142988573060802,0.9999999999999998,0.18090664690436867,5.614399572510113,31.088082337384915,0.034926112230501356,0.25541129117562444,4.509995714046258,0.9407403471381093
12,160,3408.9318911888977,PrototypeCMR,0.46668602864787906,2.220446049250313e-16,0.8243469890057263,0.5353384204399968,0.8396756325213014,0.14671025371314353,4.6040782727704865,48.32638470015757,0.02339185135767442,0.2682393958317805,9.20905575736832,0.9999999999999998
13,160,4033.4534845195067,PrototypeCMR,0.655651761297879,0.000537204358581427,0.8928738390010486,0.16184308849310344,0.9924356416230645,0.1851830337459614,3.4253559491339898,66.98630072601057,0.009203839902975504,0.3065108299832842,3.296685088051869,0.9999791643994433
14,160,4230.30823164452,PrototypeCMR,0.7314130964491578,0.007231828417872271,0.8210510281550363,0.9661351481685791,0.386632270558827,0.0884043967048493,9.943117918506017,72.9855339083752,0.010197252215243929,0.3129673216104389,10.0,0.9956517261579737
15,160,3194.2352679202595,PrototypeCMR,0.5368536911775129,2.220446049250313e-16,0.5436674819972924,0.6622184753414833,0.9999999999999998,0.06677022484515431,11.710290281770794,84.41096343522625,0.02976541521448044,0.2663546411530504,10.0,0.9876260181496759
