subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,context_sensitivity,delay_drift_rate,feature_sensitivity,choice_sensitivity,learn_first
1,240,4475.392494820377,ICMR_1_1_1,0.7905945849981771,2.220446049250313e-16,0.6469055943507842,0.0035758171436576715,0.9999999999999998,0.19418854131646668,18.88837506480144,79.71725351782574,0.018983180474348348,0.3509200899036333,1.3492663725397085,2.220446049250313e-16,1,1,True
2,240,5681.907686029064,ICMR_1_1_1,0.6676641775050753,0.011771098482998675,0.816310489939872,0.008337614463664983,0.9999999999999998,0.12215222633422462,31.811637347824163,72.9953202604074,0.014264582556656613,0.3191239203074622,1.8244909831848637,0.9853059116010477,1,1,True
3,240,5285.452358742603,ICMR_1_1_1,0.7266432365045877,2.220446049250313e-16,0.7058757286059697,0.007070978479103256,0.9999999999999998,0.14189311730985468,33.64722601713191,55.5765930296645,0.019688833710462393,0.2961558846102361,1.7521447816880493,0.8990057569486826,1,1,True
4,240,5274.306332882076,ICMR_1_1_1,0.6265801180913053,0.01823714098717139,0.8631767001061086,0.013106989373727111,0.9999999999999998,0.13298004468824962,57.52354062113252,2.8253114321253916,0.030208626664525895,0.24572548418705992,2.164279621728268,0.7863965626041074,1,1,True
5,240,5556.165925155489,ICMR_1_1_1,0.7324138514655347,2.220446049250313e-16,0.6866954709202029,0.007595139405271715,0.9999999999999998,0.2013690044449141,29.12239842706873,21.89372467697658,0.01802696028075454,0.2846015065577581,1.802345105455949,0.9669702440064616,1,1,True
6,240,5799.034011870079,ICMR_1_1_1,0.7719834497992766,2.220446049250313e-16,0.788985841306649,0.011080321567925417,0.9999999999999998,0.345780438039451,22.647365559836633,46.3255404790467,0.015419695896573778,0.2896915408181936,1.9344377859758315,0.5260638495875956,1,1,True
7,240,4924.158766309136,ICMR_1_1_1,0.7806173684289007,0.04273937326928573,0.6860535624379637,0.006400480952977025,0.9999999999999998,0.1947404605990196,18.2190871047576,33.57633875849599,0.03823927689470417,0.22773427588484696,1.5163249663809026,2.220446049250313e-16,1,1,True
8,240,4490.95872231083,ICMR_1_1_1,0.620933957125767,2.220446049250313e-16,0.7629253965307825,0.013045872748944774,0.919007679216467,0.17181229271247409,16.125397819656868,57.060802205696504,0.024198805460400003,0.3248629957462909,2.593246181961414,0.9999999999999998,1,1,True
9,240,4821.553751701588,ICMR_1_1_1,0.784507728746514,2.220446049250313e-16,0.8213478063905683,0.005482968094621729,0.9999999999999998,0.2195599054663075,15.479213671685113,44.349464266963494,0.029533792956221955,0.24861933515909948,1.5003284485322899,0.9669911397085684,1,1,True
10,240,5495.942760965529,ICMR_1_1_1,0.7279874715113532,0.03298340583738137,0.8475247837666386,0.004963614833909349,0.9999999999999998,0.11064239947648216,21.910654897766484,78.2180522930299,0.019521678905197543,0.2961074573436065,1.3185465018537526,0.8327638691775124,1,1,True
11,240,4688.747824518012,ICMR_1_1_1,0.6852744582383433,2.220446049250313e-16,0.839816357322657,0.005655288888901067,0.9999999999999998,0.17679872631567017,44.227900115959805,42.38834743799255,0.029490560001002104,0.2581553718585253,1.7435727765467517,0.998173622808511,1,1,True
12,240,5302.7097399260365,ICMR_1_1_1,0.6279264880547546,2.220446049250313e-16,0.8293416819674383,0.0064393890178683615,0.6782370526314265,0.13488584018701674,20.151291512406456,1.967647339667199,0.020830344994475166,0.28474095694627155,1.9398513566492184,0.9999999999999998,1,1,True
13,240,5963.8224744816835,ICMR_1_1_1,0.7434756856374997,1.3478787498811141e-05,0.8351980596966863,0.010862063850402406,0.9999999999996736,0.30006451165698594,26.417296471093927,48.912081970468385,0.017182857271891987,0.2629396363332492,2.087150537997385,0.9988060408277685,1,1,True
14,240,6365.595044994146,ICMR_1_1_1,0.6793688697541571,0.026134158684523207,0.7679163413333829,0.0075070072721338706,0.9999999999999998,0.1549868473022518,28.103789074738284,2.446232103003266,0.01416282177056621,0.2998987169962999,1.6273501559677352,0.9286539284794014,1,1,True
15,240,5418.43111926046,ICMR_1_1_1,0.7213112263241434,0.0004025220904897629,0.5724674913180403,0.00663171991598285,0.9999999999999998,0.06492677081460137,15.617245254743302,69.3809165806339,0.019059823742639766,0.3145430156984858,1.488953127874658,0.9751019711837895,1,1,True
