subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate,feature_sensitivity,context_sensitivity,learn_first
1,160,3034.4383189577848,ICMR_2_0_1,0.6943908164732749,0.05512751637822942,0.6558209498322727,0.11890121677547387,0.9999999999999998,0.21112306400627612,5.114698482056324,10.969577969052501,0.023554801513670526,0.33384396781370396,2.639944475904153,2.220446049250313e-16,1,1,True
2,160,4163.780690799684,ICMR_2_0_1,0.5559700053737657,0.0014981926652711719,0.8259115234245461,0.25789217147887167,0.8192233433254077,0.12836061169560392,2.8559626072171773,52.91760585055817,0.006789772671728035,0.3758034870891706,3.5658585539410126,0.9999586543293474,1,1,True
3,160,4043.4904363454443,ICMR_2_0_1,0.7419021692156728,0.04936117337772747,0.7167244196321326,0.11326858111506978,0.9999999999999998,0.1349040427657306,8.725764064082977,69.34650634845738,0.009978188754469321,0.34825369883776125,2.472931060270413,2.220446049250313e-16,1,1,True
4,160,3790.6494926823198,ICMR_2_0_1,0.6578359507213982,0.0016662134973382885,0.8848073707145513,0.17490681491131743,0.9999999999999998,0.13351895269193745,6.160330204690153,25.036442912360563,0.02438151604631509,0.2581897733743222,2.647595320639076,0.9138920012151216,1,1,True
5,160,4276.205963164375,ICMR_2_0_1,0.7147824667578124,0.05996995895674344,0.7243589848706176,0.11912096243361948,0.9999999999999998,0.22728925835015118,6.793464518946793,51.92929128884573,0.010909928806353717,0.31983580394107997,2.3695526780589393,0.10576276798781459,1,1,True
6,160,4203.378787446702,ICMR_2_0_1,0.842308987416506,0.06962296107847141,0.7979304323540906,0.14153637784264544,0.9999999999999998,0.39461737030532984,2.9177036708601443,61.85900901931565,0.01146812619139616,0.3053443541531871,2.2917697284217042,8.263016240998702e-10,1,1,True
7,160,3713.2937771919155,ICMR_2_0_1,0.7228813647963704,0.04051344615578705,0.713918742131328,0.13679898817080985,0.9999999999999998,0.19818113356549868,6.366165235567611,17.046294823406768,0.02523122356709802,0.2563242106368139,2.5622427348739345,0.20367136044554218,1,1,True
8,160,3281.156290514239,ICMR_2_0_1,0.5378405961756193,2.220446049250313e-16,0.6946158264998791,0.9252245124095735,0.9113113395332062,0.13680167460177253,2.975412102929002,41.00760629760159,0.017274659524375523,0.3519684504671368,4.944593747770838,0.9999999999999998,1,1,True
9,160,2964.1224895222103,ICMR_2_0_1,0.7795236753413671,0.0441996904855,0.8077588270471663,0.13051047808408323,0.9999999999999998,0.3102774162498586,2.709706150728763,75.5092144994318,0.03650820272585192,0.27126638610091086,2.410881306564373,2.220446049250313e-16,1,1,True
10,160,3828.048065837014,ICMR_2_0_1,0.6565590705933366,0.06827506353911689,0.7389643110212788,0.15743509359784194,0.9999999999999998,0.07253296442114011,20.518371493364757,84.03605356561641,0.023447088033351816,0.2815947967621189,2.5731820899089985,2.220446049250313e-16,1,1,True
11,160,3506.689762612864,ICMR_2_0_1,0.5708046663670503,2.220446049250313e-16,0.712343868139192,0.23589825694570424,0.39358382326346464,0.11156864182565909,3.988118315080256,55.778441887312454,0.01833839264067675,0.2930650012034475,4.366757511724448,0.9999999999999998,1,1,True
12,160,3961.3900524766013,ICMR_2_0_1,0.5347684865499142,2.220446049250313e-16,0.6769206510093723,0.9790532675516277,0.598281488940391,0.15868940590254257,3.005854807268597,95.20179900030426,0.011688489541958131,0.32776414505478235,5.076990617465605,0.9999999999999998,1,1,True
13,160,4451.542287543184,ICMR_2_0_1,0.6861532648221235,2.220446049250313e-16,0.8425705097462763,0.3728309948690256,0.9901195661923917,0.28962906811557076,2.1417655685031076,30.10083325794788,0.008155631767604985,0.31397788267644194,3.4171987585094605,0.9999999999999998,1,1,True
14,160,4578.5563265874225,ICMR_2_0_1,0.6558775253996713,2.220446049250313e-16,0.7156295134426589,0.6798607127242943,0.9590107553951343,0.2656209059408494,2.6441171608584995,69.81648310321943,0.006291118984676304,0.35235012086323536,3.8474604957344436,0.9999920607314654,1,1,True
15,160,4237.063578183561,ICMR_2_0_1,0.6391097122749285,0.02915486343455557,0.4830790148184683,0.21206331444817497,0.71854543326465,0.06686595133372848,2.487787257297797,20.85686773417641,0.006718168308471711,0.38280900531609824,3.4553153532107332,0.9774845783681547,1,1,True
