subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate,semantic_scale
1,4,110.48595844468483,Base_CMR,0.9305900618541891,0.011533903569099224,0.9564205303354401,0.25111092497665294,0.9795497862391993,0.41026114564465904,1.3870412806095302,22.734932821194388,0.0003629106265662374,0.8169103803470072,2.0370091310936713,0.15259456566829221,0.0
2,4,126.2207877756112,Base_CMR,0.23267463481955164,0.8306559444564574,0.9864585756006256,0.09585438687620224,0.16361839925025445,0.39915116805171064,1.901344585147335,77.0528661584546,0.026815964374769297,0.22149124159950606,3.5285711115429534,0.23187597664741905,0.0
3,4,176.87836521952494,Base_CMR,0.24773521732487946,0.0779980311471607,0.07952691316012195,0.26163305450154406,0.23049430984159464,0.4306835436875538,1.2754740147850896,56.73965930275252,0.0028123049192443905,0.4133476719103948,6.598537771781691,0.6082567974315517,0.0
5,4,215.13698175394833,Base_CMR,0.8347506295690688,0.07988903651394547,0.5796466286022277,0.08156146018932908,0.8277185216934173,0.8102813590670866,1.430523527164155,0.3528467299294391,0.007329707989329637,0.1599482993783372,1.8486589489115373,0.220124072407627,0.0
6,4,112.78602271118143,Base_CMR,0.4320776480116486,0.924757272777756,0.865565422184444,0.6780550637517182,0.9612600857279294,0.08102954951589991,0.4652425567215488,76.10315841351883,0.004230205803575471,0.43673686782763266,8.289437591518164,0.7291429176279861,0.0
7,4,133.9508058498097,Base_CMR,0.879644797017465,0.032554093818372876,0.9845485747751004,0.7709783586086393,0.3257354563886382,0.3513937213197295,9.215646413560172,36.9037574415873,0.0006032137332807608,0.5544503673413956,5.708187445024489,0.37412902352728805,0.0
8,4,48.815751128329595,Base_CMR,0.5665712128578905,0.00016987998379069946,0.3409459420684954,0.0004813500180642638,0.35500860434653997,0.32497371748636805,45.12618380031025,1.3652367306314304,0.02945924572660774,0.6383626651875929,1.2889520588735666,0.22575773101073482,0.0
9,4,145.5146217431863,Base_CMR,0.8879193713687619,0.029709609893855626,0.9473717468729752,0.4207823528294608,0.5747331017262334,0.7082227786421126,0.7230358310898666,47.613134388229795,0.018745324801697105,0.1566729866139509,5.8042153056186665,0.3012880149196808,0.0
10,4,108.47022680215399,Base_CMR,0.7041777819092586,0.14027889092879087,0.7086324435227875,0.08726135082438391,0.40395678740692603,0.012887495686446426,0.7428630073181353,78.29266188150827,0.006698623534253045,0.3989632907276537,2.0275133724656724,0.21244882749993654,0.0
11,4,121.18607500213426,Base_CMR,0.9762743771826105,0.38944661007136494,0.9869095216165534,0.6860709329160097,0.9683881240590602,0.1980890300526954,0.16411505202169963,65.61952607034914,0.017999275829633954,0.23862741012532052,4.944862042507594,0.05780538267208474,0.0
12,4,82.59338234359923,Base_CMR,0.9389489732537611,0.0571848665412919,0.8620016660937586,0.11824104577919509,0.5949104518448886,0.9763182932146093,0.6337367111231131,69.47941264270072,0.009100584750969642,0.4692513313555331,2.899941325102453,0.7671034390807132,0.0
13,4,91.73912293736483,Base_CMR,0.9007416958196461,0.2252260990468865,0.8228825956305761,0.4093847379205212,0.8826125442772754,0.6316073075764728,2.2631153375588937,69.51528805694542,0.004480436803578625,0.5927589841340026,3.411264364360967,0.10600362623406051,0.0
14,4,155.3720626130504,Base_CMR,0.9727684720338725,0.715994204911546,0.9927460752418209,0.936191050526562,0.7202961777045092,0.2964632070140948,21.407104296318646,0.5983003744730695,0.004944505333037141,0.29839204923777807,3.5444872151334312,0.8914705112123853,0.0
15,4,149.76168734483423,Base_CMR,0.6655590031243562,0.11237998139888133,0.1593511133341582,0.36928742792685976,0.7877443355461081,0.657618080134578,0.3282828127944981,27.729944027896675,0.004016535288626499,0.3799850656119217,5.41140033499002,0.6271393137659629,0.0
16,4,100.40603385494104,Base_CMR,0.9541427745882627,0.1029952187482906,0.29776803986209843,0.3244149116688454,0.06772452575231813,0.5097491967074561,0.5287260664440439,52.78086709242814,0.017670997982149383,0.3221017689484178,4.120755499605658,0.25768327800902785,0.0
17,4,127.13509657247396,Base_CMR,0.5041578434666893,0.07917605048400206,0.7567746486202118,0.05113386808582804,0.6916030387506001,0.0022488113487136863,10.406799836196832,59.87592437865541,0.005781904841154428,0.3462190051663878,1.5464476694779505,0.015358169384690479,0.0
18,4,120.17698356955343,Base_CMR,0.49179576846867,0.010422376539595046,0.11284362931654252,0.04033869458568928,0.01598591421873874,0.5702400821072006,3.6034788945732643,34.65636302631891,0.02082596412217108,0.18436821237971657,2.144326137160839,0.3406787301680473,0.0
19,4,102.12510763959429,Base_CMR,0.6915147457400679,0.11416473125553633,0.6156912740354419,0.58557672661623,0.876055872224472,0.4509336857876236,0.05055432979024488,24.7367394990758,0.0068566677438794965,0.40143067311604774,9.164102874273024,0.9341667254026,0.0
20,4,124.04821210786231,Base_CMR,0.48764382040880155,0.11110927177016333,0.1629647803931275,0.19056481239884732,0.49417735461682394,0.3408283529719456,0.028549168488019916,75.71341548778435,0.023543014156089337,0.187513551797732,3.5526961321943795,0.6261437377656713,0.0
21,4,137.5220481122977,Base_CMR,0.5792125500355986,0.004222742100816468,0.5245765945612255,0.17382950136934644,0.846740391806102,0.8871949636187331,23.986511960358904,52.088333625931604,0.00369209869393311,0.36870713424536117,3.2559391962630024,0.01728256341046941,0.0
22,4,110.84380222858604,Base_CMR,0.479495441729312,0.5419075920502621,0.41774285915517334,0.2805246264797346,0.6391850033273181,0.13243307576879942,1.413180151064708,29.825709784361344,0.01779256565294135,0.20035456660767093,8.462976057689794,0.500012854415674,0.0
