subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate,feature_sensitivity,context_sensitivity,learn_first
63,28,729.7684389293258,ICMR_1_0_0,0.24487569529413358,0.13414778481617476,0.9999999999999998,0.6661003747111268,0.8510616728561191,0.9999999999999998,24.46156568608479,1.3738258760391524,0.0035682788431478985,0.3749035413109191,0.590724367880182,0.29204160319004435,1,1,False
64,28,515.0197444158819,ICMR_1_0_0,0.6992201941626983,0.15247918657860685,0.9999999975206568,0.013204524446055133,0.8988801146758116,0.30757723795194897,2.198161248257253,1.8742675859139288,0.001690242289009389,0.3217713995822074,3.529359716750147,0.6836544495512844,1,1,False
65,28,501.3074166831034,ICMR_1_0_0,0.8454478138204043,0.01751981339898683,0.6238826739555048,0.02760167954090631,0.7890037402661045,0.3782764195897728,1.7160425440955034,32.121517141760805,0.005462865219952672,0.40075220995406985,4.517492819155324,0.2815528165395869,1,1,False
66,28,618.3521731355106,ICMR_1_0_0,0.7775999760937966,0.0006361996889472285,0.9634349896856341,0.0014753628792912676,0.10854850379508973,0.03660710377510022,5.554964930899421,0.758385953775958,0.0006976751646831793,0.4732403126723597,1.736963370483405,0.9999954895965746,1,1,False
67,28,728.6671638538376,ICMR_1_0_0,0.8831548117034812,0.46248941828070905,0.4059731824949961,2.220446049250313e-16,0.48302882076121534,0.9258298720160969,1.8966739762942968,57.42307359345264,2.794723533716731e-05,0.6943162790327374,0.698595933031501,0.7497704190681725,1,1,False
69,28,638.1306578305057,ICMR_1_0_0,0.8814987518353123,2.220446049250313e-16,0.9196408371500635,0.00913352258688584,0.9999999999999998,0.287365481991873,4.856959957383635,82.02929930956552,0.005179683989627628,0.3345887062856925,1.3802132021814753,0.6973583831870466,1,1,False
70,28,506.09000705168967,ICMR_1_0_0,0.9668803860650561,2.220446049250313e-16,0.919876103484605,0.0009067177164628277,0.0912834467357226,0.08210539925175646,2.088627441781233,70.82906436023457,0.012006189949971428,0.3539705472883174,1.4404498383101054,0.41103260649542145,1,1,False
73,28,656.0362581887357,ICMR_1_0_0,0.8811322451825079,0.00356231215221021,0.9008073188639394,0.015586801211100187,0.7945117983931539,0.5031024772891726,1.7996286765751242,20.99787403419259,0.005300614669880332,0.3303476436640354,1.785358333575034,0.9999845607065985,1,1,False
74,28,605.6626355790362,ICMR_1_0_0,0.8616629281384975,1.6488556905556134e-05,0.906834635607988,0.0012564456748326578,0.672526368612461,0.12155443409977143,7.418603882908376,52.33421128821259,0.0006046877533948849,0.4414607638080428,1.2452868169547544,0.9999998457774648,1,1,False
75,28,433.35640267759425,ICMR_1_0_0,0.8576308417756228,2.220446049250313e-16,0.7291368438335369,0.01222772756802586,0.9999999999999998,0.13969909267470512,2.869845630490911,44.194374641343295,0.010814677834838452,0.4328845635322081,2.0086174390076597,0.2987050197038316,1,1,False
76,28,648.385866898301,ICMR_1_0_0,0.7719665255778255,0.026786381282116082,0.7451249715472876,0.01712577505004492,0.7394111897764205,0.30935548028341076,1.392060538598127,65.77894921871935,0.000983685493144171,0.36759181012637127,3.5120559749154716,0.999077340879806,1,1,False
77,28,640.4101750557274,ICMR_1_0_0,0.831326895626928,0.06096500844520022,0.9050670546921444,0.02011527784250807,0.8356388016183216,0.3142247984210877,2.133881193684469,3.0570942985713963,0.0010178732478756502,0.45933591575806004,2.7127728944509824,0.20728334609369015,1,1,False
79,28,544.5642264187389,ICMR_1_0_0,0.9339397103798028,2.220446049250313e-16,0.9554345881906388,0.0036960064242592522,0.752356336540245,0.3037133735690013,2.6287287570262237,59.315973286628534,0.002213857607902692,0.3569319523423791,1.5730156824102037,0.06203360301471971,1,1,False
81,28,678.952594481726,ICMR_1_0_0,0.9545045525531448,2.220446049250313e-16,0.8646060288570842,0.014466170740665883,0.9999999999999998,0.2961302561914018,2.26466173491121,55.821511175032015,0.0009078245611855849,0.4714914221191914,1.7106502818811165,2.220446049250313e-16,1,1,False
82,28,626.434209470211,ICMR_1_0_0,0.8703197693176358,2.220446049250313e-16,0.8739440767537231,0.027585755547386216,0.9999999999999998,0.370889945169993,1.7968314760701447,77.95617027230304,0.0004886060043971759,0.5658993816116858,2.8455905842636033,0.104438516853316,1,1,False
84,28,523.67095690203,ICMR_1_0_0,0.510139328151103,2.220446049250313e-16,0.9757669132306102,2.220446049250313e-16,0.8258007504235916,0.1487930286772031,3.8143753536688494,0.6179046647127969,0.013708916654236682,0.30640764405186205,1.9088827527460315,0.9999999999999998,1,1,False
