subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,context_sensitivity,delay_drift_rate,feature_sensitivity,choice_sensitivity,learn_first
1,48,1878.5615212395105,ICMR_2_1_1,0.6421894318671484,0.13289270826762564,0.8970604049950186,0.07291172026915425,0.28890150902105055,0.30543562608078934,2.1372610207048295,27.596364882567766,0.00152138699447823,0.2565325755756062,3.337573839582797,0.9963449331876459,1,1,True
2,48,1414.0642376973274,ICMR_2_1_1,0.866789052448262,0.1422488089851185,0.9651218621549367,0.020595251468633075,0.001993926928305544,0.0015043482534211259,7.629552186726775,0.4689897419138968,0.02247399943129326,0.16597054406126396,0.8835983587852569,0.8312445705668224,1,1,True
3,48,2155.259151658757,ICMR_2_1_1,0.7351320633179191,0.2988437630885621,0.9252160091650984,0.13538620718223154,0.9444487881604863,0.6516691195850602,5.440268451857922,35.86291775545741,0.009491549686768937,0.13675250689819785,2.09571072949834,0.7889745494543308,1,1,True
4,48,1088.731450482328,ICMR_2_1_1,0.8070351028135222,0.11665170669511092,0.9662220886752605,0.9999999999999998,0.7648183099253114,0.8530092017991866,15.101674116147032,71.13764004661665,0.05586009050249371,0.12494028487892384,1.2767128623507489,2.220446049250313e-16,1,1,True
5,48,2045.1649317542033,ICMR_2_1_1,0.5199082651226193,0.993900770029289,0.8269196437266942,0.04365718007694485,0.00023349981652138,0.00032301946396709496,1.77232103378206,76.68109116037388,0.006293058743137,0.19189406211315155,1.9141952225189474,0.6057124005827684,1,1,True
6,48,2069.8154340663737,ICMR_2_1_1,0.6834305638628574,0.26648320725163616,0.9903616062189596,0.09595350815737537,0.4556142710477873,0.4500173681694759,6.78971560473096,49.92415248971787,0.0030761268398306956,0.23591577419161805,2.312106010881478,0.31806906741677904,1,1,True
7,48,1007.0186297292535,ICMR_2_1_1,0.9831123878888377,0.7746217184259656,0.9810158148916045,0.9999999999999998,0.5537805050066239,0.8902172515111298,1.986556913818876,27.833402954278906,0.0756539007231917,0.11805913346336576,0.40515738917483063,2.220446049250313e-16,1,1,True
8,48,1981.593235729934,ICMR_2_1_1,0.9105787376216674,0.5776599614572788,0.9616987647467516,0.9999999999999998,0.8204645828138324,0.6569144133030631,5.9439942345854115,0.7591679385333844,0.017722299460601647,0.12347926777749728,1.0651409873701267,2.220446049250313e-16,1,1,True
10,48,1523.666828290301,ICMR_2_1_1,0.6762448732235584,0.3817331800582854,0.9757202537427273,0.07300082536354269,0.520554254661969,0.5313505589156879,6.399280267538504,72.27982374508396,0.03663421681980175,0.06185413033139248,2.701637620099866,1.1482534156405394e-08,1,1,True
11,48,2479.52256073852,ICMR_2_1_1,0.6708219885927027,0.8485628648745476,0.9632086029287399,0.28418915209537216,0.9084385585248855,0.41872810513645553,1.1972710313856985,48.821250704701846,0.0006001772658188462,0.3124969836148066,1.6770735099360594,0.29631717571432054,1,1,True
12,48,1852.4282037497649,ICMR_2_1_1,0.6423609393263026,0.7980945518113088,0.850322369535263,0.10998873279783895,0.7448793606830527,0.5343499481181878,4.9048838707479145,13.502447787922875,0.0015441878252340775,0.16785101594522597,5.340537281461867,0.3117239302682541,1,1,True
13,48,2148.595172265411,ICMR_2_1_1,0.765747218719434,0.8715744815075326,0.9738349814777302,0.9999999999999998,0.9999314455522048,0.7323023588386989,1.721826009219041,78.55357388312952,0.008086154913872396,0.16717914416372473,1.654446589801364,0.6431650279774952,1,1,True
14,48,2744.465634928076,ICMR_2_1_1,0.6981083443981191,0.07939781798748898,0.9451857701030933,0.9397863620254875,0.2976989475777933,0.6129227168349828,3.1045378941534625,82.85489294030177,0.0026815133238094835,0.17840989349322958,2.0752593466471034,0.9872368478232603,1,1,True
15,48,1631.8256819920193,ICMR_2_1_1,0.6173790165363758,0.46874877961568023,0.9785984702751489,0.10476570118722547,0.41561848060399165,0.4700287432322175,72.44269436363001,50.7204018933313,0.0025786734456013493,0.2732334246356306,3.831723702525381,0.03262368594706669,1,1,True
16,48,1947.9082185425814,ICMR_2_1_1,0.5811713743273236,0.2751459392027893,0.9171135697417917,0.16040473153262483,0.06333479080514227,0.1747849492345813,14.968558673365072,76.9963920198119,0.004312565166074139,0.24852122576740587,2.820148372078876,0.9107170071148459,1,1,True
17,48,1720.059439981949,ICMR_2_1_1,0.7082155870442729,0.8400544098924894,0.9283513505932286,0.061513478237584074,0.27741774441310635,0.4144245375500559,1.0567464026018984,83.07567771821323,0.004751166315234737,0.22201949789901793,2.877906580549158,0.3764874073907378,1,1,True
18,48,1692.318168139309,ICMR_2_1_1,0.5726784515674747,0.8237231442097711,0.8972091242087754,0.09404936979288618,0.5388767674081214,0.3308975841832432,25.502866703449325,1.3562408352542068,0.001605792667666382,0.28631030857329065,3.269055141523175,0.5637656907056308,1,1,True
19,48,1706.0755927834014,ICMR_2_1_1,0.813386481622714,0.9958513198667955,0.8899868720438687,0.7532162780568737,0.6111756823790732,0.9596799968651564,2.220446049250313e-16,97.66791310723477,0.004748973912356446,0.19828793191667693,2.4867438808674116,0.10262053945154737,1,1,True
20,48,1293.8242225435633,ICMR_2_1_1,0.657581237421506,0.9057709317525611,0.9398626606631671,0.22411680363125125,0.00010065099083932565,0.00016719269827542292,6.688164911604094,21.212284367658228,0.014720724168991199,0.2630611966836725,2.773054998118427,0.2897275534130289,1,1,True
21,48,2041.717409071711,ICMR_2_1_1,0.8785210780712576,0.6790968588329489,0.9542140429495205,0.9999999999999998,0.9982621508548419,0.7273969036493134,3.8702871114230173,0.2565359715495443,0.004900797339812116,0.2202305606802792,0.9809171238321202,2.220446049250313e-16,1,1,True
22,48,1172.695422099624,ICMR_2_1_1,0.7429078739566807,0.630328517627236,0.9999999999999998,0.3165708488813287,0.2227388250066719,0.5891152045408427,4.974463167135841,49.69003414689521,0.053521019885930436,0.11787633102995054,2.0021333396985717,0.38966228263752306,1,1,True
23,48,1371.3726985783421,ICMR_2_1_1,0.7823399346792793,0.8469559212748476,0.9884128253579464,0.9999999999999998,0.22021920204595113,0.6103403380169827,2.220446049250313e-16,45.416149940327614,0.014734406311826997,0.26164243234342016,2.2853767394637337,0.7580463539202533,1,1,True
24,48,1440.05951537875,ICMR_2_1_1,0.4797192618058049,0.9558846554169881,0.976514295309685,8.534936313379402e-10,1.503455269393634e-06,3.623185014917714e-07,2.1263581540768484,21.01679781230216,0.028150383994789075,0.19872068149094443,0.4335341356283814,0.4905064460257937,1,1,True
25,48,1834.2535337573338,ICMR_2_1_1,0.7248128139877297,0.5475362442546259,0.9809865691911056,0.20008589769158064,0.6809554333338764,0.6138243805252497,8.210868153256762,61.54749845833284,0.007654982468441045,0.20694366614653187,2.664336346459051,2.220446049250313e-16,1,1,True
27,48,1085.2078035426534,ICMR_2_1_1,0.8451714684223526,7.833635693712169e-07,0.9612054297881726,3.151886326982889e-06,0.9999999999999998,0.07584806992768008,11.397523072425711,64.56768317808897,0.013799559254650632,0.3496380694128429,0.3958077957146006,0.9999997905027286,1,1,True
28,48,1086.859788832279,ICMR_2_1_1,0.8349805713969826,0.03836730101331228,0.9789206897144572,0.04486605920719835,0.6977111426027168,0.6150289687465735,1.1625922189607896,80.73283294873946,0.058774625224372115,0.12749581567169946,0.7907416827745972,0.9997499672192968,1,1,True
