subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate,feature_sensitivity,context_sensitivity,learn_first
1,160,3035.506105252365,ICMR_1_0_1,0.7353917448412107,0.004442168653220553,0.6451752806234289,0.006840999055064318,0.9999999999999998,0.1805171886410788,5.479454639140173,39.33755203287322,0.023547172576713404,0.3338718309879689,1.8660430166846458,0.3090462832037824,1,1,True
2,160,4192.632512627097,ICMR_1_0_1,0.6187843992322365,0.00028083302694235576,0.9352732856811596,0.005015977390620689,0.525975545746676,0.07960948496981171,5.1975423704478585,51.96307833036698,0.0069499348156382606,0.373748420449862,2.0794995745462463,0.9999942394601304,1,1,True
3,160,4021.0244317149873,ICMR_1_0_1,0.7609057099932683,2.220446049250313e-16,0.7506420574825294,0.009253799648168344,0.9999999999999998,0.13633105188069006,6.1403899074526835,33.256305150580175,0.009973897161116322,0.34828430456204773,2.0449843820624896,0.29092982934569367,1,1,True
4,160,3783.280769028078,ICMR_1_0_1,0.7296433745474504,2.220446049250313e-16,0.928268400838023,0.006694372995195519,0.9999999999999998,0.11698422701324711,6.2087774929366235,24.642656168075316,0.024364011616647897,0.25826441321436877,1.541329249608035,0.8544247604824398,1,1,True
5,160,4264.074722305704,ICMR_1_0_1,0.7537916534845444,2.220446049250313e-16,0.7507010199356952,0.007118402958789881,0.9999999999999998,0.20147286610634219,6.856576952729652,25.67266849861355,0.010907621164185994,0.3198535815207005,1.7134638736503196,0.056680689820365046,1,1,True
6,160,4167.786642167432,ICMR_1_0_1,0.7885127417048788,2.220446049250313e-16,0.7931353859422436,0.020217088475844046,0.9999999999999998,0.38086898136061026,2.719938753482895,38.76022618401978,0.011491022671760472,0.30516117900144507,3.119532134352478,0.13893669554278693,1,1,True
7,160,3702.4646553710136,ICMR_1_0_1,0.7475151165122343,2.220446049250313e-16,0.739647885179116,0.009712738911987834,0.9999999999999998,0.18979393336891157,5.216422677246749,62.66381681322595,0.0252336112263721,0.25631560851699653,2.0459948805749297,0.3082899347526827,1,1,True
8,160,3331.14429963993,ICMR_1_0_1,0.5946643786242845,2.220446049250313e-16,0.7869357732702701,0.008815920006450255,0.8476404157296128,0.07677103306706926,2.4852590228191342,69.83103922835012,0.015689079187914717,0.36129167734110806,2.4618001157723977,0.9999999999999998,1,1,True
9,160,2961.3735121793666,ICMR_1_0_1,0.8151457320713738,2.220446049250313e-16,0.8146044674725881,0.007335143250904951,0.9999999999999998,0.2540536101490008,3.927300595398563,24.663073831215087,0.03649216867217339,0.2713093532539392,1.754251468170957,2.220446049250313e-16,1,1,True
10,160,3824.0078471155794,ICMR_1_0_1,0.757895477441127,0.055774022669477424,0.8114629412480793,0.004795233182601718,0.9999999999999998,0.09489965196209446,15.531171703725793,12.282321514719783,0.023387413965388265,0.28185062952046686,1.279991372515462,2.220446049250313e-16,1,1,True
11,160,3513.5285576709557,ICMR_1_0_1,0.5860633943279976,2.220446049250313e-16,0.8497926715767572,0.004577498505432579,0.9660098763641312,0.0769620244482075,9.258305046478638,15.46914385079117,0.011605793898756874,0.3357341878346965,1.8312488754324283,0.9999999999999998,1,1,True
12,160,4012.8526485869743,ICMR_1_0_1,0.6640954199984963,2.220446049250313e-16,0.7510608044064949,0.004197494151258394,0.7248028801469505,0.08852793703676584,4.76059829995288,57.60747516645668,0.012164182543072668,0.323873132877319,1.6969074176366186,0.9999999999999998,1,1,True
13,160,4433.612126371277,ICMR_1_0_1,0.7510571491697374,2.220446049250313e-16,0.8645676216364111,0.0074219445955790225,0.9999999999999998,0.16924679352363986,5.416113016731914,50.651716323746484,0.00811107419923462,0.3147602885887007,1.841449743591033,0.9852706612869194,1,1,True
14,160,4576.684695798039,ICMR_1_0_1,0.7279819439608692,2.220446049250313e-16,0.7700387764672433,0.005525064426734205,0.9999999999999998,0.11897319794723812,9.365479491533574,49.74952097379298,0.006244092039440038,0.3529917337487703,1.6088332893151407,0.9852110820920508,1,1,True
15,160,4232.500733662138,ICMR_1_0_1,0.6765756405151188,2.220446049250313e-16,0.5768311854779282,0.01084884371771922,0.9999999999999998,0.05747432181950994,6.703399604771332,79.51174472938546,0.010922582330236338,0.3422031637250566,2.1796577742835765,0.9864427825868037,1,1,True
