subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate
1,80,1435.983324923498,PrototypeCMR,0.5358057008591369,2.220446049250313e-16,0.755908990699864,0.06663483676530929,0.8374555444857272,0.18200112927274797,6.585650176481196,48.244749718410546,0.012870861177759395,0.3817296638762213,3.013343790214189,0.9999999999999998
2,80,1393.4705356008212,PrototypeCMR,0.7265264162425841,0.028657490584028292,0.41186405892274114,0.15818636035320177,0.9999999999999998,0.07911919987043275,10.82528156120592,22.59812576818297,0.02386492843053175,0.33487892022148374,2.864852529190575,0.9680441135565218
3,80,1128.1167164439057,PrototypeCMR,0.2841245097945248,2.220446049250313e-16,0.5826869221815042,0.21363322611042124,0.4869965631395801,0.17746166287266485,0.477839185658519,13.482073440624218,0.012733527625831364,0.5325024127384814,9.277751051805987,0.9999999999999998
4,80,1410.3685904719948,PrototypeCMR,0.3486872686995766,0.35755667365654137,0.9738605043110278,0.029714555444471366,0.9999999999999998,0.1705320632437368,1.2781614866797986,75.23407222045819,0.010185865025630868,0.504698349273722,3.3420487759960245,0.10115404226977534
5,80,1224.3479565504385,PrototypeCMR,0.5031059870514103,2.220446049250313e-16,0.827385654361005,0.4402097161824942,0.6954160918298443,0.24648095469290093,1.95370372410327,16.138706300930384,0.01642658499411415,0.4059162743868239,9.420131736674298,0.9999999999999998
6,80,1489.1679319045365,PrototypeCMR,0.5110131427982856,2.220446049250313e-16,0.7658744197123651,0.24088166342089004,0.5405511623137645,0.1310993079989585,6.259251556099239,45.963352309562254,0.012444221264292522,0.39322774424842766,4.793024156144845,0.9999999999999998
7,80,1127.5959337692748,PrototypeCMR,0.7452459180562485,0.0009327802601430925,0.0064826453296310494,0.07175547296271365,2.220446049250313e-16,2.220446049250313e-16,9.031008411420485,34.2301080077621,0.0359114135985406,0.383526605215163,1.9777156044337656,0.9999451957139565
8,80,1093.3033006288697,PrototypeCMR,0.5304159421079216,2.220446049250313e-16,0.8034633640527293,0.33344090453784464,0.22441593177459662,0.31883479486645644,2.6863934263190723,91.91917876061383,0.016024002456926048,0.5052447847944822,7.51020418172137,0.9999999999999998
9,80,1773.4303113891547,PrototypeCMR,0.6276315774787714,2.220446049250313e-16,0.8726231837751454,0.4993263481966699,0.46417843636922185,0.27643991259676504,2.7350005578214547,17.92545914378485,0.013334578980835543,0.3000563625431551,6.777403065007884,0.9999999999999998
10,80,1590.3268098413878,PrototypeCMR,0.5010808296583704,2.220446049250313e-16,0.7195399309331595,0.4757787772105797,0.28942246492253965,0.22884351181073703,1.339444563597583,45.21125063104072,0.012399317694837073,0.3327244725773666,9.381127065720147,0.9999999999999998
11,80,1099.9707037788876,PrototypeCMR,0.7931345490414193,2.220446049250313e-16,0.8543249441406908,0.16867299057589144,0.9999999999999998,0.3391709441428468,5.186792757606528,78.99409103527489,0.03485575474580262,0.32981498361184153,3.0269424753446326,2.252297994994784e-09
12,80,1203.336908954953,PrototypeCMR,0.48153683124935354,2.220446049250313e-16,0.7089370749219329,0.08577452530953517,0.9999999999999998,0.10040137921565906,11.604504021527099,40.460009446718274,0.010327616145033927,0.5619377344295814,3.1038504322880307,0.9999976659849
13,80,1464.234565309659,PrototypeCMR,0.5898701897799591,2.220446049250313e-16,0.8235906827238331,0.4622122147567314,0.3937955350869363,0.20463675053701377,4.683151017957967,72.3109189807293,0.00864874985591398,0.42806144441739,7.443563043223587,0.9999999999999998
14,80,1638.261513731995,PrototypeCMR,0.8303757438296496,0.6336634054416116,0.9605792108035184,0.7857054204710251,2.220446049250313e-16,0.999095464674588,0.7569122018235636,39.411670378153495,0.009308685621277589,0.4500613376559545,6.803117444797454,0.09887611336006985
15,80,1051.8966302343122,PrototypeCMR,0.42866824782297863,2.220446049250313e-16,0.6306370888063555,0.469166755822355,0.9999999999999998,0.08854016995093096,3.8497287605583796,46.368737115325374,0.01549576837352629,0.5743693067584726,10.0,0.9764113019562805
