subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate
138,28,723.9985259380584,PrototypeCMR,0.7789970202155023,0.14707364894101474,0.855053205347833,0.48470476108576294,0.9687082341361954,0.3021595668879461,2.0543767905700734,65.77465677400777,0.0011452462654360336,0.4390259616171099,4.7279709625982305,0.558658402833217
139,28,742.5870956484694,PrototypeCMR,0.7423095514419366,0.06129722707290522,0.9180157641894648,0.20364801002956487,0.27077456487363044,0.4294257527916813,1.3947615294899685,0.8232585876857659,0.000559254109862115,0.47926662448279217,2.6076328662269694,0.8872309003328291
140,28,601.5519171045772,PrototypeCMR,0.8477616149876105,0.3370878564582712,0.8825241705406642,0.6918426905176063,0.09225189821458041,0.9999999999999998,0.6149907037316221,52.89474689745036,0.006368719949349494,0.31350689544739124,9.768550111103732,0.8186113411331827
141,28,551.2191258244926,PrototypeCMR,0.9055161472693807,0.020066691773970392,0.754852541558519,0.25153258455844696,0.9999999999999998,0.31420956387856563,2.37014374736526,58.042995116568434,0.009118453589201245,0.3454908725772832,3.5122930212143126,2.220446049250313e-16
142,28,670.1390129901761,PrototypeCMR,0.955748805340435,0.08454024918267276,0.9148463605126793,0.04871108496266041,0.9999999999999998,0.24184816962674507,2.789739144011547,36.15552851780156,0.0024734651014804566,0.389324721429326,1.418748082007559,0.880564417370917
143,28,534.4578319449175,PrototypeCMR,0.8033059854630071,0.07537826426187512,0.6926175411270206,0.16973779960916913,0.9999999999999998,0.19615181246538918,5.652665567363994,0.9479116757345369,0.027545624432692716,0.2099699239706539,2.4986494907189405,0.7638012757523776
144,28,577.2666841798514,PrototypeCMR,0.9548559073056122,0.0946686352767252,0.783527513890465,0.01717287775788295,2.220446049250313e-16,0.3036459316960258,6.756389146786856,50.51297791199231,0.005903744348024,0.36779754366268064,1.2060309153513031,2.220446049250313e-16
145,28,723.4686609434891,PrototypeCMR,0.871760253350138,0.004115551351830596,0.8879065544517108,0.3205154072906721,0.4300332143853095,0.41955014912981947,3.3913951738190407,37.37631407495306,0.0016290857723327231,0.4053348553848763,3.373256974595884,0.9999344432251148
146,28,555.4545363697553,PrototypeCMR,0.8724044548841193,0.19071990465106045,0.8911842961733102,0.09368732815934154,0.9999999999999998,0.3555410330570596,3.5474247515339115,48.926728559737306,0.009770876512736525,0.31258344707182734,2.025211634670957,1.3553102538842392e-08
147,28,665.667604733812,PrototypeCMR,0.9081558362836328,0.35011585566586884,0.926631920601579,0.5768417500746728,0.9999999999999998,0.5645513716961821,3.1288089690583623,1.222205451806178,0.0003127563485495108,0.5280863752313799,6.01274314027467,0.2366466668271146
148,28,587.0969839404071,PrototypeCMR,0.9123103135976545,2.220446049250313e-16,0.9206549172649138,0.0796812952560153,0.9999999999999998,0.4377907252259366,2.4007495818461044,5.255810960220897,0.007755204567357284,0.28781654853881866,1.8729329293637698,6.280552329658401e-09
149,28,710.0207275999115,PrototypeCMR,0.8660766293993707,0.060001860986357576,0.7795456844663092,0.49446458307785934,0.9634316055160885,0.14303582663538134,14.116516485905557,51.83571418065931,8.372799217644474e-05,0.5990259171145303,6.087644633038687,0.3396267747916155
150,28,449.9874571401897,PrototypeCMR,0.8669825688970687,0.3905623611213929,0.9292039763477872,0.42948518785138606,0.24200770853328896,0.7840353065143161,1.8006914679555588,2.8254923434361094,4.659695315837598e-06,0.7744959854200022,9.624836654757065,0.1556137935143444
151,28,503.047801107011,PrototypeCMR,0.8977025529658066,0.604959455626631,0.9725242183556905,0.18024217527245318,0.06172342385343058,0.961205394176239,0.9280087099438036,0.7472925233601829,3.55083875294566e-05,0.6520239732955715,4.315240062884274,0.7073349793170826
153,28,695.1100049825362,PrototypeCMR,0.8931200955083504,0.17955758779437656,0.8917916869381368,0.6884886666159951,0.18253977958453182,0.9999999999999998,2.1421451901728292,33.66557067755406,0.0035935154564531555,0.341394296474359,7.852531286574706,0.0029654630910643316
155,28,565.4155378743679,PrototypeCMR,0.8715271959735433,2.220446049250313e-16,0.8030405622425096,0.6119059167134139,0.9999999999999998,0.4763806560537095,7.621201182308757,1.525174019944021,0.007742574089138826,0.3254157265580039,6.295633454567236,0.46145602020168475
159,28,454.80896407853993,PrototypeCMR,0.959489226665021,0.2831895922061104,0.9602655063751583,0.07732559062430525,0.22854388269160394,0.9999999999999998,1.5668749196466056,72.20211104745692,0.00570622289421855,0.2563405172239929,2.7771251769958343,2.2634239202097543e-06
166,28,588.2071227389984,PrototypeCMR,0.7466982001663512,0.10684625548298189,0.7469968302481831,0.19115217607814086,0.7244708122603896,0.18628067489915331,9.602664279379807,1.0489999200667937,0.0008429570992395691,0.4184506709503604,3.8663068011918216,2.220446049250313e-16
168,28,511.2022178276448,PrototypeCMR,0.762494934450056,0.05647761070719915,0.7652349411926685,0.1339099624986361,0.0354990789791098,0.23059250477033708,16.688738753840063,17.14657355031859,0.008041714042232072,0.438464370552022,2.5815567447265315,0.3307260233865319
174,28,545.4959842558536,PrototypeCMR,0.8603744141506167,0.2179140858479628,0.8083122666554904,0.497581272320662,2.220446049250313e-16,0.7052064465113745,0.5424920824766747,52.508015441919895,0.000416057242188795,0.4443490661281848,9.915985725312527,0.9660760281031349
184,28,636.420771668363,PrototypeCMR,0.7868673335659767,2.220446049250313e-16,0.693481404286774,0.7847597100862359,0.2769310011652341,0.2961579979024963,3.5309215531831066,1.0086804980089734,0.00529968758217128,0.38396668740544776,7.762482508160755,0.9631546726525133
185,28,541.9458755173432,PrototypeCMR,0.8800540974019757,2.220446049250313e-16,0.9709443072538112,0.02001511872339414,2.220446049250313e-16,0.4603376720994736,2.332830236408305,44.236691031204316,0.006501360473230166,0.22196785641324787,1.5326572599666273,0.9999999999999998
186,28,627.2155860279753,PrototypeCMR,0.8087982053286119,0.0009466528738166919,0.62090970810786,0.12604706716766595,0.9999999999999998,0.09940469439055849,3.3179685274324338,22.95214934345353,0.0029649568293675277,0.4359793544756615,2.2094849247390718,0.9831712596083756
187,28,463.2842764401544,PrototypeCMR,0.7561030344222783,0.27575039613835994,0.9729946096025238,0.7592202961967018,0.2660129538964763,0.7871321004217229,1.3922051665695478,53.61840401640161,0.020235119661462516,0.3250276313430783,7.973579126496924,0.268475541562824
