index,subject,bin,prob,source
0,1,0.043127898664004134,0.2,data
1,1,0.12148633111937264,0.07407407407407407,data
2,1,0.1641060366444387,0.057971014492753624,data
3,1,0.19506612248643007,0.037037037037037035,data
4,1,0.21867506229616687,0.04225352112676056,data
5,1,0.2397374359145823,0.05172413793103448,data
6,1,0.26214463365565405,0.04411764705882353,data
7,1,0.2890956764842465,0.04054054054054054,data
8,1,0.32390551364420395,0.031914893617021274,data
9,1,1.0,0.025423728813559324,data
0,2,0.043127898664004134,0.0,data
1,2,0.12148633111937264,0.08737864077669903,data
2,2,0.1641060366444387,0.12380952380952381,data
3,2,0.19506612248643007,0.053763440860215055,data
4,2,0.21867506229616687,0.0,data
5,2,0.2397374359145823,0.037383177570093455,data
6,2,0.26214463365565405,0.011111111111111112,data
7,2,0.2890956764842465,0.0297029702970297,data
8,2,0.32390551364420395,0.030612244897959183,data
9,2,1.0,0.010638297872340425,data
0,3,0.043127898664004134,0.14285714285714285,data
1,3,0.12148633111937264,0.052083333333333336,data
2,3,0.1641060366444387,0.05263157894736842,data
3,3,0.19506612248643007,0.038461538461538464,data
4,3,0.21867506229616687,0.018018018018018018,data
5,3,0.2397374359145823,0.08411214953271028,data
6,3,0.26214463365565405,0.05555555555555555,data
7,3,0.2890956764842465,0.043010752688172046,data
8,3,0.32390551364420395,0.043010752688172046,data
9,3,1.0,0.02127659574468085,data
0,5,0.043127898664004134,0.0,data
1,5,0.12148633111937264,0.1346153846153846,data
2,5,0.1641060366444387,0.07142857142857142,data
3,5,0.19506612248643007,0.046511627906976744,data
4,5,0.21867506229616687,0.06521739130434782,data
5,5,0.2397374359145823,0.04964539007092199,data
6,5,0.26214463365565405,0.028409090909090908,data
7,5,0.2890956764842465,0.03468208092485549,data
8,5,0.32390551364420395,0.06,data
9,5,1.0,0.06779661016949153,data
0,6,0.043127898664004134,0.0,data
1,6,0.12148633111937264,0.07142857142857142,data
2,6,0.1641060366444387,0.05555555555555555,data
3,6,0.19506612248643007,0.02857142857142857,data
4,6,0.21867506229616687,0.08955223880597014,data
5,6,0.2397374359145823,0.0136986301369863,data
6,6,0.26214463365565405,0.02727272727272727,data
7,6,0.2890956764842465,0.021505376344086023,data
8,6,0.32390551364420395,0.07228915662650602,data
9,6,1.0,0.05405405405405406,data
0,7,0.043127898664004134,0.1,data
1,7,0.12148633111937264,0.0970873786407767,data
2,7,0.1641060366444387,0.03614457831325301,data
3,7,0.19506612248643007,0.03529411764705882,data
4,7,0.21867506229616687,0.047058823529411764,data
5,7,0.2397374359145823,0.054945054945054944,data
6,7,0.26214463365565405,0.07142857142857142,data
7,7,0.2890956764842465,0.010752688172043012,data
8,7,0.32390551364420395,0.04310344827586207,data
9,7,1.0,0.018518518518518517,data
0,8,0.043127898664004134,0.0,data
1,8,0.12148633111937264,0.06557377049180328,data
2,8,0.1641060366444387,0.041666666666666664,data
3,8,0.19506612248643007,0.028169014084507043,data
4,8,0.21867506229616687,0.029850746268656716,data
5,8,0.2397374359145823,0.057971014492753624,data
6,8,0.26214463365565405,0.028985507246376812,data
7,8,0.2890956764842465,0.06329113924050633,data
8,8,0.32390551364420395,0.012345679012345678,data
9,8,1.0,0.015151515151515152,data
0,9,0.043127898664004134,0.14285714285714285,data
1,9,0.12148633111937264,0.12686567164179105,data
2,9,0.1641060366444387,0.07207207207207207,data
3,9,0.19506612248643007,0.056910569105691054,data
4,9,0.21867506229616687,0.04,data
5,9,0.2397374359145823,0.04918032786885246,data
6,9,0.26214463365565405,0.031007751937984496,data
7,9,0.2890956764842465,0.03305785123966942,data
8,9,0.32390551364420395,0.03759398496240601,data
9,9,1.0,0.0,data
0,10,0.043127898664004134,0.16666666666666666,data
1,10,0.12148633111937264,0.1111111111111111,data
2,10,0.1641060366444387,0.06493506493506493,data
3,10,0.19506612248643007,0.0379746835443038,data
4,10,0.21867506229616687,0.057971014492753624,data
5,10,0.2397374359145823,0.08771929824561403,data
6,10,0.26214463365565405,0.011494252873563218,data
7,10,0.2890956764842465,0.010752688172043012,data
8,10,0.32390551364420395,0.03125,data
9,10,1.0,0.011494252873563218,data
0,11,0.043127898664004134,0.0,data
1,11,0.12148633111937264,0.06756756756756757,data
2,11,0.1641060366444387,0.1111111111111111,data
