subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,context_sensitivity,delay_drift_rate,feature_sensitivity,choice_sensitivity,learn_first
63,28,693.2612191818142,ICMR_1_1_0,0.7822954102557721,0.25506337168545484,0.9551561036680305,0.0029204453692444456,0.8452901890911698,0.1145410234566219,25.052583319151992,1.2002581884784125,0.0033240459750996667,0.38043810783030785,0.713420358878973,0.5234594380790074,1,1,False
64,28,512.5662355209589,ICMR_1_1_0,0.7959199362765269,2.220446049250313e-16,0.9999999999999998,0.006024288119457244,0.7591086057391443,0.37371709187030805,2.1236133745323738,46.34977837031001,0.0029243504947780805,0.27585276376641243,2.1922097847134165,2.220446049250313e-16,1,1,False
65,28,503.2563009783086,ICMR_1_1_0,0.8848324502222311,2.220446049250313e-16,0.6212291137128277,0.024467728152020973,0.9204876466161225,0.6046734991660814,1.6492747199549673,36.12832702741214,0.005518475660950223,0.3999731200937942,3.2468272204259194,0.4389432531782239,1,1,False
66,28,797.9934205415917,ICMR_1_1_0,0.3383704862824514,0.21691852312712365,0.5791599115826217,0.9097450832876784,0.4283805845596866,0.4857809351867863,47.75443478069063,0.6239257236415361,0.00048341877474985764,0.49891243440235167,0.5452338645470133,0.587134725807085,1,1,False
67,28,628.7007593837503,ICMR_1_1_0,0.8164050998862478,2.220446049250313e-16,0.9124846151939656,0.012444873471347647,0.6895807780996103,0.5096975121635517,2.1739996174704372,31.836396952361092,0.000643117189489814,0.47511287697457,2.2930443184641134,0.6694130927683375,1,1,False
69,28,638.4426981948995,ICMR_1_1_0,0.9288386060748518,2.220446049250313e-16,0.9432802447468472,0.0032962612536532173,0.9999999999999998,0.23661222925733183,8.222714218203134,42.92021507543975,0.005174252125879507,0.334661459350232,0.9249827367184129,2.220446049250313e-16,1,1,False
70,28,505.99018745621873,ICMR_1_1_0,0.977668565169883,2.220446049250313e-16,0.9390718491962271,0.0012490157728480126,0.20130192446432754,0.15676840116082547,2.362006143961032,61.43757234427337,0.010696571817469533,0.3610570919235331,1.209006090653231,0.5155711074914979,1,1,False
73,28,657.8058321913827,ICMR_1_1_0,0.8634720451521882,0.0010014153141758798,0.8951344665239318,0.013880411371334741,0.999996347756267,0.44660703276498,3.503678607069295,19.590843169995235,0.005852320393915233,0.3225298400446817,1.5111664191919896,0.99999575899392,1,1,False
74,28,609.7818706686687,ICMR_1_1_0,0.8451526791901864,2.220446049250313e-16,0.9306908669194704,0.0021918662980172695,0.5487930323847758,0.1726606893100702,3.4439981918663505,41.56079824371266,0.0006583562405085304,0.43616669106534056,1.368754594720098,0.9999999999999998,1,1,False
75,28,434.228478642097,ICMR_1_1_0,0.8668468821175179,2.220446049250313e-16,0.6609462698684322,0.012715344040694935,0.9999999999999998,0.20036503293944974,2.427694835740516,70.00810297663236,0.010812895225972993,0.4329068558730608,1.981073603270513,0.744681202286752,1,1,False
76,28,646.0250345581868,ICMR_1_1_0,0.7861566596135303,0.02302173588160326,0.6725401673989279,0.025250760334730254,0.8931682124043914,0.4707420671083794,1.2621984115262135,88.15150441326811,0.0003455624810142166,0.4465190984465831,3.751403056945271,0.9988776481374789,1,1,False
77,28,643.7316079861293,ICMR_1_1_0,0.8699554899121474,0.029079597074430145,0.8593331347875685,0.008548012648496668,0.3651943759366856,0.4614976883730803,1.563080152090007,46.71385474437593,0.0008885029404251962,0.4683973620116487,2.3469512591431747,0.11321466534759475,1,1,False
79,28,538.8242574491957,ICMR_1_1_0,0.8964722558778465,2.220446049250313e-16,0.9133646610358496,0.006028431938553903,0.6628241399140873,0.4075185012927841,2.5468172297423,0.9405950708622098,0.0022091790662764777,0.3571064698628054,2.0007636664751294,2.220446049250313e-16,1,1,False
81,28,681.2813744460472,ICMR_1_1_0,0.9472928501647648,2.220446049250313e-16,0.8515161829533353,0.013463113700842605,0.7791720469595675,0.36054857078359004,2.4487617764834866,58.50288369846387,0.0012835260949846344,0.4438762164739719,1.794989377022835,0.27518188927975046,1,1,False
82,28,627.2763270972686,ICMR_1_1_0,0.9161895376801863,2.220446049250313e-16,0.856680489509945,0.01668561644406154,0.8729207887287841,0.4883668662241894,1.6526861177355128,29.782701689388404,0.0004932277519474007,0.5650692024059282,2.049652582183627,0.3778301247545111,1,1,False
84,28,523.2548656897424,ICMR_1_1_0,0.6447981143043993,2.220446049250313e-16,0.9729628208888699,0.0015590750457978642,0.6679992929232873,0.08628061137685386,8.530948945884475,1.2402799212077882,0.014773763685155705,0.3060130516631294,1.3226916848114822,0.9999999999999998,1,1,False
85,28,461.30640070560196,ICMR_1_1_0,0.7331983305538675,0.8474790962909345,0.7525867637701809,0.004823791630783664,0.573706895174797,0.7388704709945464,0.18045487606509383,78.20523470690283,2.1842809025864076e-06,0.8411501302519083,3.433010596434563,0.8774441540759866,1,1,False
86,28,644.1192426947559,ICMR_1_1_0,0.7656677728053459,0.04372911926292061,0.7247719144604486,0.0002862438481678138,0.035397359266979345,0.009189732141337118,4.896355730339973,1.1369946565681437,0.003353602573198016,0.3903099026326937,1.4680698077657444,0.7757164379027844,1,1,False
87,28,512.890829324884,ICMR_1_1_0,0.9153117089149904,2.220446049250313e-16,0.8545546279383288,0.04230145013064538,0.9999999999999998,0.5116846538396739,0.92830026112428,92.52288371102074,0.030982700251671793,0.19193581304761165,3.2926696724977784,2.220446049250313e-16,1,1,False
88,28,674.7309679797391,ICMR_1_1_0,0.904476806382956,0.07318727355854808,0.7345404551593191,0.02199778503165481,0.9999999999999998,0.45471760632215164,1.6415265074425782,65.97621534970007,0.0059586493996703176,0.31628373681340083,1.900523477237672,0.9860674240436247,1,1,False
89,28,603.9898985941362,ICMR_1_1_0,0.7322587639934812,0.43087852848581676,0.9713266329098491,0.007985256137811269,0.20500272259123126,0.3634212518301115,1.6573413145565723,0.4503951886483167,0.0005763946977593327,0.5070010435511934,3.2358408694502048,0.6683844583354211,1,1,False
90,28,643.3850670438474,ICMR_1_1_0,0.9454133425019028,2.220446049250313e-16,0.9186061551372581,0.021735776007774158,0.7048524427992898,0.585057688114021,0.8925960923313271,11.618103221732008,0.000640305628415524,0.4971671192510652,2.7584130079578375,0.023754239775209098,1,1,False
