subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate,semantic_scale
1,4,113.35636638267506,Semantic_CMR,0.3479751580303443,0.421906938513448,0.02933557545144041,0.34210432902825755,0.6961907195768318,0.4683074953038279,0.22725668056718384,10.176124457680919,0.0011933213627505072,0.6091382141900256,9.914817697100643,0.4765844654526558,0.22133221501491637
2,4,116.4115829544046,Semantic_CMR,0.39214336009069156,0.14559117798174037,0.9990507486862651,0.557906345152064,0.8715636767003383,0.05588926322843729,16.924297501205636,61.88980537155672,0.010340409768923253,0.3270891223891699,8.670937429228548,0.8521491159396617,1.3746350602306627
3,4,178.25320450789124,Semantic_CMR,0.37655753345769744,0.060445861460402484,0.5853654559679289,0.45514235819824783,0.19044690625050736,0.4260930849225334,1.8358768490547561,38.93491186744673,0.0025648942559153842,0.4087961434550049,7.818466804081763,0.9737676716945306,0.2621735937883942
5,4,212.5254803845639,Semantic_CMR,0.8003994845934329,0.22053116721522437,0.8143018764024998,0.15578351890334136,0.6796115293686378,0.9057150451292169,0.8332139828941294,66.33694084926874,0.0006111515155059477,0.2904182716192958,8.93334244150477,0.6767042034336427,0.3802033612186584
6,4,112.16158931918649,Semantic_CMR,0.4591808090346453,0.49450121876565656,0.9529611828563368,0.16593104878329867,0.01058019885631123,0.39579194813126795,1.3734840022199108,76.61190967179581,0.00926749432679691,0.3699103570480764,9.283657943126268,0.28206874349261424,0.4915303101901767
7,4,132.7002589665665,Semantic_CMR,0.8211125164095909,0.043533848221727345,0.9729984920580168,0.4420575571447809,0.533314225106341,0.7179047153824237,5.865270487375064,79.7316151624087,0.002773161279037706,0.4413865614801411,7.761866095771655,0.5158982517810382,0.7146554761680166
8,4,47.46314668313617,Semantic_CMR,0.9996978404327728,0.06746547274216969,0.2790516918829377,0.7670645631360784,0.5450769408767953,0.949083874225499,85.49123640604803,0.9191417722964488,0.03163654734506777,0.6172770302055417,7.191319362944287,0.3067819062848902,0.8781544135076578
9,4,135.85742725072362,Semantic_CMR,0.9336867873378982,0.26761317030419474,0.9817172797312675,0.024756776291788296,0.8708251545859287,0.8070620700272362,0.4357480771997615,56.716291520902075,0.009250946991640752,0.22389468478399177,8.795353826289231,0.30750329235947693,0.5421531366503052
10,4,105.66814822201056,Semantic_CMR,0.7348835540839229,0.048091045491488404,0.806363925236247,0.0957235353135853,0.7692622724965987,0.01664065238602258,0.8102421238450717,52.85802388382132,0.004990541002241666,0.4241975403699936,7.073492215535479,0.09019280049922346,0.3811157870153927
11,4,118.4988080342814,Semantic_CMR,0.9910526609425626,0.52128004492595,0.998415155454104,0.5165296352486344,0.6911088133104784,0.4669824412810775,0.03773844920735962,50.832702417021075,0.01284916625179779,0.2962094196747141,9.122697179759722,0.0627788021320598,0.2952408116686778
12,4,64.27877531620598,Semantic_CMR,0.9876981914404381,0.21045479535358524,0.999890105185541,0.011570622457271695,0.7697095150175687,0.9619424732401347,1.200247554413366,62.228056527396504,0.017476180572119193,0.44633077266141274,9.850187156683695,0.6534668858757808,0.5263320400205798
13,4,94.21462912356209,Semantic_CMR,0.20939034006995078,0.11018722425737948,0.9985541042383486,0.6169363918203563,0.45674188048302355,0.09565257792825116,9.980926311904867,42.03952072345444,0.005020743363460978,0.5697494380081931,7.593010103762205,0.9796350059738468,7.223041413923562
14,4,151.84010769470314,Semantic_CMR,0.6917291908083251,0.5700595892657256,0.9999735097507247,0.43506632386790367,0.9229352484706355,0.276889198339358,93.78537606882963,0.6965338139044235,0.0018804266971534367,0.35985078472167675,5.252879133677334,0.9980490935569781,8.386574138344196
15,4,146.70929131571222,Semantic_CMR,0.15017231676696535,0.3466223530696526,0.9966411016520242,0.49824795993083115,0.3519278824817295,0.26135749233011024,3.6825350191012234,87.62246293552812,0.001302909735248936,0.4806285599886708,9.923055834855656,0.33940806948339275,6.398001254976462
16,4,100.35466977324666,Semantic_CMR,0.8564761820823883,0.8221801055335902,0.9924394275960171,0.384359835777677,0.8975986919507919,0.4551833643854414,13.053601007149098,11.351611920399222,0.03921679855479393,0.19188039788919653,5.578456259151515,0.6309926074620151,6.831985109581957
17,4,128.73794621897588,Semantic_CMR,0.4874887013166418,0.13737972645849894,0.6460962145280582,0.32427895583588495,0.7031558544508592,0.03745178082745332,6.141988226322489,41.15421687080177,0.010380492566258559,0.283122684900313,5.089614783307005,0.019366033633277047,0.002809481184790741
18,4,119.23258678047884,Semantic_CMR,0.47403330596278065,0.2600557249545572,0.3682311453202423,0.1989939849984203,0.7316450484839535,0.9463638548187391,1.5792207226569133,81.12273467754368,0.008397882629066267,0.27693132919714625,9.007421768446946,0.13980686120049562,0.24584057693418426
19,4,102.20169520368974,Semantic_CMR,0.7951519312616407,0.022466923407899964,0.9899393192108564,0.688085310786878,0.39508100560447806,0.8170196886332461,31.622194292126792,68.88209463698954,0.00458735468881194,0.4797075201609404,6.412063453338024,0.2247382002608428,6.10796438464689
20,4,122.57757161300373,Semantic_CMR,0.10306687896366468,0.6222498418284703,0.9999525007048163,0.6651842930026545,0.4687740365634955,0.44490861234024737,0.20697984154690374,57.798729921709054,0.02187232853851584,0.17565304296157347,8.203494272429104,0.6552795561823557,8.784158887203908
21,4,135.1435835991882,Semantic_CMR,0.5335438550288358,0.012569977605104643,0.5307001973488189,0.0502179204226057,0.9882311210428619,0.5735994629317595,10.353543244516814,81.91369423395527,0.0003119315441646453,0.5735224411818312,8.281025915461777,0.031109732623531783,0.4693616480179008
22,4,113.32566990196932,Semantic_CMR,0.5446532790387416,0.08596913614886798,0.6297369320745589,0.3715454863603148,0.8951965969962423,0.040061460418207906,5.42392888177482,17.67308597361579,0.08648865669767569,0.012151804481775663,7.795421884210084,0.4792219654300608,0.036016599558688966
23,4,89.3898538697099,Semantic_CMR,0.5805507399573074,0.033503318131763216,0.9659222284563258,0.8062344610155516,0.4029872558571183,0.7316419793132153,59.463320942320706,43.71178473313646,0.0004566027653173377,1.0275286081957913,4.477725152654744,0.9881148796634823,7.965731224121385
24,4,75.97907483231539,Semantic_CMR,0.7202402333369821,0.3437265464415701,0.880173042416593,0.4414579773003944,0.8161650062671748,0.5539230880150933,3.2411570271300505,30.5604124582209,0.010785711362245931,0.6101425958462681,7.358905387373395,0.02682337843524185,0.1941797672117147
25,4,95.21807811884956,Semantic_CMR,0.0013748339207904081,0.5136133492440202,0.8304148011301586,0.9678038613543108,0.6720413673759547,0.6326133116971802,1.7917430486874508,53.2063647726385,0.008221596315360569,0.4394601929770259,6.570457393998903,0.6883015613530674,6.2326367251739025
26,4,132.2617707161948,Semantic_CMR,0.48635315838217896,0.1831569786683373,0.9423516854620269,0.2246537081130961,0.45230724614543033,0.08812769070236631,6.989692662598493,76.94744843227139,0.0024942222351023724,0.45115051588517563,8.996812477964474,0.6005933273276644,1.147523304875695
28,4,162.2341474745429,Semantic_CMR,0.7613997722203257,0.019562938022292253,0.952088385727672,0.27993428872286263,0.9059237608762711,0.15150477662175532,32.15819014810281,66.84177241213106,0.0006212358940582696,0.37864033729178104,9.723881348080127,0.08179759066866815,0.9499155602512204
30,4,94.89212399053156,Semantic_CMR,0.9141467277617503,0.01783562433925967,0.8947963254342339,0.2457168075976095,0.3421949483042157,0.14844245912994164,3.12063799360174,10.075979277864867,0.06076619112220355,0.16109738373991966,6.783217480288913,0.689541883461259,0.14073183385346777
31,4,112.74748485647008,Semantic_CMR,0.8632949299934047,0.33135092887942386,0.5831568243874297,0.1699411836250408,0.9970065057785338,0.5630319707968163,0.17028076356566402,43.834104736438604,0.006691602053957024,0.3416542620850862,7.754402537329213,0.04286664266520235,0.47442759910163534
32,4,135.53036858231533,Semantic_CMR,0.2762065892828217,0.26615625605952603,0.9896736539099209,0.40000263108205364,0.4058871511169188,0.10782085939778255,18.83274742739711,1.2065398719555671,0.03186614620207559,0.17137360612289956,9.703277912494558,0.9538794619939533,3.9426124960999522
33,4,136.45229038902642,Semantic_CMR,0.9985522862360113,0.04616223581687806,0.9997800415562362,0.2438962121778867,0.36254831521126324,0.4710601159857836,57.076298086790864,48.26221100203584,0.009498913337051496,0.28682215137746514,5.717012036000433,0.9419497110144248,3.744626308787446
34,4,116.45494848945476,Semantic_CMR,0.24776381983091667,0.5799896922959453,0.49609571883332054,0.3746649807613639,0.44448403238750955,0.9550762281407414,2.1592097519502715,25.766070507606564,0.005019973765096164,0.4667331028345645,7.377829485827192,0.9188943679218677,6.608765379042407
35,4,150.2719363431971,Semantic_CMR,0.168802014155973,0.7989217869172808,0.9771202253486645,0.4870121888048663,0.22417950431085093,0.023080595394401104,1.99984800258445,43.15168417200192,0.0005969282449665991,0.5064631903779659,6.22357141014287,0.8962337893780867,7.123215155170266
36,4,91.42575438827318,Semantic_CMR,0.45961079983837944,0.024170105926128393,0.11247312749626881,0.46731155036044825,0.9676153033701831,0.9047026756090732,2.992306652287226,67.62120330259502,0.002512134602659255,0.6662507523813872,7.165056104283161,0.027321621762009307,0.05556330276891153
38,4,117.7672772009863,Semantic_CMR,0.2996289072360684,0.3193280476727306,0.05809806527840039,0.43476592169822403,0.6426418848469924,0.19149100655360052,72.28232623471297,1.093376185495437,0.0006001278475664118,0.6740244270134816,2.7050505493168577,0.2968140939009939,2.815857414432342
39,4,134.73966384080927,Semantic_CMR,0.7722837077187751,0.4905995363436149,0.9985571019445535,0.7600472842763204,0.44369085935259067,0.5066538788470465,0.026428141976438724,54.92129670507742,0.012932128409939514,0.39668698076899744,6.568146793326414,0.497855461099754,8.024343443531901
40,4,175.17170640245365,Semantic_CMR,0.38812387769942197,0.7425611214351723,0.9981113979706645,0.34321415400711325,0.9854812117494147,0.14446046737029888,0.1823344054916207,2.21865610579158,0.0017530908550700438,0.3557996785018986,9.811280066984855,0.005011032725690015,7.37096052245046
41,4,150.81204280096625,Semantic_CMR,0.8673170936638928,0.7889295307699389,0.9485513305947866,0.1728276461958413,0.6401540938363823,0.550522700141169,0.7345272738461333,3.9184315871479427,0.0033842144663118745,0.28224483832589087,6.813203926681258,0.4233904984886584,0.19680771788005025
42,4,90.08741052929508,Semantic_CMR,0.0016427311557443147,0.24079492319696666,0.99975559225382,0.27952422077878647,0.5688388946008633,0.39907375991904015,6.6283936785593625,67.18648933854575,0.04735021451911925,0.09220062047888344,9.203424391788651,0.6492460886759657,9.209906634020406
43,4,108.38041383465875,Semantic_CMR,0.9934849108881527,0.41636099911619057,0.9654488165208646,0.676957592359281,0.6219827613226663,0.5455744861068936,2.4609848628539552,63.61423118441913,0.0006655945896525961,0.8264886043399668,3.3936032631316984,0.2039819382075425,0.013799883157718185
44,4,52.96067050076229,Semantic_CMR,0.5342248034829582,0.01363894108961794,0.9941874206133472,0.3214908150643858,0.862285053290502,0.9997191050837699,3.666269820783711,2.0032563343822005,0.02259503196314755,0.530784994980241,8.08059082895087,0.029572740549414778,0.10308557807739493
45,4,108.78910191085147,Semantic_CMR,0.2355633781608339,0.7757112211374786,0.9060959622829483,0.580688268868235,0.9538508106006645,0.659058730053016,0.84998223240426,51.85275834452405,0.040147387151295226,0.23936783561345742,9.882408026593579,0.037107343765658427,0.6191864554525217
46,4,148.10760020937968,Semantic_CMR,0.09726484472228897,0.2675443784025051,0.9994074952492872,0.9021332780335054,0.7731650089077037,0.01131983990881652,4.742766223439119,20.013143993915993,0.0006182187252369298,0.46332844826343056,8.75956336940214,0.8403233269016064,3.3602326584688442
47,4,115.84117721500583,Semantic_CMR,0.7006161653922315,0.3517476075278636,0.3782283093143333,0.1162773082924144,0.8658101647522338,0.6231814574071495,0.7932522604443406,38.0836262362311,0.00684392455526639,0.3768336489015933,8.893905122311208,0.3814623214808814,0.32242482132796013
48,4,90.40480245299358,Semantic_CMR,0.5936115014143996,0.03828570768409301,0.07413826498253251,0.13532512029493765,0.9039260378789633,0.5557603526962217,3.135774436429678,78.31095518111827,0.007742405141338948,0.45265924446480454,9.276868213051921,0.31216959473785244,0.2898758899506131
49,4,66.73119495378627,Semantic_CMR,0.9949207836022762,0.05617981328796495,0.5030215148799486,0.25482178981347087,0.8699095001319594,0.5901285444561617,16.559436020761716,42.923282774723106,0.001095538020181086,0.9914791115153117,8.047934478937567,0.34686600272526097,0.16276986158272688
50,4,145.48901163095132,Semantic_CMR,0.9012573072703551,0.5349416107312666,0.9377249825056859,0.29939852612330975,0.47949959355350613,0.5189298589654313,0.05076554703727254,48.74491827186983,0.0013291520304208881,0.4231798405327334,6.373042072479547,0.1777387083878496,0.2962958029973457
51,4,102.20365402690346,Semantic_CMR,0.221274013449841,0.17014761037794462,0.9968911418645772,0.18349499831599775,0.5108217977462344,0.36677353950283575,0.230111593661114,15.743030674012374,0.026561501272342913,0.267379954179666,9.997226516734834,0.9568362920462625,0.2461856000357585
52,4,133.4439205361418,Semantic_CMR,0.589168106706466,0.1626041355791395,0.7789683082205685,0.4268608950888171,0.17939983992842,0.817781114321066,29.406418696950155,7.531395862273946,0.0015567185582582854,0.5636326264336624,1.48590885955046,0.15096499081842535,0.8524832427364117
53,4,148.0116367438756,Semantic_CMR,0.4278392243202884,0.061536223103275334,0.9883507930542128,0.27169307277752563,0.22383785265523848,0.2471230662038431,11.158019950677847,2.0602598314787457,0.006347238643436337,0.21620999335858837,9.705497041719845,0.46648254984242266,1.0883594067906555
54,4,99.38884425569037,Semantic_CMR,0.385234525493755,0.24078361027442163,0.7229554520250521,0.663273898274849,0.06867507906687143,0.7985838228514234,2.0191939878778555,35.35625837502457,0.019654428420404546,0.33824125984829045,9.801355494192233,0.8839800502734128,0.07793460859641499
55,4,130.48738711864274,Semantic_CMR,0.9764158894712753,0.28225936983611943,0.9947543184553628,0.15626612157730224,0.15328522700095204,0.045731000203400485,32.68310003405376,1.0493833279051117,0.0034902841702242893,0.42256854239804653,7.329035306054214,0.7560469832211257,2.006745949660926
56,4,116.35966963143103,Semantic_CMR,0.3791527821452526,0.06130487126946366,0.991866461278376,0.780914512550994,0.4768994090705236,0.6009927974831697,29.388349041405515,0.827100306370042,0.007098414749364679,0.3848995413178864,7.580334585061037,0.9076409758593789,8.868586537434084
57,4,136.75286776601024,Semantic_CMR,0.14490509006476227,0.2594048464403364,0.9648089816736906,0.3972260192661297,0.1385872442100572,0.2051418683831654,0.06686129850540823,76.96725742355746,0.020233681439101647,0.21238840581355234,9.415273935390946,0.8745805061869356,1.2118293175505181
58,4,109.17994902678022,Semantic_CMR,0.923372828033163,0.9161767710882898,0.38412242114171186,0.33936082283154145,0.04795441091246666,0.8319235566885252,52.741683411666514,60.16270020984985,0.008340710182974442,0.4247922383389131,0.02290719890331605,0.6513739107177758,7.882757747641417
59,4,106.5104670494114,Semantic_CMR,0.691469502015575,0.9982062993026504,0.9171506104757976,0.7695691713383795,0.02913725622434027,0.9257796058456067,11.849756000284742,64.49914747410672,0.0007786507218978667,0.6087828478848909,7.609742626605422,0.052090056423447884,0.35651218534738227
60,4,98.27562553910542,Semantic_CMR,0.3187193358193423,0.22792125279081088,0.9379720474967558,0.0170075515016605,0.6248501640838331,0.39741649339723883,0.032960332854862884,52.32762013587515,0.0016102791256171756,0.6226245758249815,9.258240541534168,0.9725635459863567,0.17754961526506907
61,4,124.01996791184857,Semantic_CMR,0.21012029009020933,0.07839580554793374,0.9541410355126896,0.10393091098031021,0.2855307882351109,0.3439534916166079,0.4622458688520297,24.747976787037206,0.00029693618610637795,0.7186335076741877,9.38838978142618,0.765102559126735,0.16134732588126344
62,4,106.59169224080327,Semantic_CMR,0.26179754149009005,0.3721478272976871,0.8752888808560524,0.6492513044371895,0.8247453485731087,0.21526649425612587,1.8100213892115917,30.174329068178412,0.01319329562332755,0.37879294684366815,9.80768126169723,0.9286479985029152,2.3229310550710967
64,4,126.83531350043853,Semantic_CMR,0.04291799600414936,0.06984342584339215,0.942557896230439,0.16227200575987738,0.7745025288183155,0.45567167954651516,2.018798654413132,50.567406075826625,0.00897269447891863,0.3287352158345014,9.094026545503846,0.7315074712489559,9.690260095745312
65,4,147.02748233885063,Semantic_CMR,0.4036754704431963,0.6152840738427392,0.9983035186136734,0.018781471071714823,0.1846464441562117,0.20532642223861727,2.9963063164113963,2.404882781502051,0.008078599687241124,0.20886115570241312,8.763399580402428,0.5020302527722347,0.9139510092511768
66,4,105.25357171692518,Semantic_CMR,0.3794367277415215,0.14154262287662633,0.4786641085881673,0.11873529267733257,0.7872140259800294,0.019790923978455444,0.5821379346330389,95.27506971363181,0.013324828148092438,0.34886157706881615,7.898565849138812,0.8915749864484248,0.19945161231429243
67,4,102.4798845391113,Semantic_CMR,0.4438833982814544,0.1302255466992997,0.4744328258965071,0.14129103743047566,0.8832218012751558,0.49427353082258707,1.7514467005438519,66.31698436936951,0.005040218678177777,0.4952887833548072,7.390728950006209,0.5633868836080931,0.09413174653215695
68,4,72.6495554313185,Semantic_CMR,0.010785080698577976,0.07857394607081836,0.9484080602031502,0.8076370703552505,0.6534964102094671,0.5640475178377812,8.04296394726667,28.22564548958273,0.08672890550294027,0.19602932343301394,2.309900378232937,0.7872116904870061,4.225778285633071
69,4,85.52407510638112,Semantic_CMR,0.1511895958672777,0.015511818197466387,0.46179405467179413,0.3027987529804683,0.44795829177289537,0.10115715654975316,1.4793630220776137,72.4052001796198,0.0006271410170473612,0.9839112983861593,9.394193254441817,0.9856575783253854,5.206839400796839
70,4,144.31285918843577,Semantic_CMR,0.8648661336278614,0.10443544463618903,0.991686167995147,0.27043996170006723,0.9167298532482875,0.7172507747837552,6.362994566078164,0.3064876572316493,0.01837662952362018,0.16647106969058711,6.344651110440134,0.0560301771061984,0.8928949906586405
