index,subject,lag,prob,source,positive
0,58,-5,0.11538461538461539,data,False
1,58,-4,0.0,data,False
2,58,-3,0.08823529411764706,data,False
3,58,-2,0.06451612903225806,data,False
4,58,-1,0.12903225806451613,data,False
5,58,0,,data,False
6,58,1,0.10526315789473684,data,True
7,58,2,0.1,data,True
8,58,3,0.0,data,True
9,58,4,0.05,data,True
10,58,5,0.13157894736842105,data,True
0,59,-5,0.05,data,False
1,59,-4,0.10526315789473684,data,False
2,59,-3,0.13043478260869565,data,False
3,59,-2,0.0,data,False
4,59,-1,0.20689655172413793,data,False
5,59,0,,data,False
6,59,1,0.175,data,True
7,59,2,0.1,data,True
8,59,3,0.05128205128205128,data,True
9,59,4,0.08108108108108109,data,True
10,59,5,0.025,data,True
0,60,-5,0.08695652173913043,data,False
1,60,-4,0.0,data,False
2,60,-3,0.07407407407407407,data,False
3,60,-2,0.1,data,False
4,60,-1,0.041666666666666664,data,False
5,60,0,,data,False
6,60,1,0.28205128205128205,data,True
7,60,2,0.0625,data,True
8,60,3,0.06451612903225806,data,True
9,60,4,0.0,data,True
10,60,5,0.07142857142857142,data,True
0,61,-5,0.0967741935483871,data,False
1,61,-4,0.0,data,False
2,61,-3,0.0,data,False
3,61,-2,0.1388888888888889,data,False
4,61,-1,0.058823529411764705,data,False
5,61,0,,data,False
6,61,1,0.125,data,True
7,61,2,0.038461538461538464,data,True
8,61,3,0.03333333333333333,data,True
9,61,4,0.03225806451612903,data,True
10,61,5,0.13043478260869565,data,True
0,62,-5,0.0,data,False
1,62,-4,0.0,data,False
2,62,-3,0.0,data,False
3,62,-2,0.047619047619047616,data,False
4,62,-1,0.09090909090909091,data,False
5,62,0,,data,False
6,62,1,0.15384615384615385,data,True
7,62,2,0.08333333333333333,data,True
8,62,3,0.0,data,True
9,62,4,0.0,data,True
10,62,5,0.13043478260869565,data,True
0,64,-5,0.08,data,False
1,64,-4,0.08,data,False
2,64,-3,0.0,data,False
3,64,-2,0.0,data,False
4,64,-1,0.13043478260869565,data,False
