subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate
118,4,111.87373581809499,PrototypeCMR,0.9988541992239783,0.7597909731657727,0.8609634360061621,4.390210475390228e-06,0.054644768237593615,0.0032598490412244934,13.727989816694587,49.39153841651767,0.016129493483426915,0.28200095767456035,0.22792644152716307,0.8816582750915998
119,5,148.81412399794812,PrototypeCMR,0.6452848939375665,0.01657160136685998,0.9071351923677208,0.8371147329077173,0.24761152485668836,0.7396069334315797,6.111394708241223,47.59200393471457,0.001161992669857293,0.6143269244319655,4.044494520717666,0.9986589873988806
123,4,144.33236443292685,PrototypeCMR,0.4801873367744513,0.500125365723973,0.7389898322001501,0.49874006604118015,0.32653217137451646,0.005624635610617244,8.135311051095588,62.88746057075084,0.0014360715232952215,0.4628843883309785,1.7715764195374548,0.7900676804976113
124,4,191.69963618374825,PrototypeCMR,0.7363960908935583,0.1786332313777793,0.9958096295040987,0.9746458138219606,0.15430642425678479,0.03083720869881409,17.688059077699005,99.18450907058471,0.0002309218754352974,0.4374523612832463,3.040680270612579,0.7186388422099438
125,5,262.8908780484304,PrototypeCMR,0.8027903360843848,0.7510671272822774,0.7465809000593949,0.1814788109393104,0.4549031424214464,0.2090700111345101,2.225961362142095,0.33033015933873194,1.821795734085713e-05,0.3449228933007039,3.821438400508633,0.9655178881473065
126,4,229.45667718580376,PrototypeCMR,0.9178315110324139,2.220446049250313e-16,0.8773964332585126,0.9999999999999998,2.0668259031703614e-05,0.9999999999999998,2.220446049250313e-16,77.06214174613007,0.0004893966213719251,0.2881621058725692,6.8867478396946975,2.220446049250313e-16
128,4,103.1472783700804,PrototypeCMR,0.5723023560156429,0.3737713208272184,0.9999999999999998,0.6095648418405761,0.23148986787557185,0.8948951058130681,1.073339959486634,96.79500270301646,0.004350496758694254,0.49403098764448383,7.9821224129731165,0.673580507957482
129,4,75.46050002473027,PrototypeCMR,0.6641471313151466,0.08742963373954536,0.9931689220063632,0.34524101174810273,2.220446049250313e-16,0.9999999999999998,2.5908088549921127,0.13470542167573282,0.03462218483109785,0.3027077656800726,10.0,7.528050270826238e-08
130,5,194.84963148282267,PrototypeCMR,0.9091869120237546,0.0035281261320647575,0.8410778240110559,0.35816581262942787,2.220446049250313e-16,0.9999939970494846,5.328722188048956,38.07607471194602,0.0009114474439428832,0.40319394580142376,4.172876787537371,0.01783590912946166
131,5,95.48013364179099,PrototypeCMR,0.8369711922368578,0.04789134528814461,0.3250915271373821,0.9473643865763081,0.4267902337454029,0.06565528459547919,1.7729136811161017,0.0692663257133434,0.009098432921292213,0.587453885785008,5.16046989326041,0.8721294682487407
132,5,142.3560875911702,PrototypeCMR,0.7978933097013553,0.04830550535642356,0.45711069183304476,0.8806758602814756,0.9113767471127088,0.007396599667072878,32.85063231782313,0.37433583906063395,0.002425081603403535,0.5018226694262098,3.3304904564736755,0.25455625970850193
133,5,203.5668972204332,PrototypeCMR,0.7637916120439044,0.1713240961746899,0.9999999999999998,0.6263357111388398,0.9620290416739085,0.19747906920003716,1.0175245684877088,0.7318908640116406,0.024538549400277852,0.09977286922493743,2.226672912585746,0.8542520514891591
134,4,120.39453213845631,PrototypeCMR,0.8605249787524993,0.26220339577975527,0.9999999999999998,0.8357945231442694,0.13661097899013194,0.5754192647794097,1.715345451538613,20.852810143487467,0.007188008492436417,0.36440131888438504,3.838016439065286,0.2844596966382771
135,4,66.78469260433775,PrototypeCMR,0.9188396365205427,0.197287766700313,0.03655990782113096,2.220446049250313e-16,0.9999999999999998,0.9999999999999998,14.604578155397355,0.16221593551197383,0.03277379394472753,0.4157696073253641,1.2337417514110631,0.1264817961411139
