subject,trial_count,likelihood,model,0_encoding_drift_rate,0_start_drift_rate,0_recall_drift_rate,0_shared_support,0_item_support,0_learning_rate,0_primacy_scale,1_primacy_scale,0_primacy_decay,0_stop_probability_scale,0_stop_probability_growth,0_choice_sensitivity,0_delay_drift_rate,0_semantic_scale,1_encoding_drift_rate,1_start_drift_rate,1_recall_drift_rate,1_shared_support,1_item_support,1_learning_rate,1_primacy_decay,1_stop_probability_scale,1_stop_probability_growth,1_choice_sensitivity,1_delay_drift_rate,1_semantic_scale
12,8,96.5242882977519,free_primacy_scale_Semantic_CMR,0.5559180883509947,0.020438936112620487,0.7296540078095428,0.028101981996641434,0.7148406672643093,0.5134652447783812,0.06112889725520887,0.2985874588325643,49.06202881021879,0.003031643136518214,0.619808340485644,9.850626702685465,0.9751570030077923,1.2587578420585874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,8,228.8616983565926,free_primacy_scale_Semantic_CMR,0.8201417758684939,0.4663826870252003,0.9751087550844267,0.6017923362017051,0.9099354817998924,0.7907658036980253,0.2000359721764611,21.29077760899606,57.71382197265213,0.022928215320495313,0.21733167849888946,3.077312726331848,0.10896625392962189,3.295272614424397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,8,303.2348848622803,free_primacy_scale_Semantic_CMR,0.7114807679198077,0.31670115730054627,0.8578240922459923,0.3618846823298736,0.06688388394877065,0.4861096657965375,50.78934939433645,13.168265835413138,0.9014572190231576,0.04450885906931834,0.06723543215854377,1.9749515682655057,0.19159458528365014,6.117325412428655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,8,349.63087531965823,free_primacy_scale_Semantic_CMR,0.8851971823149742,0.07366162502816398,0.6252906970802792,0.6016689426483228,0.921932370771773,0.27508436111011203,7.413625614368634,25.458319088157378,0.16711603858989577,0.0030526860827993496,0.2849419549983043,1.819119888796533,0.6915929733556536,6.49548687608703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,8,177.45763542768861,free_primacy_scale_Semantic_CMR,0.4390923280558411,0.15381402263917093,0.26507465000713937,0.009183235770247378,0.6827943161614302,0.8191725083988561,15.365502796962673,5.204247648125147,49.23902562019343,0.03794482695769086,0.2053612681835908,1.9779037988526205,0.2513691871394043,5.59860554068356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,8,274.9582679005239,free_primacy_scale_Semantic_CMR,0.8143550495099225,0.0593513121878847,0.9267272079097961,0.1643737030581136,0.3927065678831285,0.4750939006676964,4.06269527264201,46.51032094606236,0.8180919877552455,0.005070261231410689,0.3129083265468937,2.284512115248191,0.00332662065179834,0.49644349930568943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,8,243.77791918956225,free_primacy_scale_Semantic_CMR,0.7544647009301705,0.01504702590513246,0.25256037768579265,0.08359720987174807,0.7370075166044736,0.42705263299340046,37.114349035947576,9.066669805381224,67.31280118746818,0.007080823020734872,0.29761443520367514,2.071750376396401,0.004167828017557773,1.0629480675623593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,8,268.9968116033769,free_primacy_scale_Semantic_CMR,0.6879698205065219,0.19084876541734047,0.818921357848486,0.633396485237339,0.19548440870849737,0.8411342939823712,7.063932660724994,24.383982879790185,69.33726456173933,0.017029538722341586,0.1978862348653081,2.177236869964535,0.06104036565267673,3.4946924646791553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,8,267.63510237768185,free_primacy_scale_Semantic_CMR,0.8826092955978682,0.1381959491864253,0.9840651477944348,0.902997523638079,0.5578320248769529,0.33955711980508285,20.43951549923284,28.7926008885728,0.35680103531319673,0.015192018894789217,0.2220967554923723,2.3120040739403587,0.1455821333108967,2.0005984389379696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,8,299.2104152817371,free_primacy_scale_Semantic_CMR,0.5191270459356521,0.08054737796214984,0.9882956427749211,0.14125703622093827,0.5261991268021357,0.8476320895033488,12.805114243195687,17.88547873122042,37.5130917959007,0.0041076756720225096,0.352243824283102,2.8996376708477474,0.2788323749736437,0.8541787727299354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,8,286.3726944123339,free_primacy_scale_Semantic_CMR,0.8589472224649212,0.7680295635073069,0.6319922989604063,0.6539745155862985,0.8614479359397041,0.6636525500609674,6.6786032248752845,20.405643121512714,0.07297508755457559,0.014896325029056173,0.15139762712916469,2.5061575356836205,0.4711533956143702,6.27012007317569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,8,203.07145459224535,free_primacy_scale_Semantic_CMR,0.9790766765029429,0.10127577616884692,0.2177659150114627,0.21192237873842235,0.530428834888208,0.8471651122999757,14.293814179438456,21.21342486510367,12.964993184225115,0.025113102794764308,0.29588715252130093,1.5087434537955997,0.21503596422119364,6.716374621076167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,8,187.0560780860293,free_primacy_scale_Semantic_CMR,0.8714573613978616,0.06559357321098463,0.1461862823653905,0.03145125879234445,0.5234852027340806,0.5618721959642827,4.721725225511342,2.5365028658919897,67.20130505274928,0.04789667847538176,0.22338348202204372,1.1314811812778922,0.002068476535660224,1.8439575324425563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,8,259.70311973043994,free_primacy_scale_Semantic_CMR,0.10328270598557092,0.2012517672268049,0.9908461696107592,0.5270329840612374,0.6973228716126256,0.7097827799486167,4.472414722489093,4.423654083524775,58.903569542340826,0.023243713253662056,0.18438333508870494,1.585789291524764,0.3109766203230046,9.402913033167163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,8,289.6846087015533,free_primacy_scale_Semantic_CMR,0.6993862676167013,0.058789289110901845,0.7136935539780426,0.2782753002751545,0.7301474287556409,0.04003113825469146,21.017097897348155,14.800731673984464,1.6020559149882714,0.008139398957472257,0.23741243114171662,3.443954749914852,0.007961143610807428,1.755886529427833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,8,340.1440375886695,free_primacy_scale_Semantic_CMR,0.7385238945320911,0.256540344279387,0.9672504666646788,0.6941737598199559,0.5778739498595538,0.8412408773395961,8.27107334494486,4.953962903068749,47.29814053984356,0.0023119042483627505,0.2472139103825306,7.365583836966238,0.3786945051364579,0.8685072955654087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,8,264.0708798968114,free_primacy_scale_Semantic_CMR,0.7829133249944106,0.6272901603120382,0.8123813459984951,0.939037906267827,0.006865830555787211,0.34632621417276194,6.874123284683932,11.993632315174239,0.04333103350931111,0.054955935651977816,0.031017456347900207,3.5224115954317576,0.5202011475751515,0.6863266619178674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,8,254.17418561012306,free_primacy_scale_Semantic_CMR,0.9544342824287526,0.10294028503300617,0.9087529863136716,0.15469218398861528,0.6423312072788707,0.48011533709237847,1.5797549858411628,7.011055486948635,74.78096420811164,0.014722614931008349,0.2072508189619846,2.4270664307807186,0.0617622254459218,0.3447422868846637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,8,263.99626085227857,free_primacy_scale_Semantic_CMR,0.6545226775870991,0.11917849290467769,0.5095079939856948,0.5943408822069223,0.569403533351989,0.39211829553152105,55.95756222942882,13.809923536750837,83.20651639619459,0.0030172111684412806,0.3916453571920915,2.5351362475507107,0.05231503625761402,4.188228105153879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,8,273.707678820213,free_primacy_scale_Semantic_CMR,0.2196200787891647,0.18787237735624554,0.21076748385647398,0.8496683313554394,0.9334134872898319,0.8036444820386018,3.3553461400041575,0.600149268577563,46.617606700049485,0.003637719903047883,0.3892426938603147,2.3930355863509396,0.21270519387969666,5.918839302847257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,8,226.38235338192345,free_primacy_scale_Semantic_CMR,0.41307016988692863,0.045169114507054964,0.07204232853857334,0.5490241221141279,0.44734451151366417,0.6965871971731923,44.59728805647229,30.360566332493526,0.005655928804785049,0.005008273741611002,0.44006066276173783,1.9778015549460464,0.05201512932861513,7.4790864178869265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,8,316.5506475221613,free_primacy_scale_Semantic_CMR,0.7337676569462055,0.02010040958468412,0.9491455152009847,0.7711120206897736,0.8617911994576164,0.9186327863433221,5.520422160579855,2.0469294876518944,32.49886614205159,0.0019720457150506077,0.3175073335464358,4.735512608019779,0.15393363442814978,1.6140514097425083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,8,205.86864289927794,free_primacy_scale_Semantic_CMR,0.6182268146839034,0.00977780956515456,0.6025919246478915,0.005883499918915069,0.040929671886344554,0.11093759422475635,22.808461665792972,46.92742898207371,65.24761254206723,0.02065881511716755,0.38766101466297265,1.0170634484809749,0.01717406063260024,1.3361995405851657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,8,286.75802628793974,free_primacy_scale_Semantic_CMR,0.7641254182687337,0.2359302501423176,0.7425347592332763,0.49434770517023285,0.3372941617727956,0.38740300806478556,68.49665735807321,15.47438084431225,92.87724415621474,0.006621652976301795,0.2859886799397575,1.7811559339491763,0.756105401008138,4.099528808201898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,8,262.419106467705,free_primacy_scale_Semantic_CMR,0.5710621780139117,0.07481211640116742,0.9125100086385822,0.5018365283060502,0.9664945705628749,0.2873451343378791,10.186612065755746,48.57531582173117,55.43237050542099,0.002288182952084994,0.5414103395852852,1.7925666854400446,0.8962186125839848,8.241612405099865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,8,361.11644615709156,free_primacy_scale_Semantic_CMR,0.8910164648170978,0.08898276411395854,0.808880338431319,0.4697703232350838,0.473333564916618,0.4756441768245291,3.8726527755921922,29.20863068518686,0.5282945289433918,0.008210173956972206,0.21511838163612879,2.8608899110817783,0.5512761883852346,2.116912242408242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,8,278.96367222326467,free_primacy_scale_Semantic_CMR,0.7609540837627945,0.30012173222292915,0.9043603995073612,0.13038011550263007,0.8176523324731941,0.40237104518054034,1.0015163794116688,0.36562745495049853,83.07987031545196,0.011071065859325713,0.23949530548177922,3.731809312194621,0.8500783689797147,0.2951332249545011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,8,215.06866120964793,free_primacy_scale_Semantic_CMR,0.8834048057308641,0.12110960642669283,0.9980128132905347,0.9094464821839459,0.596652314219957,0.042934970329009836,8.607061811877635,40.639322987246885,0.2736655619515389,0.02286009494912339,0.15663217482634373,3.965665099238679,0.5763968441531128,2.9767913386797344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,8,214.79430346624616,free_primacy_scale_Semantic_CMR,0.5609362372061654,0.04977751376737066,0.3714909445200097,4.4971353014622295e-05,0.9175246835365287,0.7553264646378164,4.726252678906562,8.286274191754842,59.15469960702444,0.029191944761710442,0.1806502606025484,2.3767412255199885,0.035427500274668844,0.9420644544681451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,8,122.42556230114442,free_primacy_scale_Semantic_CMR,0.6152405275114616,0.03883250086341428,0.3942712081369733,0.09277697908585064,0.5086921721803425,0.803792714623676,5.2841666516193015,0.7186947365528411,1.242638879916477,0.024960613213474925,0.5276582994961183,2.834772609230438,0.15184142469999834,0.19120806748703245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,8,215.2379622960628,free_primacy_scale_Semantic_CMR,0.8901044080753859,0.22656643476558408,0.9179734033793145,0.5414932624048449,0.5892697938392046,0.9815147947977747,2.2853708553778134,13.45528252106429,69.92584051759489,0.002169833724006698,0.5004654338118844,2.585964087177042,0.8031801174359856,1.5417397309849887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,8,300.08137890495243,free_primacy_scale_Semantic_CMR,0.9358403084963012,0.005025479716001813,0.5225090485376959,0.34115695870736207,0.7239319311199478,0.9694075838419038,43.720444664841054,51.29527692339304,45.561342809474425,0.002253410247024301,0.3564879498352429,4.265232248924823,0.07263849934875455,0.3545466111743574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,8,309.77161979259336,free_primacy_scale_Semantic_CMR,0.6647955170363492,0.15794731325236033,0.5970055866616674,0.028701959635469836,0.34332920868000794,0.4232477973353921,3.608015121548123,5.210490408472166,28.999863651869298,0.018242909812192704,0.10047046476504144,2.5747980772484538,0.1046026601749358,0.17384256004761925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,8,230.53713550905155,free_primacy_scale_Semantic_CMR,0.6871316289127694,0.16304759561482074,0.4577185708656211,0.09852636413593369,0.49943365531725215,0.23634206933466784,0.6517935656154634,1.725981217581122,35.695655808240204,0.0470539059128573,0.14374241832514034,2.897714679007967,0.14308348966087847,0.3718208073247009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,8,185.29014011904616,free_primacy_scale_Semantic_CMR,0.9789070303089965,0.06051762423672119,0.3453083489474999,0.004865952896579651,0.6107567917016403,0.8474497741902765,38.44881946853812,12.987551721350648,23.22925985663734,0.050198285758868255,0.19851569865949514,1.4915532868618833,0.08790573772375287,0.9375700374115379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,8,307.6921578248617,free_primacy_scale_Semantic_CMR,0.6670496494438233,0.27463623007516585,0.9467727381441391,0.8623289665352516,0.905420118302571,0.32940990652369884,0.6169134073919409,2.0700575897216993,39.17752403612992,0.00916173150780114,0.2187245231667081,5.67885818755148,0.447572758102975,0.5558326184350841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,8,280.42974056977994,free_primacy_scale_Semantic_CMR,0.82198238013675,0.06603252062095737,0.9027923491124559,0.25307889649299437,0.3815232368535506,0.12149147659988271,1.7205394141292678,9.42482379688706,48.14116833204988,0.017845544675326747,0.18365229129622213,2.0376576181328017,0.4183159039122071,0.2895567099656851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,8,265.8297148192411,free_primacy_scale_Semantic_CMR,0.7538888959596493,0.05682948757837514,0.1437496944563374,0.11382905409055372,0.9703883346385561,0.3412202110072161,44.69463854828635,95.1234387276085,32.92515920907596,0.01718239481470718,0.21772859481055207,0.9465008204980236,0.048777454557281774,0.8405855171985346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,8,270.27936933442095,free_primacy_scale_Semantic_CMR,0.9911044586811526,0.12477415001178316,0.38136269796222694,0.342959680727711,0.6831587285220464,0.7411323995415261,53.98810785190922,82.45155451685615,1.4150492251005176,0.02987918178656862,0.11602825406900052,3.7749345851685687,0.0887675379210498,0.6472379961066546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,8,222.19335622361982,free_primacy_scale_Semantic_CMR,0.8956482282941991,0.07009599003036575,0.9017632812883157,0.48203853013414005,0.3834764529704507,0.5045811128398844,14.246365368129801,21.103605040660444,4.68830701108651,0.02867436331595919,0.2119227949088744,1.5969785940545902,0.09219774416734455,0.41831357266874997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,8,308.54517391468363,free_primacy_scale_Semantic_CMR,0.930709890853318,0.6057127906527693,0.7443448969704248,0.8979922070235218,0.5892693672880784,0.9332811031573585,4.404486994340871,70.20038899338614,1.471871321505425,0.010606303662802796,0.20116506487650287,6.320884496804862,0.31162826066102256,0.512566569617384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,8,276.8322064523762,free_primacy_scale_Semantic_CMR,0.7973650896653908,0.04310408275098604,0.749034497043433,0.28262005412210356,0.04474585151872312,0.3698420580327562,8.167741056006697,5.816611264313707,41.48331766064095,0.007473362312445608,0.306615608246239,2.3278961055018277,0.0314708118577125,0.5523866318399397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,8,253.417617709735,free_primacy_scale_Semantic_CMR,0.7109912536482013,0.013781251049033938,0.08324340649816658,0.5952587163266484,0.9642633455079886,0.13727795453809438,9.402343338896017,18.05316084486287,71.26546160155716,0.033237593211932315,0.18155680150338327,1.5670090873644282,0.010706580230282592,3.895976346367214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,8,259.9697712562187,free_primacy_scale_Semantic_CMR,0.7423406476607265,0.6007004409876404,0.9950619071222246,0.114419891574358,0.7811023408309823,0.1855847720468617,2.2307227703760333,11.512624619945264,78.2253143354395,0.00782929082927114,0.2718360074377575,1.689532252706889,0.46024455447593904,1.5573111737673715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,8,280.4018002417556,free_primacy_scale_Semantic_CMR,0.5347792935136928,0.945070612282331,0.8196978560783525,0.6771305376270998,0.34914888151481743,0.6237274308562686,35.712328642673,0.3485686274231199,73.4681112451749,0.00944908827489599,0.25135223779548443,8.500140849016837,0.16464217031914558,0.4537950029727984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,8,234.45775118240027,free_primacy_scale_Semantic_CMR,0.5920538805809067,0.03937930341265511,0.8366506422727877,0.3948220894331204,0.33922727236505223,0.693560135612542,1.6074111240307118,20.24356043514573,1.7709997107575859,0.030145999951839142,0.1677249550475315,6.311626015861908,0.4323515593719838,0.40200695138204257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,8,291.3754899891069,free_primacy_scale_Semantic_CMR,0.6090580357173612,0.36761376368199944,0.744408318479565,0.42527920570072886,0.012993069433053117,0.5090080578168371,2.5060749469618244,2.2014034704881453,29.907201996562744,0.008704280359705718,0.2964173865725881,2.0273368689763895,0.027469982814375238,0.51599978534811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,8,219.7361629668988,free_primacy_scale_Semantic_CMR,0.5072953209028893,0.3465375546005937,0.9164832463982824,0.4206012405836322,0.8177277655522734,0.4449414991635824,2.213352747987166,50.63926380256485,34.10719958008994,0.006902936901610923,0.45505452357665366,1.2847654288997044,0.4406269536938816,7.784454352694393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,8,227.37231922933944,free_primacy_scale_Semantic_CMR,0.7455908631498659,0.009497222225505253,0.5929583305661187,0.12179684461791646,0.7147346660301848,0.8906904860386251,1.426295773437019,91.11989441385786,50.32668726309672,0.008463155316769333,0.359040424546043,2.6926496154009265,0.01721861758697535,0.6400042232137775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,8,314.80823137242686,free_primacy_scale_Semantic_CMR,0.6771224709278342,0.146754658756666,0.8954678380509935,0.1446714340472685,0.3604246629430591,0.16255098981306876,15.311737641178851,13.358355060084335,0.6388283458321027,0.015675709568031826,0.16366385736556222,2.9312296724653724,0.560955453929789,1.2399028314643799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,8,242.52587645545435,free_primacy_scale_Semantic_CMR,0.6157489163784353,0.03279216615265795,0.41464607821309973,0.043418661448875406,0.5658318433941069,0.33353566292111936,0.05866446219700805,2.6250536526765558,46.81584750147259,0.0316730065578994,0.17276210144217874,1.9511074258071623,0.24619215151494023,1.158322470946183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,8,258.80812792931965,free_primacy_scale_Semantic_CMR,0.6532454532398968,0.06938793077576472,0.5373571358383609,0.5360247084117742,0.5042833980784868,0.8315712503814365,0.4850176618047044,0.8446821947884615,10.488799299893458,0.002343561578083908,0.47829298899484307,6.45105626591019,0.4393239895716271,0.829963759054781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,8,202.85741249961393,free_primacy_scale_Semantic_CMR,0.688586038384075,0.10236640206630676,0.8510066016191562,0.5011371116449342,0.6041627569700588,0.9120929316911417,24.93007568382599,96.96672936663485,51.14238769984879,0.02224424609667419,0.29473309890950006,1.3993040150832425,0.6839928686995996,2.4804701289322817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,8,194.93597731112223,free_primacy_scale_Semantic_CMR,0.7125406895391371,0.04665973424613201,0.9774372171673931,0.0007695319464147143,0.4975064128830193,0.39599185251839114,7.484097441587906,0.2759874477988973,28.97428989225135,0.008058974568953992,0.4932809117419925,1.2009527850265211,0.354718989168012,7.933527757972742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,8,353.2694159403752,free_primacy_scale_Semantic_CMR,0.7364341276326262,0.026033229497549493,0.6268354029490149,0.47892735368562855,0.7903223272399054,0.42782536779507574,50.758135312484896,29.568116377835057,0.641397545138382,0.012575607365565789,0.19942928003606042,2.4467943618826786,0.07418137224608462,4.250126297760979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,8,250.82070567264103,free_primacy_scale_Semantic_CMR,0.9592450667574585,0.035523249073999064,0.33167479068533545,0.7999825701609414,0.4136817021073967,0.38496995739463313,83.49374735502866,32.77753335788957,87.6772152615867,0.01350574951535416,0.21510604836455816,4.582070697408474,0.005159673648614693,1.9786654767986303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,8,279.891020931817,free_primacy_scale_Semantic_CMR,0.5975577268243859,0.01270287992207042,0.5057841385857369,0.6663046167980737,0.7150770894990928,0.9048123874187812,14.196989861656348,14.352924482357338,1.7813959345328954,0.008424430333684452,0.2540773960071183,5.650178767884384,0.04070955828767725,2.9189595773996575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
