subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate,feature_sensitivity,context_sensitivity,learn_first
1,48,1875.0926761230362,ICMR_2_0_0,0.7776925630964161,0.5541957072782386,0.9113829560226866,0.7326577821824789,0.42800735374890775,0.3101077414253967,1.7694542094917876,0.21392979207928742,0.003875174336359018,0.2104107304976167,3.062732781776716,0.654301742487768,1,1,False
2,48,1410.7785069641839,ICMR_2_0_0,0.7712256968626268,0.10805838828727554,0.9391115217312759,0.9999999999999998,0.9445741477500771,0.46562623063065683,6.487194265631428,0.5192162442086009,0.022135874741961558,0.16650728255629207,1.7412819864461238,0.9199834379088961,1,1,False
3,48,2135.7383158269054,ICMR_2_0_0,0.8093349883445646,0.05035358016715645,0.9241194151699414,0.056706937676506905,0.9999999999999998,0.3628005579732388,9.98564354152412,0.6313244802929229,0.009496840252172572,0.1367270116294901,1.1303796929465242,0.8676379707331641,1,1,False
4,48,1088.8526560954722,ICMR_2_0_0,0.8223218995333247,0.08878371111726847,0.9721362264405737,0.9999999999999998,0.7832156951504123,0.7755941272709302,11.147920065875969,28.01686888966198,0.05586219696487183,0.12493459816231371,1.203251571083389,2.220446049250313e-16,1,1,False
5,48,2038.2395114643152,ICMR_2_0_0,0.5519110933354867,0.574729151687237,0.8942864657687449,0.048208641425325494,0.6056432147431012,0.3302535521759929,1.9136297171090018,0.6323722277585382,0.006268095538885174,0.19214214452070977,1.5275913486701573,0.9974179339635768,1,1,False
6,48,2072.8859311697975,ICMR_2_0_0,0.7902387263699193,0.14351905854302577,0.9963124591594712,0.9999999999999998,0.29326843070076364,0.41876670007121297,2.140217424533273,16.655805097609736,0.0031201678638979615,0.23524379376298843,2.0700132917547913,0.2556508569345545,1,1,False
7,48,1006.09679284156,ICMR_2_0_0,0.99340497006937,0.9749027623632922,0.9795076720563921,0.8188881353783765,0.5869501333332967,0.9997335089330461,2.784400084985634,3.7623031060813883,0.07584790258059061,0.11775730883539366,0.29037862981688123,0.4770503311857306,1,1,False
8,48,1983.898836287554,ICMR_2_0_0,0.8497234676304238,0.6933471248830275,0.9385434654026854,0.9999999999999998,0.45665044305043,0.27999517500360604,1.6145960047135617,35.49184121586931,0.01771221366753695,0.1235062770376635,1.6646269053962204,0.5454867342522319,1,1,False
10,48,1528.680113431535,ICMR_2_0_0,0.7578333939440711,0.18958664929248362,0.987647771958675,0.6816636988728874,0.9999999999999998,0.5679102760492047,1.961559520927888,35.91137838908378,0.036599236400137194,0.06191554095948696,2.2397806706507644,0.6487863851329253,1,1,False
11,48,2481.380574039601,ICMR_2_0_0,0.7336436251137105,0.626678898938945,0.9715015796028967,0.5837130690472048,0.4969144183795775,0.2923310215586419,2.3581675158820787,27.94664627298572,0.0005934981440647131,0.3130637078808283,1.4224692605706584,0.4933759379715451,1,1,False
12,48,1891.5774682772142,ICMR_2_0_0,0.8289285136055466,0.6200620334982734,0.8842725678285677,0.15250479252659954,0.9999999999999998,0.42590945781820416,0.28986934191778413,46.870115935264536,0.0015535746719026865,0.167596927976261,2.8969410437876713,0.9769588624539212,1,1,False
13,48,2148.2299881065783,ICMR_2_0_0,0.7949746562349118,0.8782392083418542,0.9761432615550449,0.9999999999999998,0.6730115395619393,0.5439974019196065,1.3835635425465065,69.50408090471784,0.008089038182383206,0.16712977520357428,1.4284278316876526,0.667489067590406,1,1,False
14,48,2746.7670623496824,ICMR_2_0_0,0.810103806505753,0.16850854598412907,0.9456848021503245,0.9999999999999998,0.7955367471963674,0.47097495883193846,6.196739685464702,62.67813121446352,0.0026732401812788018,0.17854763763297443,1.2317259140115264,0.28107683754366,1,1,False
15,48,1608.8142528445514,ICMR_2_0_0,0.7124730809886424,0.3593102938183669,0.9590342021595382,0.8243001344406607,0.7129337170637767,0.34046801159581863,5.060331810511949,0.5077929579086248,0.002586854507535066,0.2730703778053294,2.7479403308134085,2.220446049250313e-16,1,1,False
16,48,1951.0135552146944,ICMR_2_0_0,0.68567148674719,0.759348003110413,0.9065986503600801,0.09044490039375633,0.011472499447174192,0.016463066015013596,3.4925234943100274,66.14185330438528,0.004352934619380556,0.24769444105996072,1.4745306449281907,0.346612584063507,1,1,False
17,48,1728.3010691988923,ICMR_2_0_0,0.8156860983452591,0.8522889912990759,0.9491865920739435,0.5396681428350788,0.43527371066783055,0.5443060636160882,0.5192371418419186,38.9472388941893,0.004926863106306228,0.22125871435863512,2.471850329315646,0.4731173378815513,1,1,False
18,48,1698.4510980614996,ICMR_2_0_0,0.7057528311563661,0.7910126596826065,0.9340400127241145,0.19737707921406417,0.6314344371605907,0.2699712922319753,2.935711449540853,0.5512605520370615,0.0016426667796895114,0.28510962678513785,2.50302818563377,0.8862114681677031,1,1,False
19,48,1700.8148374790755,ICMR_2_0_0,0.8761415751711742,0.9961717932161386,0.9612570574588162,0.09422162912930084,0.8929188544614494,0.6834407429208563,2.307138509208876,0.1888018050491845,0.004748601299634841,0.19829594997263778,1.4226133092374735,0.8437016376589566,1,1,False
20,48,1295.2017345047461,ICMR_2_0_0,0.7833156059537822,0.9439041402586201,0.8744729705307988,0.6136409022322772,2.220446049250313e-16,2.220446049250313e-16,1.0021371194953226,18.15878851169875,0.016686800429745043,0.2513151045287293,2.1523681778170842,0.7943814696519067,1,1,False
21,48,2040.9180086539188,ICMR_2_0_0,0.8339868050265367,0.5531600693651104,0.9335636397177942,0.9999999999999998,0.6768689257748414,0.5814345014800769,3.1534760059391567,0.2860640353766147,0.004883861148823371,0.22040581460201092,1.2850808687658772,0.5843354372890152,1,1,False
