subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate,sampling_rule,mfc_familiarity_scale,mcf_familiarity_scale,drift_familiarity_scale,context_sensitivity,feature_sensitivity
85,84,1766.5882439288189,InstanceCMR,0.8798654916256999,0.11498876175534532,0.7118044244335512,0.0308958768392757,0.9733716838282078,0.6966141776567769,0.673911609069584,59.558461183035426,0.004545652975280969,0.4450292600391798,2.298712834100708,0.52666784333686,,0,0,0,1,1
86,84,1684.4938059323156,InstanceCMR,0.9093336244816455,0.013404257656946805,0.8186808558250146,0.003219985147371041,0.9999999999999998,0.19152766964071624,2.2786604240145154,57.287915272867274,0.010293666048148874,0.36500948260120986,0.8035561583924179,2.220446049250313e-16,,0,0,0,1,1
87,84,1384.129719531227,InstanceCMR,0.8891463028735082,2.220446049250313e-16,0.8708446696758528,0.02199159471373416,0.9999999999999998,0.38231867801851505,0.5985113957224825,61.41433965307588,0.03839040036079434,0.20738761455961535,2.2397392732022707,2.220446049250313e-16,,0,0,0,1,1
88,84,1952.2742326843993,InstanceCMR,0.9272270013559785,0.04728648551150987,0.8903597521571163,0.02006380333798465,0.541793830192917,0.991027808401443,0.8766684043110593,20.09975138853436,0.005581213515632242,0.33636482533276374,2.2696227352784373,0.9085908748633108,,0,0,0,1,1
89,84,1581.5311108289702,InstanceCMR,0.8687403414562558,0.10474943132121355,0.9375004844294589,0.011682153003335796,0.4770596724950605,0.9999999999999998,0.9182336874625012,92.68532339019816,0.021587145502360922,0.29001239932480094,1.6802638069715565,0.9725152395039691,,0,0,0,1,1
90,84,1907.402591896096,InstanceCMR,0.9091053918768959,0.033565384894593785,0.9116034278193073,0.039066222004511535,0.9941983356991071,0.5121514086487958,1.3623247266302847,57.74338539079649,0.0015014590015396889,0.4575508173884615,3.353513874167875,0.07757324509026015,,0,0,0,1,1
91,84,1523.7627776835175,InstanceCMR,0.931640473278719,0.008195738624869456,0.9492742212864829,0.021352733159738155,0.9999999999999998,0.22651074658256798,2.5985560738503373,81.19390668796505,0.03083280984894383,0.23913853847836186,1.6862709719800952,0.013029554509941513,,0,0,0,1,1
92,84,2269.129471747682,InstanceCMR,0.9999999999999998,0.10095812375034612,0.9999999859365561,2.220446049250313e-16,0.6878615477710198,0.7225073404539171,41.79911456538864,74.81520533429756,0.0024567456996749198,0.3972533202074567,0.06860535539562823,0.5770869268886786,,0,0,0,1,1
93,84,1433.8956072609794,InstanceCMR,0.9033361555799116,2.220446049250313e-16,0.6889212008406506,0.041133675029406756,0.9999999999999998,0.6919242316705159,0.6663558088378914,16.32368278154254,0.01186035933795289,0.392145756160268,3.413834527496216,0.02354704389563946,,0,0,0,1,1
94,84,1600.1440931041084,InstanceCMR,0.9021018440157418,2.220446049250313e-16,0.6521536650936783,0.027187703375218836,0.9999999999999998,0.23940367340508964,1.4379324557397102,42.433054094817955,0.01491721806586439,0.31690209557896004,2.353462696330157,0.10285463487389383,,0,0,0,1,1
95,84,1384.8280629155472,InstanceCMR,0.8669262185174004,2.220446049250313e-16,0.862996357422901,0.02172311918412874,0.9999999999999998,0.31552124611888555,2.532883255924008,19.343749304607165,0.02061537961342414,0.362516788058159,1.8023885156444657,2.220446049250313e-16,,0,0,0,1,1
96,84,1382.3464965227201,InstanceCMR,0.85169457372994,2.220446049250313e-16,0.9360383512628647,0.016232383096496848,0.9999999999999998,0.5948305992558178,1.918037436697482,0.9513684983223573,0.02745989413662128,0.23071740280999034,2.029824187010953,0.018439698452446498,,0,0,0,1,1
98,84,1807.6441206020456,InstanceCMR,0.9925535171781866,2.220446049250313e-16,0.9999409190676789,1.654213291580459e-07,0.7132942096921763,0.9788543870055871,68.48032298460913,3.6035084238914283,0.00746938917677406,0.3628017806106867,0.20256428693034426,0.3562761685372285,,0,0,0,1,1
99,84,1389.9364693167172,InstanceCMR,0.7887478334130006,2.220446049250313e-16,0.733301702024453,0.07173783499613189,0.9999999999999998,0.24715841272159916,1.127955194753565,1.1097920300091018,0.022191474803871108,0.30421248393161743,6.899815332543593,2.265661453562148e-09,,0,0,0,1,1
100,84,1683.2758914271974,InstanceCMR,0.7902200926087843,2.220446049250313e-16,0.6233148775174637,0.0160668250005988,0.9999999999999998,0.252271665903754,2.864053141040409,27.39267822889876,0.007151927111060327,0.40004804131822563,2.0201598042162328,0.9782390726682527,,0,0,0,1,1
101,84,1788.163589780964,InstanceCMR,0.8044370623451539,0.11034425501990901,0.8344793735752758,0.03690044457402245,0.9999999999999998,0.26735495690879363,1.585041507230555,0.9092515783609684,0.004442311051234343,0.3640517808628693,3.9595397462623247,0.8896957725373879,,0,0,0,1,1
102,84,1662.2324970397528,InstanceCMR,0.9264093322861264,0.03157042827549473,0.7434171723418479,0.05261414448338646,0.9999999999999998,0.5167099613518471,0.5874414893430031,39.819336515253724,0.009706605971920272,0.3475880812344353,4.2773226073186335,1.4373317060536125e-07,,0,0,0,1,1
103,84,1051.1310868001055,InstanceCMR,0.8868524405395439,2.220446049250313e-16,0.7763055714579046,0.028562973342091045,0.9999999999999998,0.42323179308649816,1.0357699469148944,80.0710047454278,0.037290783546546934,0.35889234188310637,2.553859764513081,0.025099123159876998,,0,0,0,1,1
104,84,1941.9252439747393,InstanceCMR,0.9016505364816725,2.220446049250313e-16,0.9586551062270536,0.006301873520080656,0.7428656722899283,0.24403040543467658,3.638722845690663,74.47362047777116,0.0014130522672916347,0.43430978373469886,1.3785388536147603,0.02425580616910378,,0,0,0,1,1
105,84,1791.4524648930123,InstanceCMR,0.8615277068680666,2.220446049250313e-16,0.9718943680446435,0.0019109647740666357,0.6744280166457615,0.35184221944939503,1.9682828278069653,82.69421511230058,0.0029381295045121983,0.34275302818982856,1.1972024317205403,0.34664582767036745,,0,0,0,1,1
106,84,2201.790392566452,InstanceCMR,0.8849724109767012,0.08342795025078603,0.7178132678821285,0.012320057004541834,0.4806516775134463,0.2784896047345207,1.889549871345158,1.0284634767377563,3.666606581649239e-05,0.6738977120669296,2.432000580374908,0.2568630947522528,,0,0,0,1,1
107,84,1548.4235869159832,InstanceCMR,0.9454849838817337,2.220446049250313e-16,0.8583698700372406,0.04237176383640505,0.9999999999999998,0.45653072258854993,0.7392742384373687,18.32837361809744,0.011799253862838043,0.3328567362242805,4.14734703384387,2.220446049250313e-16,,0,0,0,1,1
108,84,1721.938181541891,InstanceCMR,0.9048932564550596,0.02981704327378008,0.911758445898202,0.01808525357411738,0.9999999999999998,0.429086490570981,2.1414595922866138,96.74702967136625,0.02008829563796077,0.24992931760622195,1.5561737480859148,0.10452321072422746,,0,0,0,1,1
110,84,2119.193121684159,InstanceCMR,0.8937818489273403,0.02444038448718647,0.9054691611812331,0.0069408519973132845,0.5987456511084556,0.2969731949454535,2.3451509965943527,10.524826402471593,0.001036624414165973,0.4332734504597037,1.3886912280479367,0.37489002885590417,,0,0,0,1,1
